プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,人狼,全力ｽﾞｻｰc⌒っﾟДﾟ)っ！
プロローグ,少年ペーター,人狼,こ、転んだよ…！勢い良すぎたか？
プロローグ,少年ペーター,人狼,夜ふかししすぎて、早く駆け込まないとお仕置きで締め出されそうな気がしてたんだけど、このままこっそりベッドに入ったら抜け出したのバレないかな？…こそこそ…［…はベッドに潜り込んだ］**
プロローグ,羊飼いカタリナ,人狼,ずさー！
プロローグ,羊飼いカタリナ,人狼,ペーターおやすみ。あ、これ一応。つ[絆創膏]
プロローグ,負傷兵シモン,占い師,ずさぁぁぁ！！
プロローグ,神父ジムゾン,狩人,神父なんているわけないじゃないですか。みなさん大げさですね
プロローグ,負傷兵シモン,占い師,っく、傷が・・・
プロローグ,神父ジムゾン,狩人,この村はスライディングがトレンドなのですか？
プロローグ,負傷兵シモン,占い師,>>10ジムか。あぁ、そのようだぜ・・・
プロローグ,神父ジムゾン,狩人,シモンさん怪我人なのに無茶しすぎです　つ【絆創膏】
プロローグ,羊飼いカタリナ,人狼,あらあら、シモンさんにも渡しておくわ。つ[絆創膏]2枚あれば安心ね！w
プロローグ,負傷兵シモン,占い師,ジム、ありが、とう。[気絶したようだ]
プロローグ,神父ジムゾン,狩人,シモンさん気絶してしまいましたがどうしましょう・・・とりあえず私は宿の外で体育座りです
プロローグ,羊飼いカタリナ,人狼,シモンさーん！…脈はまだあるみたい。ジムさん、どうして体育座り…宿の中で温もりましょうあったかいですよー炬燵もありますよー
プロローグ,旅人ニコラス,村人,ずさー、だよ　c⌒っﾟДﾟ)っ
プロローグ,羊飼いカタリナ,人狼,ニコラスさんもこんばんはー明日に備えて、おやすみなさい。むにゃむにゃ
プロローグ,旅人ニコラス,村人,ねる子は、おやすみなさい。起きてる子は、ちょっぴりのいいこと、教えてあげる。
プロローグ,神父ジムゾン,狩人,炬燵！人類を堕落せしめる悪魔の兵器！！！わっ私は負けない！いくら外が氷点下だからといってそのような兵器に・・・負ｋ・・・ぬくぬく
プロローグ,旅人ニコラス,村人,今日は、特別なよる。あけがた、南西の方角に、特別な流れ星、みえるよ。それ見るため、ボクももうすぐ行くよ。
プロローグ,旅人ニコラス,村人,>>20神父さん、こたつはステキ、いっぱい。寝落ちして、風邪ひかない、してね。それじゃボクもそろそろ行くよ。帰ってきたら、どこかでごはん、食べたいな。
プロローグ,神父ジムゾン,狩人,ニコラスさん、本日は非常に寒いのでお気をつけて行ってらっしゃいませ。
プロローグ,司書クララ,村人,いい朝だなあ
プロローグ,青年ヨアヒム,村人,はは、人狼なんているのかなー
プロローグ,青年ヨアヒム,村人,ついでに僕もスライディングするかーずさー
プロローグ,負傷兵シモン,占い師,あの忌々しいスライディングのせいで心が折れちまった。悪いが夜になるまで部屋に籠らせてもらう
プロローグ,ならず者ディーター,村人,ずさー！この村ではこのスライディングが流行ってるのか？
プロローグ,少女リーザ,村人,むくり・・・ずさぁ
