プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,狩人,ここにいるぞッ！
プロローグ,羊飼いカタリナ,人狼,皆様、ご機嫌麗しゅう存じます
プロローグ,負傷兵シモン,狩人,いないかと言われればいると言わざるをえない馬岱17歳初夏の出来事だった。男は狼なのよ♪気をつけなさい♪ということだな。
プロローグ,羊飼いカタリナ,人狼,やはりかの有名な武将、馬岱様の名台詞でありましたか。このカタリナも存じております。
プロローグ,負傷兵シモン,狩人,知っているのか羊丼。さすがモスラを2匹連れている少女は格が違った。
プロローグ,老人モーリッツ,霊能者,ここにもいるのぢゃよ！
プロローグ,仕立て屋エルナ,人狼,げぇ！？ゲルト！？
プロローグ,木こりトーマス,村人,・・・・・・・・・・・・・・・・・・・・・・・・・・。
プロローグ,仕立て屋エルナ,人狼,死せるゲルト、生ける仕立て屋を走らす。まだ鳩なので続きは箱前に帰ってからに致します。
プロローグ,木こりトーマス,村人,ぶはーーー。沈黙と一緒に息も止めてたら死にそうになっただすー。ここは三国志の村だっただすか？。ちなみにこの斧は徐晃という人からもらった物だすー。
プロローグ,司書クララ,村人,ここにもいま…す……？
プロローグ,ならず者ディーター,村人,ここにもいるぜ！
プロローグ,老人モーリッツ,霊能者,ふぉふぉふぉ、近くの村から議題をかっぱらってきたぞい！■1.宿で話せる時間帯■2.仮決定/本決定の希望時間■3.投票COや他にやりたいこととかあれば□4.自己紹介するのぢゃ！
プロローグ,老人モーリッツ,霊能者,■1.19時前後に1時間ほどいなくなることが多いのぢゃが、基本夜はいるぞい。■2.本決定22時かその後ぐらいだと嬉しいのう。仮希望は21時か18時頃かの。昼間とかでもおーけいぢゃ！■3.特にないぞい。これは答える必要もないかもしれんの。□4.じーちゃんぢゃよ！まだまだ若いもんには負けんわい！
プロローグ,司書クララ,村人,>>14　議題ありがとうございます。■1.夜、他不定期。■2.仮決定21:00/本決定22:00希望。多少前後しても対応可能です。■3.特にありません。
プロローグ,司書クララ,村人,□4.【狼CO】。CNは劉備。仲間の名前は曹操と孫権。狂人のCNは陳寿。初日の襲撃先は難なく決まりましたが、残念なことにゲルｔ…食料の割り当てで揉めてしまい、内部分裂してしまいました。故にここでCOすることと相成りました。村の皆さん、1週間ほどよろしくお願いします。
プロローグ,司書クララ,村人,……よい子は真似しないようにしましょう。
プロローグ,ならず者ディーター,村人,爺さんカッパライたぁ…まだ若えな、気に入った。じゃあ議題に答えるぜ！■1.コアは19:30～23:30頃、後は不定期。土日は昼間から顔出せるぜ。■2.仮決定21:30、本決定22:30を希望だ。■3.特に無いな。筋を通せりゃ、自由にしていいんじゃねえか？□4.風来坊のディーターだ。先祖代々受け継いできた「方天戟」を常に身につけている。これで狼を倒してやる！皆、よろしく頼むぜ！！
プロローグ,負傷兵シモン,狩人,じゃーんじゃーんじゃーん！げえっ8人いるッ？かっぱらいの黄巾賊が義勇兵募集の告知を置いていくとかなんという背反行為。矛盾発見だ▼老で本決定。■1　夜+更新時間前後なので■2はいつでも■3　シモンは吊らず襲撃禁止で勝利を目指すという作戦案を提案してみたいが、いかがでしょうか？8割以上の高確率で俺が勝てるという斬新かつ画期的な戦術。俺の検討した限りでは穴がないな。今孔明と呼ばれる俺の新たなる天下
プロローグ,負傷兵シモン,狩人,■4　今孔明と言われる…俺。切れてかっこ悪い。えっと天下三分の計なんだ。
プロローグ,司書クララ,村人,………。[…は無言でシモンの肩をポンと叩いた。]
プロローグ,木こりトーマス,村人,なんだか三国志な村になっただすなー。劉備殿の仲間が曹操殿と孫権殿。ううむ、仮想敵国はどこにすればいいだすかね？。そして、左慈モーリッツ老。議題さんきゅだす。もしくは黄忠モーリッツ老ですかね？。とりあえず議題ですなー。
