プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,村人,席取らせて貰うぜ。
プロローグ,農夫ヤコブ,村人,ナウでヤングな農夫とは俺のことだぜぃー。人狼には僕の必殺かぼちゃダブルアタックをお見舞いするんだぜぃー。
プロローグ,旅人ニコラス,村人,ふーわっふわっふー
プロローグ,宿屋の女主人レジーナ,村人,人狼には私のかぼちゃパンツアタックをお見舞いするんだよ！
プロローグ,少女リーザ,狩人,俺は全てのロリコンの妄想を打ち砕く可愛さや幼さだけで生きていくことなど俺には恥ずかしくて出来ないちなみに俺はかぼちゃパンツではなくクラシックパンツ派だ！
プロローグ,少女リーザ,狩人,果たし状だと……■1.宿にいる時間■2.仮/本決定時間■3.好きなこと/嫌いなこと■4.自己紹介□5.あなたの必殺技
プロローグ,少女リーザ,狩人,受けて立とう！■1.風まかせ■2.みんなに任せる■3.ステゴロ/マナー違反、メタ発言、自吊り■4.俺を幼女呼ばわりするロリコンは許さない。愛した男を悲しみや、苦しみから守りたい□5.ヘッドロック、スリーパーホールド
プロローグ,村娘パメラ,村人,じゃあ僕もぱんつで狼さん迎え撃とうかな！僕にめろめろになっちゃえ♪
プロローグ,村娘パメラ,村人,リズはこれから決闘なのー？怪我しないよーに気を付けるんだよん。■1 日による■2 おまかせ■3 いっしょに楽しも、って気持ちがみんなにあればなんでもすてきだよ■4 嘘つき村のアイドルパメラだよ☆こんな村だけど、僕をすきって気持ちには、嘘つかなくていいんだよ……っ□5 受けてみたいなら僕の部屋においで♪って、これ果たし状？僕ケンカとかできないよぉ
プロローグ,宿屋の女主人レジーナ,村人,おはようさん。ほう…この私に挑むとは、いい度胸してるじゃないのさ。■1.ノリと勢い■2.1時間前/30分前くらいじゃないかねぇ■3.腰砕け（凸死）や不浄負け（メタ）は力士の名折れだよ。突っ張り合いも誇りを持って紳士的にやろうじゃないか。■4.この宿のオーナーさ。趣味はぶつかり稽古だよ。今日から一週間、ちゃんこ三昧だ。皆も立派な体作りなよ。□5.左四つ、寄り、上手投げ、小手投げ
プロローグ,青年ヨアヒム,人狼,レジのパンツが欲しい。
プロローグ,青年ヨアヒム,人狼,■1.気のむくままに。■2.仮１時間前/本３０分前■3.楽しくやりたい。■4.熟女好きのヨアヒムだ。[レジーナに熱い視線を飛ばした]□5.元気玉。
プロローグ,宿屋の女主人レジーナ,村人,青>>12 ほら、これやるよ。[…は、稽古用の廻しを手渡した。]すぐにでも稽古つけてやりたいところだが、今日は忙しくてねぇ…鳩メインになっちまいそうなんだよ。そこの鉄砲柱使って稽古してていいからね。
プロローグ,村長ヴァルター,人狼,パンツだと？軟弱な！漢は黙ってふんどし！！ふんどし！！[…は太陽を背に腕を組んでふんどし一丁で仁王立ちしている。]
プロローグ,村長ヴァルター,人狼,[…はじばらく仁王立ちしていたが、そのうち満足して服を着直した]その点レジーナは素晴らしいな！漢の心をよく分かっている！…あ、でも稽古は遠慮します(そそくさ
プロローグ,村長ヴァルター,人狼,何、果たし状だと？■1.不定期■2.更新1時間前/30分前■3.漢らしく正々堂々といこうじゃないか。突然死や極度の寡黙はギルティである！ルール違反はもってのほか。■4.我のふんどしは真っ白だぞ。ボールドのCMに出られるレベルだ。□5.最終奥義・激おこスティックファイナリアリティぷんぷんドリーム！！
プロローグ,宿屋の女主人レジーナ,村人,長>>15,>>17 ほう、ふんどし一丁とは。漢だねぇ。しかし、白派か。修行僧のような、神秘的な雰囲気があって嫌いじゃないが…個人的には赤も捨て難いんだよ。燃える魂の漢って感じがたまんないねぇ。
プロローグ,村長ヴァルター,人狼,>>18ふむ、なかなかに見る目があるではないか。もちろん紅も捨てがたい。肌の色とのコントラストも素晴らしいからな。だがやはり清く穢れのない純白こそが至高だと我は考えるのだよ。
プロローグ,少女リーザ,狩人,娘>>10パメラはアイドルなのかいい匂いがするな。見てると女の俺でも惚れちまいそうだぜ。パメラの為なら俺は蛇でも火でも飛び越えれるぜ宿>>11魂を込めて言葉と言葉をぶつけ合いたいぜ。かぼちゃパンツで相撲の稽古、微笑ましい光景だな。俺もジーナのちゃんこを食いたいな。ただし、ニンジンは遠慮しておく青>>13ロリコンでは無いのは安心だが、油断できない猛者の予感がするぜ
