プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,木こりトーマス,村人,人狼はいるよ。大げさでいいじゃない！！
プロローグ,負傷兵シモン,村人,増える傷跡が俺たちの勲章～
プロローグ,行商人アルビン,村人,あいや～
プロローグ,司書クララ,狂人,この書籍によると、人狼とは伝説の生き物だとか。引き続き研究しますね。
プロローグ,青年ヨアヒム,村人,こんばんは。よろしくお願いしますね
プロローグ,宿屋の女主人レジーナ,人狼,私の宿にようこそ。また無駄口が少ない村だねｗ
プロローグ,少年ペーター,狩人,じゃぁね～、バイバーイ。
プロローグ,木こりトーマス,村人,これはいかんな。本編でも寡黙になられたら困る。適当に貼っとく■1.コアタイムについて■2.仮決定／本決定の時間■3.やりたいこと、やりたくないこと■4.自己紹介など
プロローグ,木こりトーマス,村人,■1.明日と明後日、土日以外は基本夜のみ■2.仮23:00 本23:30~23:45くらい？？■3.知らん！！レジーナの宿に引きこもるなんて嫌だ！！木を切りてぇ■4.筋トレ一筋！！
プロローグ,木こりトーマス,村人,さて何人村になるやら･･･
プロローグ,宿屋の女主人レジーナ,人狼,あらトーマスが議題貼ってくれてるねぇ。■1.23時～25時は確実に。昼間は鳩が多いねぇ。喋れるかは微妙だけど。■2.仮23：30/本24:00■3.殴り愛はいいけど殴り合いは勘弁ね。■4.村の入り口が封鎖されたみたいだね。ひとまずみんなを私の宿に集めようかねぇ。
プロローグ,宿屋の女主人レジーナ,人狼,正直フルメンは考察の負担が大きいから勘弁してもらいたいいねぇ…
プロローグ,行商人アルビン,村人,あいやー、この宿の温泉は封印されてるアルかー？仕方ないから川で行水してきたアルよー。
プロローグ,村娘パメラ,占い師,家に帰ったら玄関の扉が開かなくて入れないんですが！
プロローグ,木こりトーマス,村人,今これ見てて参加ためらってる人が全員入れば集まるんじゃないか？？
プロローグ,行商人アルビン,村人,もしかしたら今夜から商売を始められるかもしれないアルねー。先に宿帳に記入しとくアルよー。■1.　22:00～1:30　くらいアルねー■2.　仮：23:30　本：24:00　合わせられるアルよー■3.　ゲームを楽しみたいアルねー / 突然死、暴言の類がなければ大丈夫アルよー！■4.　人狼騒動と聞いて金儲けしに来たアルよー。100万ゲルトを目標にがんばるアル。
