プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,占い師,こんにちは！緑ロラしようぜ！
プロローグ,負傷兵シモン,村人,何、人狼倒すの?無理無理無理無理だって俺負傷してるし（笑）。
プロローグ,行商人アルビン,占い師,んむむ、隣村は夜明けを迎えるのがかなり遅くなったみたいだねえ冬だから？冬至的な？この村の夜明けは早く来るといいなあ
プロローグ,少年ペーター,村人,おや？狼ってなにそれおいしいの？
プロローグ,旅人ニコラス,村人,緑ロラと聞いて
プロローグ,羊飼いカタリナ,村人,よろしくお願いしまーす。
プロローグ,木こりトーマス,霊能者,ﾌﾝｯ(ﾒﾘ)ﾌﾝｯ(ﾊﾞｷ)ﾌﾝｯ(ﾄﾞｼﾞｬｱｱｱｱﾝ)[…は拳で樹を殴り倒している]人狼だぁ？んなもんワンパンだってのｶﾞｯﾊｯﾊま、念のため武器の丸太を用意しとくか
プロローグ,負傷兵シモン,村人,よぉアルビン>>4、もぉすっかり冬だなぁ。この前なんて雪降ってたからな。俺この格好じゃ風邪ひくっつの（笑）。ペタ>>5は育ち盛りの食べ盛りって感じか?でも人狼は美味くなさそうだなぁ。つか、アルビンもニコラス>>6も自虐的だなおい（笑）。よぉカタリナ>>7、今日も可愛いな。拳で木ぃ倒すとかトーマス>>8凄ぇし（笑）。よし、人狼はトーマスに任せたっ。…俺?俺はあれだよ超応援してっから。
プロローグ,負傷兵シモン,村人,あ、近くの村からこれ借りてきたぞ。■1.コアタイム■2.仮決定/本決定の希望時間■3.やりたいこと/やりたくないこと■4.自己紹介…これ借りに行って、帰る道中に熊に襲われるとか俺超可哀想。冬眠前の熊パネェよマジで。やっべぇの足無ぇしもぉ復帰無理じゃね?終わったわぁ～退役兵シモンだわコレ（笑）。
プロローグ,負傷兵シモン,村人,んでセルフ回答な。■1.まちまち。■2.仮1時間前/本30分前■3.楽しくわいわいやりてぇな、ギスギスしたのとか嫌だわ俺。■4.久しぶりに里帰りしたらこんなんなってるシモンっす。んー、この身体じゃ結婚とかも無理じゃね?やべぇっ、俺孤独死とか超怖いんですけどっ（汗）。
