プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,と思うじゃん？
プロローグ,村娘パメラ,狩人,だよね～
プロローグ,村娘パメラ,狩人,誰かたべものくれないかなぁ…ごはんー**
プロローグ,少年ペーター,村人,おはよーパメラ今日もいい感じだねー
プロローグ,少年ペーター,村人,僕もごはんー
プロローグ,パン屋オットー,村人,【実はコメ派CO】鮭茶漬けとは・・・世界の真理であるっ！
プロローグ,パン屋オットー,村人,焼きそばパンと議題置いてくよーん■1.コアタイム■2.仮決定／本決定希望時間■3.意気込みとか□4．新作パン作りたいんだけど何かいい案/素材ない？
プロローグ,パン屋オットー,村人,□1.ランダム。夜明け周辺にはいるようにする。□2.22：30/22：50□3.疫病に気を付けていきましょう。厨房に入る前には手洗いうがい、消毒ヲ徹底スベシ。
プロローグ,仕立て屋エルナ,狂人,【実はパン屋CO】
プロローグ,仕立て屋エルナ,狂人,■1.超不定期。更新時間もいたりいなかったり■2.任せる□4．道路に積もった大量の雪
プロローグ,シスターフリーデル,村人,春はあけぼの！
プロローグ,神父ジムゾン,村人,やぁ、はじめまして。大聖堂から派遣されてきたジムゾン神父だよ。
プロローグ,神父ジムゾン,村人,■1.　昼や夜がメインになると思う。□2.　22：15　/22：45　この辺りが私の希望だね。
プロローグ,神父ジムゾン,村人,大聖堂から会報を持参してきたよ。緊急時に意思疎通を行い易くする為の各種コードが書かれているよ。記号：・●：占い第一希望　○：占い第二希望・▼：吊り第一希望　▽：吊り第二希望・■：議題　□：ネタ議題　・【　】：…宣言や決定等、強調したい発言。・★：質問や強調したい事　☆：回答
プロローグ,神父ジムゾン,村人,略語・CO：自分が能力者であることを公表すること。・FO：フルオープンの略。初日に占い師も霊能者もCOすること。・GJ：グッドジョブの略。狩人の護衛成功などに使う。・LW：ラストウルフの略。最後に残る人狼のこと。・GS：グレースケールの略。自分以外の灰を、白っぽい（村人っぽい）人から黒っぽい（人狼っぽい）人まで順に並べたもの。・SG：スケープゴードの略。狼の代わりに吊られる村人の意。
プロローグ,神父ジムゾン,村人,よくわかない単語もあるけどね。続略語：・灰：能力者COしておらず、人間とも人狼とも判別されていない人物のこと。・ベーグル、ベグる:人狼が真贋不明の占い師候補の片方を噛む戦術のこと。・ライン：狼同士のつながり。・鳩：携帯電話またはスマホの事。・箱：パソコンのこと
プロローグ,神父ジムゾン,村人,それと、「jindolf」を持っていない人はGoogle先生の所でもらってくる事を教会は推奨しているよ。
プロローグ,神父ジムゾン,村人,>>8 >>10この村はパン屋さんが二人居るという事なのかな？『 ひとりよりもふたりが良い。共に労苦すれば、その報いは良い。』コヘレトの言葉４章９節二人には特に頑張って欲しいね。焼きそばパンを頂いていくよ。
プロローグ,神父ジムゾン,村人,■3.神の下僕として村に尽くすのが私の勤めだよ。□4．私は鶏肉が好きなんだけれど、鶏肉を使った新作パンができれば嬉しいね。それでは、教会の掃除をしてくるよ。また後で。
プロローグ,少年ペーター,村人,パン屋さんが二人・・・！？ あ、焼きそばパンもらったーオットーありがと議題もー ■1.22時以降かなー ■2.大体おっけー ■3.皆子供には優しくしないと駄目だよ □4.僕は好き嫌いがないんだ。偉いでしょ？ だからなんでもおっけー
プロローグ,青年ヨアヒム,村人,やあ、無職だよ
プロローグ,シスターフリーデル,村人,万葉びとを騙らんと思ふめれど、このままでは寡黙にならんとて、どこまで続くか、まことに不安なり。
プロローグ,神父ジムゾン,村人,冬山河　遠けき春を　求め行く　空ゆく者を　羨む身なり極寒の大聖堂から抜け出れたと思ったけれど、多少南にくだっても寒さはかわらない……。自由に飛んで行ける鳥は羨ましいものだね。
プロローグ,神父ジムゾン,村人,>>23無理はいけないよ、シスターフリーデル。
プロローグ,神父ジムゾン,村人,>>22ヨアさんは教会の鐘をならして人を集める手伝いをして欲しいね。今日中に開始できるかな……？
プロローグ,村娘パメラ,狩人,焼きそばパン〜 これって、米粉パンかな⁇オットー、ありがと♩ご飯くれるヒトにジンロウはいないのだ！■1.遅い時間なら。鳩多いかも。■2.まかせた■3.それって美味しいの？□4.美味しければなんでもokよんあーあ。誰かデートに誘って、美味しいご飯、ご馳走してくれないかなぁ〜
プロローグ,旅人ニコラス,占い師,やぁ、自由気ままに旅をしているニコラスだよ。宿を求めてここに来たよ。皆、よろしくね。
プロローグ,少女リーザ,人狼,みなさまよろしくなのですわー
プロローグ,パン屋オットー,村人,できた～。「どっかから」調達してきた雪解け水を使い、拘りの地鶏を使ったチキンライ麦パンの完☆成☆DEATH！水道管の素材の味を生かした水道水を使うか否かで大いに悩んだ末このチョイスになりました、とりあえず置いとく～
プロローグ,村娘パメラ,狩人,ニコ、リザ、いらっしゃい～これで、今夜から始まるかしら？ジムゾン、ヨア、呼び込みご苦労さま～
プロローグ,村娘パメラ,狩人,>>30 オットー、なんかすごい力作ダネ～ うん。好き嫌いのないペタ君が美味しく食べてくれるよ。きっと。
プロローグ,少女リーザ,人狼,■1.不定期ですわね。大体早くて夕方か夜になるかと。■2.仮が22時半、本がそれ以降でお願いしますわ。■3.少女と見せかけて淑女リーザなのですわ。よろしくお願いいたします。■4.チキンライ麦パン頂きますわ。
プロローグ,司書クララ,人狼,こんばんわKindleを愛用しているクララよ☆
プロローグ,少女リーザ,人狼,オットー様のパン、中々個性的なお味がいたしますわね…一度食べたら忘れられない程の。それではわたくし、所用により一旦お暇させて頂きますわ。今夜は鳩を飛ばすしかありませぬが、明日以降は大丈夫ですわよ。それではごきげんよう。
プロローグ,ならず者ディーター,霊能者,ﾌﾊﾊﾊﾊ人狼？なんだそれは！
プロローグ,パン屋オットー,村人,>>36説明しよう！人狼とは、タンパク質豊富かつハードな噛みごたえが特徴の全世界の料理人たちのほとんどが扱うことすら諦めた幻の食材であるッ！※大嘘です
プロローグ,負傷兵シモン,村人,…
プロローグ,村娘パメラ,狩人,もうちょっと増えないかなぁ (ﾁﾗｯなんか冷えるので、始まるまで鍋でも…っ[人狼鍋]
プロローグ,羊飼いカタリナ,人狼,うおりゃー！
プロローグ,羊飼いカタリナ,人狼,鳩ぽっぽ！おうち帰ったら改めて！
