プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,村人,えー、パンツはいらんかね、パンツー。紙おむつにふんどしもあるよー。あ、僕専門はパンツの行商人なんだけど、必要ならヅラもあるからそこの頭髪の怪しい人もどうぞー。
プロローグ,行商人アルビン,村人,あ、行商途中でこんなの拾ったっけ。ここら辺にでも貼っておけば目立つかな？[…はアンケート用紙とかわゆいパンティを村の中央の木に貼り付けておいた]■1.主な参加時間■2.仮本決定時間の希望■3.投票COについて他やりたいorやりたくない事、希望など
プロローグ,行商人アルビン,村人,あ、きれてる、ごめん、失敗orz■1.主な参加時間■2.仮本決定時間の希望■3.投票COについて他やりたいorやりたくない事、希望など□4．その他自己紹介など
プロローグ,行商人アルビン,村人,■1.20時過ぎくらいからなら日付変更までいられるかな。■2.仮22時半　本23時半　まあこの辺は多少早めになってもOK。■3.特に希望ないかなー。混乱しそうな作戦はちょっと苦手だけど説明してもらえたら頑張る。□4．パンツ買ってパンツ！このリュックにはパンツがいっぱいだよ！
プロローグ,行商人アルビン,村人,あとなんか注意書きも落ちてたから一緒に貼っておこうっと。村の秘密はここを見たらわかるらしいよ。【指南書→http://wolfbbs.jp/FrontPage.html】あとは【初参加COダメ】【突然死ダメ絶対】【役職希望の話ダメ】こんくらいかな？それじゃ僕はみんなの為にちょっとパンツ仕入れてくるよー。
プロローグ,神父ジムゾン,狩人,パンツに惹かれてやってきました。え？ヅラ？いやいやいやいやいやいや、そんなモノ必要ないですよ？ぜーんぜん必要ない。本当！コレ、本当！ちょっと良いぱんちゅを求めてふらりと、アルビン商店に立ち寄っただけ。コレ、マジ。マジだから。本気と書いてマジだから。
プロローグ,神父ジムゾン,狩人,あぁ、うん……アンケートに答えなければ…そう、アンケート…［...は素早くかわゆいパンティを木からはぎ取り、ポケットに締まった］■1.THE・不定期■2.仮：22.5、本23.5でどうだ？■3.うん、まぁ、別にこだわりナイケド、嫌な人に意見押し付けるのはやめようぜ。とだけ。□4.そこのおぱんちゅ教教会の神父だ。ぱんちゅとはまさに神秘的な魅力を持っていてだな、一重にぱんちゅと言っても色々ある
プロローグ,神父ジムゾン,狩人,あるんだ。例えばぱんちゅを拝むにあたって外せないのがパンチラだな。スカートから偶発的にチラリと見える逆三角形の聖域。これは時に、神にも匹敵する神々しさを放つものだ。私は、それに遭遇した時、すかさずひれ伏す事にしている。え？何？変態？馬鹿言っちゃイケナイ。私はその神々しさにひれ伏しざるおえないだけなのだよ。決してもっとぱんちゅが見たいとか欲望に狩られた考えはしていない。絶対だ。コレ、絶対。
プロローグ,青年ヨアヒム,人狼,ねえ、聞いてよ。銭湯で着るもの全部取られちゃったんだよー。orz[ヨアヒム全裸で登場！！！！！]アルビンがいてくれて助かった。さっそくだけど僕は黒のボクサーパンツをいただこうかな。だいぶ暖かくなってはきたけど、流石にすっぽんぽんじゃ寒いよ。別に恥かしくはないんだけどね。
