プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,人狼,なになにゲルトさんあたらしー遊び？
プロローグ,少年ペーター,人狼,ふぁ…なんかね狼にたべらるる夢をみたよ…
プロローグ,青年ヨアヒム,村人,ニートヨアヒム颯爽登場！ここが次にご主人様が狙っている村だと聞いてやってきたぜ。ゲルトよ、大げさかどうか自分の身で知るがいい。ペタ、それは正夢だろう。フハハ！
プロローグ,少年ペーター,人狼,なに…　やだ…　この人　こわい…　
プロローグ,少年ペーター,人狼,誰か来てくれないかしら…
プロローグ,少年ペーター,人狼,いい大人ー　いい大人の人はー　いませんかー
プロローグ,旅人ニコラス,村人,呼んだかい？少年よ。いい大人のニコラスだよ
プロローグ,旅人ニコラス,村人,さあさあ、僕が少年をかくまってあげるよこっちにおいで。
プロローグ,旅人ニコラス,村人,外は怖い狼たちがたくさんいるからね。さあ、そんな所から見てないで早くこっちに来るんだふふふっ
プロローグ,少年ペーター,人狼,ぁ！ニコさん！ありがとーあっちにねわる…ぃ…ん？ニコさん…　そのーしっぽとか前からありました？
プロローグ,少年ペーター,人狼,ちょっと…　用事がおもいだしたりだされたりしたからあああ、あっちで遊んでるね…だ、だれかー　だれかきてー
プロローグ,少年ペーター,人狼,(ニコさんなんてあんな可愛いかおして…)油断も隙もないな…(もう少し人がくるまで隠れていよう　そうしよう)
プロローグ,神父ジムゾン,村人,あなたに神の御加護があらんことを。アーメン。
プロローグ,神父ジムゾン,村人,さぁあなたも神を信じてみませんか？救われますよ？勧誘はここまでにして私は寝ますね。
プロローグ,青年ヨアヒム,村人,さて、ご主人様たちも到着したようだな。ニコ>>いきなりペタに目を付けるあたり、ご主人様に違いない。ただのショタコンかもしれんが。ジム>>頭部を偽装しているあたり、ここもご主人様だな。ただの○ゲかもしれんが。このまま開始したら２村１狂２狼か。いきなりＰＰ成立ヒャッハー！
プロローグ,宿屋の女主人レジーナ,占い師,狼はどこだいっ！探すよっ！探して吊り殺すよっ！
プロローグ,宿屋の女主人レジーナ,占い師,この村にも人狼が出ると聞いて飛んできたよっ！さあ人狼はどこだっ！ヨアヒム、お前かっ！？RP？なんだいそりゃっ！私が興味があるのは人狼を吊り殺すことだけだよっ！そういうのが好きな人は申し訳ないねっ！
プロローグ,少年ペーター,人狼,(よかった…たくましい人ktkr)(神父さんも悪そうだけど実は良い人だといいな…)
プロローグ,宿屋の女主人レジーナ,占い師,■１．コアタイムっ！■２．仮決定っ！／本決定っ！■３．やってほしくないことっ！□４．狼への殺意を叫べっ！
プロローグ,宿屋の女主人レジーナ,占い師,■１．昼は不定期、夜は22時前後から寝るまでだよっ！■２．任せるよっ！■３．これは対人ゲームだということを意識してくれていればいいよっ！□４．殺したい殺したい殺したいぃいいいいいいっ！！！狼を吊り殺すためには全員の情報を知っておく必要があるからねっ！私も答えたんだからみんなも答えるんだよっ！さあさあっ！！
プロローグ,宿屋の女主人レジーナ,占い師,どこかからペーターの声が聞こえる・・・っ！神父がどうこうとか言ってるね・・・っ！・・・さては神父と赤ログで私を襲う相談しているねっ！どこだっ！！出てこいっ！！姿が子どもでも容赦なく吊り殺してやるわっ！きぃいいいいいいっ！！！
プロローグ,少年ペーター,人狼,(……。こ、こわい…でもふとましい…)レジさんは｢っ｣多用と…( ..)φメモメモ
プロローグ,宿屋の女主人レジーナ,占い師,人狼を殺すにはまず体力だよっ！つ[大盛り牛丼][豚汁][肉サラダ][果肉たっぷりパフェ]肉を食べなさいっ！肉を食べまくって体力だけでなく血の気を増やすのよっ！ほらほらペーターっ！メモなんかしてないで食べなさいっ！育ち盛りなんだから肉を食べなさいっ！
プロローグ,少年ペーター,人狼,は、はーいじゃあボクは[果肉たっぷりパフェ]食べるよーもぐもぐもぐ…　ん！？意外とおいしーてっきり本物の肉が入ってるのかと思ってたーよし！レジおばさんについて生きてこー美味しいのくれる人はいい人だー
プロローグ,少年ペーター,人狼,■１．少し夜ふかしぺただよ■２．仮と本と狼相談と余裕を持って時間を守って■３．殺伐も嫌な言葉もヤダな□４．狼ﾁｰﾑさん頑張ってくださいボクも狼退治頑張ります
プロローグ,宿屋の女主人レジーナ,占い師,>>26なんだいペーターっ！それはつまり私が殺伐としているいうことかいっ！そうやって今のうちに印象操作をしておいて、夜になったらそれを使って黒塗りしようということかいっ！？>>25もよく見りゃすり寄りだし、やっぱりあんたが狼なのかいっ！？！？どうなんだいっ！
プロローグ,青年ヨアヒム,村人,レジ>>むむっ！ご主人様の敵を発見！人狼様に逆らうものは、このニートヨアヒム様が成敗してくれる！さあ、人間どもよ、もっと集まるのだ。今日一気にフルメンスタートと行こうぜ！
プロローグ,司書クララ,狂人,今日始まると聞いたのだけれど、本当かしら？
プロローグ,司書クララ,狂人,■１．16時以降■２．おまかせします。■３．同じく、言葉に愛を持って。□４．にんにくや十字架は効き目ありませんか。困りましたね。
プロローグ,青年ヨアヒム,村人,プロ議題に答えておこうか。■１．ニートは不定期なのだ■２．１時間前／３０分前■３．人狼様を虐げるのはやめたまえ□４．人狼様バンザイ！
プロローグ,少年ペーター,人狼,>>27ご、ごごごちそさまでしたたーーー(あの感じは狼も逃げ出すな…頼れる…)>>28ほらね…さっそくバトルがくるぞ…>>29クララ…(今度こそ信じれる大人の人かな…)
プロローグ,農夫ヤコブ,村人,こんばんは
プロローグ,農夫ヤコブ,村人, ■１．22時以降から12時■２．コアズレ必至なのでいつでも■３．殺さないで！□４．遺憾の意を表明せざるを得ないかもしれません
プロローグ,宿屋の女主人レジーナ,占い師,じわじわ増えているねっ！この調子でフルメンになれば楽しい人狼殺しができそうだよっ！さあさあっ！パソコンの前で鼻をほじってるそこのあんたっ！さっさと村に入りなっ！
プロローグ,少女リーザ,霊能者,よしひこラヴ！なうおんえあー！
プロローグ,少女リーザ,霊能者,■1.20:00～23:00■2.まとめに丸投げ♡■3.もし相手を狼だと思っても、一呼吸おいて優しい気持に成れるようにしよーねーあと、言いたい事はちゃんと言おうね、ぼやかして聞くと勘違いしちゃうよ？□4.殺意とかおっかないなー。ほんわか（るなてぃっく）に逝きましょー
プロローグ,宿屋の女主人レジーナ,占い師,(・σ_・)ほじほじ
プロローグ,少女リーザ,霊能者,【▼宿】リーザ様に不敬である、控えおろう！
プロローグ,パン屋オットー,村人,パン要りますか？
プロローグ,パン屋オットー,村人,■１．19時～22時■２．21時／22時　　　が、まとめをして頂ける方に一任します。■３．言葉は丁寧に。　　　専門用語、略語は少なめに。□４．パン食べて平和になろう。
プロローグ,少女リーザ,霊能者,オットーいらっしゃい！【米食派ＣＯ】
プロローグ,少年ペーター,人狼,人がふえてる！これは今夜開催わんちゃんあるかも…ヅレ必至のヤコさんと変わった幼女と平和なパン屋さんか…クリームぱん…たべたいな…
プロローグ,負傷兵シモン,狩人,へいへいへーい
プロローグ,少女リーザ,霊能者,ペタくんコンバンハこのリーザ様が変わっているだなんて、ペタくんは不思議な事を言うねーでも、10人村なんて知らないよーここからフルメンにズサズサするって期待しとくよ！
プロローグ,少女リーザ,霊能者,はーい、ほーいいらっさーいな
プロローグ,ならず者ディーター,村人,いよーっす。
プロローグ,少女リーザ,霊能者,いやーっす。
プロローグ,木こりトーマス,村人,お前ら、宜しくな！
プロローグ,少女リーザ,霊能者,よろ
プロローグ,負傷兵シモン,狩人,■１．不定期へーい■２．丸投げへーい■３．思考の違いは受け入れようへーい/凸死ないといいけど、リアルは大事にね　へいへーい□４．負けたくないが、いい勝負もしたい！
プロローグ,少年ペーター,人狼,ぉ！シモさんぁ！ディタくんぇ！トマさんこれで勝つる！リザは変じゃなかったよ　よかった！
プロローグ,負傷兵シモン,狩人,一気に男臭くなったへいへーい
プロローグ,老人モーリッツ,村人,ふぉふぉふぉ（ずさーバキッ
プロローグ,少年ペーター,人狼,あーなるほど兵だから「へいへーい」とか「ようへーい」なんだあーなるほど……。あーなるほど
