プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,おはよう！
プロローグ,負傷兵シモン,人狼,…チッ、命かながらティガ○ックス倒したと思ったら今度は人狼かよ…
プロローグ,負傷兵シモン,人狼,やぁ、オットーおはよう！とりあえず席確保。また夜来るぜ。
プロローグ,木こりトーマス,狂人,オッス！
プロローグ,神父ジムゾン,占い師,こんにちは。場所取りだけさせていただきますね。
プロローグ,少女リーザ,村人,こんにちわ。人狼なんて怖いよぉ。
プロローグ,村長ヴァルター,村人,こんちわ
プロローグ,青年ヨアヒム,村人,どーもどもども＾＾
プロローグ,パン屋オットー,村人,こんばんは！夕食の前に議題だ！■1.コアタイム■2.決定時間■3.やりたいこと！／やりたくないこと■4.自己紹介
プロローグ,パン屋オットー,村人,自己回答！■1.20時以降かな！■2.22:15/22:45■3.楽しくできればいいな！■4.オットーだ！パン屋だ！全パン200円均一だ！よろしく！
プロローグ,負傷兵シモン,人狼,おっす、大分人も増えてきたな。オットー議題サンキュー。■1.20~24時くらいだ■2.１時間前/３０分前■3.エピで楽しめるようにしたいな。■4.海辺の村専属ハンターのシモンだ。この村を襲おうとする奴は俺が倒すから安心しろ。屋>>11お、パンか。俺はアンパンをもらうぜ。
プロローグ,羊飼いカタリナ,村人,どうぞよろしく～～
プロローグ,羊飼いカタリナ,村人,■1.21:30～～23:30■2.22:15～～22:45■3.議事録を読むのに忙しい～～仕事が充実し過ぎの人が多数で宿が過疎■4.議題に答えていたらお腹が空いたよ～～
プロローグ,青年ヨアヒム,村人,こんばんは～。 徐々に人が増えてるってとこかなぁ。■１：予定では１８時から２４時。その間にお風呂や夕飯食べるから離席する事もあるよ。■２：仮２２時 本２２時４５分。まとめ不在でグダるかもなんで少し長めに。■３：遅読遅筆なんでできるだけ克服したいな。／突然死は絶対しないよ。■４：自宅警備員のヨアヒムだよ。よろしく～。働いたら負けだよね～。
プロローグ,青年ヨアヒム,村人,>>11 オットー：パン一個２００円は高いよ～。だからそこの賞味期限切れのパン頂戴な。どうせ捨てるんだからタダでいいよね～。
プロローグ,司書クララ,霊能者,ぴぴるぴるぴるぴぴるぴ〜♪
プロローグ,司書クララ,霊能者,議題ありがとーございまぁす♪■1.21:00〜/他不定期■2.仮1H/本3min■3.楽しい人狼/愉しくない人狼■4.やっほー☆魔法少女ミラクルクララだよっ♪悪いもんすたぁもララのエスカリボルグで一撃必殺ぅ♪
プロローグ,司書クララ,霊能者,はっ！議題回答の本決定時間、これじゃあ３分前だよぅ30分前って答えようとしてたのに…ララったらせっかちなんだから♪てへぺろ
