プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,村人,そうだよ、人狼なんて都市伝説だよ
プロローグ,ならず者ディーター,占い師,なるほど大袈裟じゃねーの
プロローグ,旅人ニコラス,村人,これ答えてくれると嬉しいな■1.コアタイム■2.仮・本決定■3.やりたいこと、やりたくないこと■4.一言
プロローグ,ならず者ディーター,占い師,なるほど宿帳じゃねーの■１：コアタイム■２：仮決定、本決定の希望時間■３：やりたいこと、やりたくないこと、やられたいこと□４：好きな焼肉の部位
プロローグ,旅人ニコラス,村人,■1.大体20時〜24時ぐらいはいるはず■2.仮21時半、本22時半■3.突然死はやだなぁ■4.楽しくやりたいのでよろしくねー
プロローグ,ならず者ディーター,占い師,なるほど丸かぶりじゃねーの■１：メインは夜9時から更新まで。更新後はすぐ寝る。■２：仮2230、本2300■３：誠心誠意、な。□４：モツは勘弁
プロローグ,少女リーザ,霊能者,人狼さんの尻尾もふもふ具合も都市伝説なの？
プロローグ,少女リーザ,霊能者,■１：夜メインだよ。８、９時には来るよ！でもあまり夜更かしもできないんだ。■２：仮22:15、本23:15■３：人狼さんの尻尾もふもふしたいなぁ…尻尾枕…。人狼さんが都市伝説だったら、カタリナさん家の羊さんもふもふする！■４：リーザだよ。よろしくお願いします！□４：内臓苦手なの…普通に普通のお肉がいいの…。
プロローグ,少女リーザ,霊能者,普通に普通のお肉ってよく分からないから調べてきたよ。ロースって言うんだね。リーザはハンバーグも好きだけどサーロインステーキも好きだよ。牛カツも好きだよ！
プロローグ,旅人ニコラス,村人,ディタ>お肉はカルビとか好きだよリザ>それは普通の狼のもふもふしっぽさ
プロローグ,羊飼いカタリナ,村人,aaaaだりぃつか　かったりーな。
プロローグ,羊飼いカタリナ,村人,■１：更新前の２時間位だYO■２：２２時位がいいYO■３やりたい事　色々だよ！□４：アーズ　
プロローグ,羊飼いカタリナ,村人,あっ追加■３　やりたく無い事ティッシュを配る仕事。やられたい事札束で頬を思いっきり、殴られる。
プロローグ,少女リーザ,霊能者,！！！間違い発見！妙>>9■２：仮22:15、本22:45だよ！
プロローグ,少女リーザ,霊能者,ニコラスさん＞狼さんと人間の毛は別物なの…髪の表皮組織がちがうの…だから、人狼さんとふつうの狼さんのもふもふ具合は別物だってリーザは信じていたの。普通の狼さんのもふもふしっぽも魅力的だけど、リーザは人狼さんのもふもふ尻尾がどちらに属するのか、はたまた現在発見されている何物にも当てはまらないのか…それを究明したい。たとえそれが都市伝説であったとしても、リーザはもふもふ新世界を追い求める……！
プロローグ,少女リーザ,霊能者,髪の表皮組織？毛の表皮組織？よくわかんないけど、狼さんと人狼さんは同じもふもふ毛なのかなぁ……。今までリーザが追い求めてきた物は普通の狼さんのしっぽだったのかな……うう……サンタさんの秘密を知ったときぐらいショックだよぅ……カタリナさんちの羊さんもふもふする……。
プロローグ,少女リーザ,霊能者,この羊さん……毛が、ない……毛を刈った後だったの……？[…はしょんぼりとした面持ちで札束を取り出し、カタリナの頬を引っ叩いた。]
プロローグ,羊飼いカタリナ,村人,あべし＞＜
プロローグ,司書クララ,狩人,どだー
プロローグ,ならず者ディーター,占い師,なるほど延長じゃねーのおやすみ
プロローグ,少女リーザ,霊能者,[…は寝ぼけて再度カタリナに札束ビンタを繰り出した。]打つべし！打つべ…ﾊｯカタリナさんしっかり！ごめんなさい！
プロローグ,少女リーザ,霊能者,ディーターさんおやすみなさい。クララさんどだー痛そうだよ…擦りむいてない？うんー…今日は何も起こらないのかな…リーザも寝るうー！おやすみなさいー。[…はパジャマに着替えてベッドに潜り込んだ。]Zzz…
プロローグ,旅人ニコラス,村人,あれー、増えてない不思議・・・
プロローグ,羊飼いカタリナ,村人,おやすみ(*'-')ﾉ~また明日ぁ～
プロローグ,神父ジムゾン,人狼,ここは…、何処です？僕は…だれです？
プロローグ,神父ジムゾン,人狼,議題？はて、■1.バラバラなのです■2.お任せします、わからないので■3.え、とりあえず僕は何なのか教えて下さい■4.頭が…痛いのです
プロローグ,シスターフリーデル,村人,今年も星狩りの季節がやってきましたね♪
プロローグ,シスターフリーデル,村人,よろしくお願いいたします。■1　昼頃の日が多いと思いますの。日によって昼ではなく夕方か早朝になったりします。考察はなるべくその時間にやって、その他に決定周りはみんなに合わせて居るつもりです（当たった役によっては更新後まで）■2　60分前−30分前を想像していますが、特に強い希望はないですわ。□4　焼き肉についてはあまり詳しくないですの。天体観測の傍らで知識を集めてみるわね。
プロローグ,シスターフリーデル,村人,■3やりたいこと：わりとのんびりまったりした雰囲気が好きです。苦手な人でも気後れせずに楽しめる雰囲気づくりを心がけます。あと、もふもふで温まりながら星空観察。やりたくないこと：アダルト過ぎにならないことと、勝利は大事だけど必死になって他人に説教始めないよう気をつけます。やられたいこと：まずは一つでもいいから、勝利に貢献できて称賛される活躍がしてみたい。
プロローグ,シスターフリーデル,村人,■4　人狼なんているわけないじゃない。みんな大げさだわところでこの村の焼き肉って……狼の肉？ではまた明日。夜は丘の上で星空観察してるので何かあったらどうぞ。
プロローグ,少年ペーター,村人,こんにちは！
プロローグ,少年ペーター,村人,■1.夜の8時くらいからかな。でも夜更かしは苦手だよ。■2.仮22:15・本22:45■3.みんなで楽しく！■4.人狼の話ってホントなんだよね？こわいなぁ…。□4.タン塩すき！あれってベロなんだよね、びっくりだよー。
プロローグ,青年ヨアヒム,村人,僕、音楽家のヨアヒムです。
プロローグ,負傷兵シモン,村人,いやー、やられちゃった。
プロローグ,パン屋オットー,村人,(∩´∀｀)∩
プロローグ,パン屋オットー,村人,■1.  22:00 - 0:30 と鳩でちょいちょい■2.  仮: 22:20 本: 22:50
プロローグ,パン屋オットー,村人,■3.やりたいこと: 特にやりたくないこと: ないー
プロローグ,パン屋オットー,村人,■4.一言冴え渡れ俺のパッション！
プロローグ,パン屋オットー,村人,みんなよろしくねー
プロローグ,パン屋オットー,村人,焼肉はやっぱりロースかなあでも最近あんまり食べれなくなっちゃった・・・（中年）
プロローグ,負傷兵シモン,村人,マジビビるよ。あいつら本気で襲ってくんだもん。殺す気か！っつーの。■１：更新の前後2時間ってところかな。■２：22時～23時くらいに収まってればいいんでないかね。■３：痛いのは勘弁な。■４：よろしく。ちなみに肉はどの部位も大体好きだけど、ここではハラミと言っておこう。
プロローグ,神父ジムゾン,人狼,眠いのです、おや、人が。
プロローグ,神父ジムゾン,人狼,皆、肉の部位を言っている…。まさか、ここは…。食人部族の村？！とりあえずここは話を合わせましょう。ミンチです。ぐちゃぐちゃなやつです。大好きです！ふははは！
プロローグ,青年ヨアヒム,村人,■1　夕方です。夜は鳩を飛ばします。　表作成が難しいことをここであらかじめ言っておきます。まとめ役になったときは頑張りますが、手伝ってもらえると嬉しいです。役職についた時の結果ＣＯは時間がかかる可能性があることも、ここで断っておきます。■2　早めがいいです。■3　美しい調べを奏でさえすれば(有意義な行動、暴言なし)、みなさんが何をやってもかまいません。
プロローグ,青年ヨアヒム,村人,■4　僕、音楽家です。僕、体が丈夫ではないけど頑張ります。みんなからは弱ヒムっていわれます。僕、音楽が大好きです。独りっきりでベットで寝てなくてはいけないとき、音楽は僕の心をそっと、慰めてくれるのです。　本当は、ピアノやバイオリンをもっと弾いて上達がしたい。でも、僕の体はそれを許してくれない。僕のちっぽけな煩悶は、レコードをかけて、大きな音楽の渦に抱かれることで忘れられます。
プロローグ,青年ヨアヒム,村人,おっと、エア議題でしたね。失礼。僕、お肉好きです。でも、焼肉は胃にもたれるので滅多に口にしません。本当は、タンを食べたいです。タンだけにタンと食べたいです。僕も、みなさんに質問があります。［...は穏やかな笑みを浮かべて、低い声でみんなに語りかけている］□5　みなさんの好きな音楽は何ですか？(ロックでもアニソンでもなんでもＯＫ)
プロローグ,神父ジムゾン,人狼,音楽を好む食人部z…いえ、人もおられるのですねー。音楽…音楽…えー。鎮魂歌です。やはり、食す時はそうでしょう！そしてミンチです！大好きです！ふははは！
プロローグ,少女リーザ,霊能者,むにゃむにゃ……打つべし？……………………！人毛……人がたくさんいるの！！！
プロローグ,少女リーザ,霊能者,□5.リーザは威風堂々が好きだよ！
プロローグ,少女リーザ,霊能者,しまったの…やり直すの。□5.リーザはLet's go スマイルプ●キュア！が好きだよ！
