プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,狩人,＠・ω）<メリーです＠`・ω）<クリスだぜ
プロローグ,少年ペーター,村人,いたとしてもこんな村にまでくるわけないよねすいきょー、てやつだよ
プロローグ,少年ペーター,村人,ねむいから夜明けまでこれでおさらばだよ
プロローグ,仕立て屋エルナ,村人,サンタさんなんているわけないじゃん。みんな大げさだなあ
プロローグ,仕立て屋エルナ,村人,でもプレゼントは用意しなきゃなんないんだなーコレがというわけで夜になったらまた来るヨ♪
プロローグ,仕立て屋エルナ,村人,ひとつ提案があって戻ってきたヨ♪【全員狩人CO】してみませんか？メリは狩人胃痛軽減、狼攪乱、村人もCOできる♪だヨ！デメリはガチ的にはあんま意味ないってところかなｗせっかく初心者村だし難しい戦術論はおいといて、ネタ的にも盛り上がる全員狩人CO提案してみるヨ～賛成・反対意見くれると嬉しいな♪一人でも反対いたらやらないつもりだヨ(｀・ω・´)
プロローグ,負傷兵シモン,村人,ズン・・ズンズンズンドコ　きよし！
プロローグ,負傷兵シモン,村人,きよし（故）の夜なのでね！自分で自分のギャグ解説するの寒い
プロローグ,負傷兵シモン,村人,エルナの提案みたよ。狩人COって、開幕にするってこと？それは意味ないよね。・・・じゃあいつするの！？（希望のまなざしで）
プロローグ,行商人アルビン,村人,いまでしょ！【狩人CO】僕が狩人だよ
プロローグ,負傷兵シモン,村人,ズンドコ節とかさ、入村早々大けがしてるとか心の中で思うのやめてくれる？負傷兵だけどこれ以上負傷したくないからこんな日に！
プロローグ,行商人アルビン,村人,（回復すると負傷兵としてのアイデンティティを失っちゃうからシモンさんは自傷癖があるのかな）
プロローグ,負傷兵シモン,村人,あるびん！！！！【対抗します。キヨシが本当の狩人です】
プロローグ,旅人ニコラス,狂人,ニコラスです。カーミか、ニコラスと呼んでください。
プロローグ,旅人ニコラス,狂人,一斉に狩人ＣＯ賛成します(笑)ただ、占い師と霊能者さんは普通に一言目からＣＯしちゃっていいかなと思います。
プロローグ,ならず者ディーター,占い師,ここ最近のならず者どもは！軟弱でいけねぇ！弱いものは絶対にいじめる！女子供は徹底的に冷たくする！老人は殴る！へっへっへ、俺が真のならず者だ。
プロローグ,ならず者ディーター,占い師,あ、この書き方だと俺が女子供に冷たくされているとも取れるな……まあ事実なんだが……ならずってるけど【狩人ＣＯ】はしておこうか。初日第一声（占い霊能以外）でいいんだな？忘れたらごめんなさい。真狩でもやるんだよね。
プロローグ,負傷兵シモン,村人,ニコ、ディーターようこそ～！狩人対抗確認。いやこれ、占いとか霊ひいちゃってもするのかな？ちょっとわからんけど・・・エルナにまかせようw
プロローグ,農夫ヤコブ,人狼,こんにちは．農夫とは世を忍ぶ仮の姿，【俺が情熱の狩人ヤコブだよ】先祖伝来のピッチフォークと熱いパッションで人狼を串刺しさ！よろしくね
プロローグ,農夫ヤコブ,人狼,アルビン，キヨシ，ディーターの対抗は確認しているよ．（全員狩人ＣＯに反対の人がいればもちろんプロ中に撤回するよ）
プロローグ,ならず者ディーター,占い師,ちっ、愛車がぶっ壊れちまったからバイク屋に行かなきゃならねぇ。夜には戻るぜ。**シモン、他の奴らも、ふつつかならず者だけどよろしくな。あと箱が壊れた。蹴ってもなおらねぇ。蹴ったせいで足がいてぇ。今日の夜明けは鳩から覗く可能性アリ。
プロローグ,負傷兵シモン,村人,負傷兵キヨシ　なんかシモンとキヨシにあまり違和感がない・・・。ヤコさんちゃーっす！！認めたくないものだが、今までの狩人の中で一番ヤコブが狩人っぽい。ちょっと頭良さそうなふいんき（変換できないぞ？）だし。なんだか手ごわい予感。でも、本当の狩人は俺だ。キヨシモンだ。あれ？
プロローグ,農夫ヤコブ,人狼,バイクかぁカッコいいなあディーターは足をお大事にね俺も愛車のコンバイン弐号をカッコよく改造してくるよ．また夜にね
プロローグ,農夫ヤコブ,人狼,お，キヨシがいた．ちゃーっす！シモンのほうがいいかな？笑真視を得られたようで何よりだよ．これからも狩人対決(？)を盛り上げるよ！
プロローグ,ならず者ディーター,占い師,クソっ！エントリー直後にぶっ壊れるＰＣなんていらねぇ。>>キヨシモン　俺が狩人らしくないだと！？　この鍛えられた肉体、俺のどこが狩人に見えないんだーーー！！>>ヤコブ　コンバインか……負けたぜ。バイク売って農機具買おうかな。
プロローグ,行商人アルビン,村人,つい狩人真贋考を察始めそうになりましたが僕も狩人でした
プロローグ,負傷兵シモン,村人,者>>ヤコブの文章は、句読点ではなくピリオドやコンマが目立つ。これは理系要素。理系は頭がいい。それに比べディタは、今時珍しいバンダナをつけている。これは光GENJIが好きだった小学生時代から心が成長できなかった３５歳前後の表れだと思った。だからといって非狩人の要素でもないからどうしめようか困っている。★（誰でも任意） 「歪み」という字をパッと見、何て読めたかな？
