プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,村人,よろしくお願いします!
プロローグ,農夫ヤコブ,村人,よろしく！
プロローグ,少女リーザ,村人,こ、こんにちは！村の立て看板は読んできたよ（ルール確認）うぅ～、怖いけど頑張る…よろしくねっ
プロローグ,農夫ヤコブ,村人,更新が1時45分ってことだね。更新時は寝てるときもあるかも
プロローグ,少女リーザ,村人,更新１：４５！わかったよ！う～ん、この場で質問しちゃってもいいのかなぁ。ボク、両親とはぐれちゃって聞ける人がいなくって…
プロローグ,農夫ヤコブ,村人,わかる範囲でなら！聞いちゃえ聞いちゃえ。やばそうなら聞かなかったことにする！
プロローグ,少女リーザ,村人,やばそう、うぅーごほん読んでお勉強してみるね畑のお兄さんありがとう、大好き！
プロローグ,パン屋オットー,人狼,やっほー。みんな、よろしく～
プロローグ,パン屋オットー,人狼,今はリーザ、ヤコブ、ヴァルターがいるねぇ。あと、ゲルトも。とりあえず、今焼けたパンを四人分置いておくよ～好きなのをどうぞ～つ[秋のめぐみのパンキッシュ]つ[スイートポテト]つ[きのこのグラタントースト]つ[ラ・フランスとブドウのデニッシュ]
プロローグ,パン屋オットー,人狼,(しまった、スイートポテトはパンじゃない)これも置いとくよぉ～つ[さつま芋と黒ゴマの蒸しパン]
プロローグ,パン屋オットー,人狼,いま焼いたパンは、秋の限定メニューだよ～それ以外にも色んな種類のパンを焼いてるから、他の人も早くおいでよ～
プロローグ,農夫ヤコブ,村人,大好きって…だめだ。俺には愛しているさつまいもと人参が…。これは独り言なんだけどここは初心者村だから、わからない点をあげたらパン屋が答えてくれるって噂を聞くなぁ。お、オットースイートポテトいただくよ。
プロローグ,パン屋オットー,人狼,あ、ヤコブだ。僕のスイートポテト食べてくれてありがと～みんな。ゆるーくやろうね～
プロローグ,パン屋オットー,人狼,今日は始まらないよねぇ～また来るよ～
プロローグ,パン屋オットー,人狼,おーい、ヤコブ～僕が答えるって噂は僕は聞いたこと無いよぉ…まあ、みんなで気軽に仲良くやろうねぇ～今日中に来てくれる人には、さっきヤコブからもらった人参で作ったパンをあげるよ～つ[しっとりふわふわキャロットパン]
プロローグ,少女リーザ,村人,スイートポテトはぐはぐ、おいしい！ヤコとオットーの合作～、新鮮なお野菜とふかふかのパンの組み合わせでほっぺた落ちちゃうよ、はっふはっふ
プロローグ,少女リーザ,村人,オットーが教えてくれるの！？じゃあせっかくだから聞いてみるねえっとね、村の看板に書いてある「意図的な発言ミス」って意図的赤誤爆がダメってことなのかな？他に具体例があれば是非教えてもらえないかなって、どうだろう～？
プロローグ,パン屋オットー,人狼,あ、リーザだ。夜更かしすると大きくなれないよ～妙>>18多分、その具体例で合ってると思うよ～。他の例だと、例えば、「独り言(灰ログ)に『なーんだ。村人で安心した。頑張ろ』と書くフリをして普通の白ログに投下する」というのをワザとやるのとかもあると思う～
プロローグ,パン屋オットー,人狼,禁止行為は村の看板に書いてあったけど、まぁ多分みんなの常識の範囲内でやってればきっと大丈夫だと思う～
