プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,そんなに大げさかなあ？人狼パンとか最新レシピで言われてるぐらいだから、いてもおかしくないと思うんだけど…
プロローグ,羊飼いカタリナ,村人,いっちば～ん♪ホントに私一番かな？不安だなぁ。
プロローグ,羊飼いカタリナ,村人,にゃ～～～～！！オトさん早いのねｗ
プロローグ,パン屋オットー,村人,あ、なんかレシピ本に挟まってた紙にこんなの書いてた。■1.コアタイム■2.仮決定/本決定の希望時間■3.やりたいこと/避けたいこと□4.自己紹介…とか
プロローグ,パン屋オットー,村人,>>4あ、ごめん。むしろ俺早すぎたかも？でも、俺もゲルトに先越されてたりはする。たはー。
プロローグ,パン屋オットー,村人,ってこれレシピ本じゃないじゃん。「じんろーぎじろくりゃくごしゅう」？？　まいっか。貼り付けてみよっと。●：占い第一希望　○：占い第二希望▼：吊り第一希望　▽：吊り第二希望■：議題　□：答えなくてもいいネタ議題★：質問　☆：回答【　】：…宣言や決定など強調したい発言。[]：ロールプレイ上で食べ物等アイテムを出す時、またト書き時に使用。＠＋数字：残りの発言数
プロローグ,パン屋オットー,村人,CO：自分が能力者であることを公表すること。FO：フルオープンの略。初日に占い師も霊能者もCOすること。GJ：グッドジョブの略。「よくやった！」的な意味。主に狩人の護衛成功を指す。LW：ラストウルフの略。最後の狼。SG：スケープゴート。狼が自分の身代わりに吊らせる村人GS：グレースケールの略。自分以外の村人を、白っぽい(村人っぽい)人から黒っぽい(人狼っぽい)人まで順に並べたもの。
プロローグ,パン屋オットー,村人,斑：占ｏｒ霊の判定が白と黒に分かれた人のこと白：村側の人黒：人狼灰：人間か人狼か分からない人物われていない人ライン：狼同士のつながり。幻想という噂も 箱：パソコン鳩：携帯電話などの外出先からの参加手段困ったときの駆け込み寺→http://wolfbbs.jp/
プロローグ,パン屋オットー,村人,これで全部貼り付けたかな…？んぁ。何か奥付にでっかい文字書いてたから、念のため貼っとくかー。【初参加であることや、希望役職に関することは進行中の表発言（白ログ）で公言するべからず】【突然死、ダメ、ゼッタイ！】ふーん。今度こそレシピ本騙りからの抜粋終了。
プロローグ,羊飼いカタリナ,村人,ゲルト神を超えた人は未だ見たことがないけん。あら、不思議なレシピ♪■1.現在休暇中、予定次第■2.おまかせ■3.楽しければ何でもオケ□4.私は錬金術師のシルヴァーナよ。（わかる人いたら神♪）
プロローグ,羊飼いカタリナ,村人,エクスペクト・パトローナム♪ふぅ、これで私は生き残るわｗ
プロローグ,パン屋オットー,村人,>>12パン捏ねてたらなんか聞こえたけど…なんだその外国語？エクスペクト、パトｒ…[かんだ。]あ、さっきの答え置いとくか。■1.不定期■2.仮24/本6ぐらい■3.アタタタタタタタタタ…違う。メタタタタタタタタタァ!!　的なのはあんまり好かん。□4.実はここに来るまでのことをほとんど覚えてなかったりしてな。記憶の欠片を探してる。パン作りだけはある程度体が覚えてるようだが…
プロローグ,パン屋オットー,村人,一応、村に着いたらゲルトって奴がいるって話と、そいつの顔写真は入手してたから、俺より先にいたのがゲルトだってわかったんだけど…他に来るかもしれん人間については、写真が間に合わんから名前と特徴だけしか教えてもらえんかった。うーん。白い粉といつもの材料をいつものように捏ねてたら思い出すだろうか……ちょっとしばらく席外すよ。＠11
プロローグ,少女リーザ,村人,アッチョンブリケ！
プロローグ,羊飼いカタリナ,村人,ピノコ？
プロローグ,少女リーザ,村人,ピノコじゃないらろー？てんてー！どこー？
プロローグ,少女リーザ,村人,フラッシュバックてんてー！
プロローグ,羊飼いカタリナ,村人,間違ってるよｗブラッドピットせんせーでしょ？
プロローグ,パン屋オットー,村人,[ほぼ無意識で粉を計量していると>>18が耳に入り]ぅーん…この音声、何か聞いたことあるような…………つっ。頭いてえ。またかよ…[頭を抱えて座り込んだ。]
プロローグ,少女リーザ,村人,＼ブラッドピットてんてー！／
プロローグ,青年ヨアヒム,霊能者,人狼ー？あー…面倒だなー…。僕は刺身にタンポポを乗せるバイトで忙しいんだよ。
プロローグ,青年ヨアヒム,霊能者,■1.20：00-25：00/日中不定期■2.任せるよ。■3.楽しいエピを迎えられるようにね。□4.ニートじゃなくて悪いね。
プロローグ,少女リーザ,村人,(「・ω・)「ｶﾞｵｰ
プロローグ,少女リーザ,村人,寝ない子だーれだ寝ないと怒られちゃうのだよ？
プロローグ,少女リーザ,村人,ヨアヒムにーたんは、たんぽぽの人？てんてーが、たんぽぽの人は心やさしい人だから、そっとしておいてあげなさいって…でも、そっとしておいたら…さみしくないの？
プロローグ,少女リーザ,村人,いっしょに寝るのらー。
プロローグ,少女リーザ,村人,(」・ω・)」ｶﾓｰﾝ
プロローグ,少女リーザ,村人,あっ・・・///
