プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,村人,よろしくです。
プロローグ,ならず者ディーター,狩人,我輩には夢があった邪智暴虐陰謀術数の蔓延るこの国を正してやろうという夢がしかし我輩は無力であった手近なところで村長に取りいってやらんとしたが金がないので一蹴された長老のモーリッツに教えを請うたがお前には無理だと言われた自棄になって王に直訴したがとっ捕まって半年も牢屋にぶち込まれたその末路がこの有様である結局我輩は成らず者であったということであろうか……
プロローグ,ならず者ディーター,狩人,南無三！
プロローグ,少女リーザ,人狼,ずさーなの
プロローグ,老人モーリッツ,霊能者,青い、青いぞディーター...
プロローグ,青年ヨアヒム,村人,ゲヘヘヘ・・・青いと聞いちゃー黙っておれねーでゲス
プロローグ,村娘パメラ,村人,とりあえずよやくっ何でも大雑把なことに定評があるパメラですー
プロローグ,村娘パメラ,村人,連休中だから人そこそこって思っただけどそうでもないのかな？夜にはたくさん人が来てくれると嬉しいかなっ。だって私は少人数村じゃ全敗してるからー。
プロローグ,シスターフリーデル,人狼,パメラさんこんにちは。この更新時間なら、あまり心配しないで大丈夫と思いますのよ。私は、色で言うと黒派になるのでしょうかね。ジムゾン辺りが仲間になるのかしら、ちょっと不安ですの。ヨアヒムさんは、内面のゲスピーが溢れ出てますの、要注意。モリ爺、リーザコンニチは。ディータさんは面倒臭そうですの、一から出直せですの。ニコさん、よろしく。ゲルと〜  襲撃には気を付けるですの。
プロローグ,神父ジムゾン,村人,よぉ、邪魔するぜ
プロローグ,パン屋オットー,占い師,はいこれで今夜からだなひゃっほーい
プロローグ,神父ジムゾン,村人,ところで誰も貼ってないのか貼っとくぜ。勝手に答えてくれ■1.コアタイム■2.仮/本決定■3.やりたいこと/やりたくないこと■4.自己紹介俺の回答は後にさせてもらうぜ
プロローグ,パン屋オットー,占い師,■1、オ■2、ッ■3、ト■4、ー
プロローグ,仕立て屋エルナ,人狼,うふふふふ
プロローグ,負傷兵シモン,村人,人狼は確かにいるはずダスあの日仲間が人狼に無残にも殺されていくのをオイラはこの目で見たんダスから…あの時俺に出来たのは逃げることだけだったダス…
