プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,占い師,そう、悲しみは優しさに変えるもの。自分らしさを力にしましょう。迷いながらでも歩き出すのです。
プロローグ,シスターフリーデル,占い師,さて、プロローズの議題を出してしておきますね。■１．コアタイム■２．仮／本決定希望時間■３．やりたいこと／やりたくないこと□４．自己紹介
プロローグ,シスターフリーデル,占い師,■１．大体２３時以降ですね。■２．仮 1:15／本 2:00 くらいでしょうか。■３．みんなで楽しく遊びたいですね。村の名前の通り悲しくなるのは嫌ですわ。□４．最近失恋してしまったシスターです。この悲しみが癒せるような出来事があるといいですわ。
プロローグ,羊飼いカタリナ,人狼,カタリナなんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,占い師,教会にこのような張り紙がありました。よく見る内容ですがこんなことが書いてありましたわ。＠用語/記号について【】：COの宣言や決定等重要事項に用いる■：議題　□：ネタ議題等★：質問の頭に使用　☆：返答の頭に使用●：占い第一希望　○：占い第二希望▼：吊り第一希望　▽：吊り第二希望　▲：襲撃CO：カミングアウト（主に能力者が公表すること）
プロローグ,羊飼いカタリナ,人狼,//入力してたらシスターに２人目取られちゃった…なんかいきなり本物のような偽物のようなゲルトが出現してますね。というわけでいきなりですが【対抗ゲルトＣＯ】なのです。カタリナなんて名前は騙り名、もとい、仮の名前みたいなものですし。以降（乗って頂ける方は）第一声で対抗ゲルトＣＯor非ＣＯをお願いします。
プロローグ,シスターフリーデル,占い師,LW：ラストウルフ（最後に残った人狼のこと）GS：グレースケール（灰の村人を白(村)らしき人から黒(狼)らしき人まで順に並べたもの）FO：フルオープン（初日に占い師と霊能者がCOすること）斑(パンダ)：占いもしくは霊能の判定が白と黒に分かれた人のことライン：発言や占い/処刑希望等から推測される狼同士のつながり。能力者の判定からなる能力者および判定を受けた人同士のつながり
プロローグ,羊飼いカタリナ,人狼,/*「もし村が１６人のゲルトだったら」　という一発ネタをやりたいだけです。メリット…ゲルトネタ満載出来る。１日目に寝ながら議論出来る。　まとめサイトがカオスになる。デメリット…激しく混乱するかも。ぶっちゃけ一発ネタでしかない。万一本人登場になったら全員でジェットエクストリーム土下座決定（ｗ統一ＲＰは強制ではありませんのでちょっと無理という方は非ゲルトＣＯしていただければ大丈夫です。*/
プロローグ,シスターフリーデル,占い師,詳しくはまとめサイト（通称まサイ）も参考にね。以下、URLですわ。http://wolfbbs.jp/
プロローグ,シスターフリーデル,占い師,あら、カタリナ・・・ゲフンゲフン、ゲルトさんこんばんは。いきなり２騙りですか・・・。私は実は【フリーデル騙りのゲルトですのよ】。
プロローグ,シスターフリーデル,占い師,/* とりあえず反応してみました（笑）。更新前なら発言自由に使えますし・・・。2:30過ぎたらちゃんと読みますね。 */
プロローグ,羊飼いカタリナ,人狼,シスター　よろしくお願いいたします。用語等の貼りつけありがとうございます。ゲルト騙り出てしまいましたか…確定すればまとめ役という立場の猫とお昼寝枠が貰えると思ったのに…後数分でずさーが７人来るという奇跡に１ゲルト。
プロローグ,羊飼いカタリナ,人狼,発言数２０に戻ったー　ちょと便利（ｗ流石に奇跡は起こらないですよねー。１分足らずで７人も来るわけないじゃん。みんなおおげさだなあ
プロローグ,シスターフリーデル,占い師,>>13 リナ風ゲルトふふふ、こちらこそよろしくお願いしますわ。ところで、その可愛い羊さん、非常に強い非ゲルト要素ですわね。しかし、羊さんは睡眠のお供。寝てばかりいるゲルトには必須アイテムか・・・。わ、私は、フリーデル騙りを長い間しすぎていたので、ついつい非ゲルト視点が漏れてしまうかもしれませんが、私が真ですのよ！
プロローグ,シスターフリーデル,占い師,oO（ゲルト要素、ゲルト要素・・・、寝てる以外に何があるのかしら？　働かないのはヨア要素よね・・・。楽天家要素を出せば真乗っ取りもいけるかな？　視点漏れに注意しないといけないですわね・・・）>>14 リナ風ゲルトふふふ。なので更新される前にテンプレ的な発言を落としておこうと目論んでいましたのよ。
プロローグ,羊飼いカタリナ,人狼,>>15　シスター　ゲルトが羊連れててもいいじゃん。みんなお（ｒｙでもそれを言ってしまったらゲルトが青い服着てシスターやっててもいいじゃん。という反論されると対抗できないんですよね…。フリーデル騙りってカタリナ騙りより歴史短くて有利じゃん。（歴史的意味で）　でもその視点はゲルトっぽいですね（何）　でも私がゲルトだからそんなの意味がないですけど。
プロローグ,羊飼いカタリナ,人狼,>>17　何故歴史って２回いれたし。完全に視点漏れ？　でもフリゲルト視点で考えたら間違いじゃないはず。でも髪の色的な意味では私が真ゲルト要素のはずですよ。ゲルトが働かないというのは迷信かもしれませんし！それにここまでアンケートに答えてないのもゲルトっぽいですよね。まあ私が只のゲルトではないところを見せるためにアンケートには答えますが。
プロローグ,シスターフリーデル,占い師,さて、そろそろ寝ますわね。ゲルトですから寝るのは当然ですわ。そのまま寝たままで夜明けがくるかもしれませんが、ゲルトですから寝たままなのは当然ですわね。リナ風ゲルト、おやすみですわ。/* もちろんネタですので、プロはちゃんと顔出しますよー。ゲルト騙りをするとネオチーに襲われても誰も驚きませんね（笑）。明日は沢山の方がきてくださることを祈りつつ・・・*/
プロローグ,羊飼いカタリナ,人狼,■１：更新直前～更新後２，３時間　昼間～夕方ぐらい一般的なコアタイムである夜にはほとんど発言できない場合があります…。■２：仮１時３０分　本２時００分　出来るだけぎりぎりの時間のほうが嬉しいです。早くても構いませんが…。■３：対抗ゲルトＣＯ募集中です。□４：羊飼いゲルトです。よろしくお願いします。カタリナと呼ばれても反応しますがゲルトって呼んで頂けると嬉しいです。
プロローグ,青年ヨアヒム,村人,＝＝＝＝＝＝⊂⌒~⊃｡Д｡)⊃　ずっさああああ！！ふっ、偽物が既に出ているようだね。【僕こそが本物のゲルトだよ！】[ずさった体勢のままでCO。ごろーんごろーん]
プロローグ,羊飼いカタリナ,人狼,なんと既に４人目のゲルトＣＯですか…しかもシスターゲルトが最も強敵と恐れていたニーｔ…じゃなくて青年ゲルトが現れるとは恐るべし…　しかももう寝てる。ちょっと寝るのが早い？まあ対抗とはいえ同村者には変わりありませんわ。よろしくお願いします。
プロローグ,青年ヨアヒム,村人,ずさーが遅い？ははは、ちょっと寝てたら遅くなってね（ゲルトアピ）よろしく、リナっぽいゲルトにリデルっぽいゲルト。まあ、僕が本当のゲルトなんだけどね。ちょっとイメチェンで全身茶色にしただけで。[もちろん起き上がらずにごろごろ]
プロローグ,青年ヨアヒム,村人,労働者なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,村人,（やっべー、素が出た！）（ニートはゲルト要素とはズレたか……？）ま、とりあえずはアンケートっ。■１．23時以降。遅い時は0時回るかも。■２．仮：1時40分／本：2時00分■３．皆で楽しくやろうね。ゲルトォオオオ！□４．青年ゲルトだよー。ヨアヒムって呼んでくれても反応するけどね。
プロローグ,青年ヨアヒム,村人,[ごろーんごろーん]さてと、寝るね。寝てるけど。目を覚ましたら、ゲルトもそうでない人も、沢山来てくれてたらいいなあ。それじゃ、おやすみー！.oO(これだけごろごろしてたらゲルトアピになってるよね！).oO(あれ、ゲルトって寝るのってもうちょっと後だっけ？).oO(……まいっか！)[その場でごろーんと丸まって、目を閉じた]
プロローグ,木こりトーマス,狂人,皆…黙っていてすまない実は俺が【真のゲルトなんだ】!あぁ、迷ったさ…ゲルトであることをこの筋肉の内に閉じ込めて生きて行くのか、それとも筋肉の脈動と共に解き放つのかを…！でも俺はもう迷わない、俺はトーマスじゃない、ゲルトなんだ！俺は【トーマス】をやめるぞゲルトォォォ！！
プロローグ,木こりトーマス,狂人,　　 （･ω･） 　おやすみ・・・　 ＿|　⊃／(＿＿_／　└-(＿＿＿_／‾‾‾‾‾‾‾
プロローグ,シスターフリーデル,占い師,ふわあぁぁぁ。よく寝ましたわ。あら、私騙りがまた増えてますのね。ヨア風ゲルト、トマ風ゲルト、よろしくですわ。このまま人がたくさん増えると嬉しいですわ。対抗、非対抗どちらでもよろしくてよ。ふふっ、そろそろお昼寝の時間ですわ。活発なゲルトなどゲルトではないですからね。それでは、おやすみなさい。また、夜にお会いしましょう。
プロローグ,羊飼いカタリナ,人狼,…zzzゲルトーマスさんよろしくお願いします。更新まであと12時間くらい寝られる…
プロローグ,村長ヴァルター,狩人,[...は紫煙を吐き、虚ろな目をしている]もうダメだ。お終いだ。あんな不祥事が起こっては時期村長の座が･･･ぶつぶつ。ああ、それもこれも相方が悪いのだ。そうに違いない。わしは【共有者】、そう全て相方の【ゲルト】が悪いのだ。･･･はて、しかしわしもまた【ゲルト】であったような･･･うむむ。[...は再び紫煙を吐く]･･･そうだ、わしこそが【真のゲルト】なのだ。げるとげるとげるとげると
プロローグ,行商人アルビン,霊能者,ゲットTheゲルトだぜ！ルンルン気分もいいけれど、あれ？ゲルト多くね？トーマスがゲルトーマスとか…何事？↑という訳で私が行商人かつ【真のゲルトルビンCO】本物は発言の中に真実を含めるのですよ…ヌフフフ…
