プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,人狼,人間なんているわけないじゃん。みんな大げさだなあ
プロローグ,仕立て屋エルナ,狂人,「人柱なんているわけないじゃん。みんな大げさだなあ。」というわけで議題を拾ってきたのダ。■1.コアタイム■2.仮本決定時間希望■3.やりたいこと、やりたくないこと□4.自己紹介など■1.21：00頃～夜明けまで。夜明けを確認したら基本的に寝るのダ。■2.　仮　23：15／本　23：45■3.やりたいこと：最終的に、エピで楽しかったと皆が言える村になればいいのダ。あとフェアプレー。
プロローグ,仕立て屋エルナ,狂人,［よく使う略号なのダ］▼：吊り（処刑）第一希望　▽：吊り（処刑）第二希望●：占い第一希望　○：占い第二希望■：議題　□：ネタ議題　【　】：強調したい事柄（CO等）★：質問　☆：質問に対する返答CO：カミングアウト。能力者だと公言する事FO：フルオープン。占霊と占霊騙りが全員名乗り出る事＠数字：残り発言数　鳩：携帯電話　箱：パソコン「http://wolfbbs.jp/」まサイ参考
プロローグ,仕立て屋エルナ,狂人,PP（わおーん）：狂人込みで【狼側＞村側】の状態になる事による狼側のパワープレイ。　※この国では狂人自殺票が可能だから、この状況になると村負け状態なのダ。GJ：グッジョブ。主に狩人の護衛成功を指す。狼が「襲撃なし」を選択した場合は空襲撃は偽装ＧＪという。　※この国では狩人の手応え（護衛の成否）が不明なため、狼以外には偽装と区別がつかないのダ。以上Ｇ国の略号文化と狩人の感覚の違いなのダ。
プロローグ,仕立て屋エルナ,狂人,□4.自己紹介をすっかり忘れて略号など書いて離脱するつもりでいたのダ。エルナはうっかりさんになりかけていたのダ。へっきち！の看板を掲げる仕立て屋さんなのダ。不思議な民族衣装やドレスやスーツ、型紙があれば注文されればつくるのダ。へっきち！ではまた夜にー。
プロローグ,行商人アルビン,人狼,へっきち！■1.21-25時くらいっす。■2.1時間前/30分前■3.楽しくやりたいっすね！□4.色んなもの売りますよ！［白い粉］［白い粉］［白い粉］［怪しい葉っぱ］［怪しい葉っぱ］［怪しい葉っぱ］
プロローグ,司書クララ,人狼,あら人狼ですか。本でしか見た事ないですけど。
プロローグ,司書クララ,人狼,■1.割と不定期ですが夜はだいたいいます。■2.1.5時間前/30分前■3.寡黙、ダメ、絶対、ですね□4.司書です。私自身もよく本を読みますわ。あ、商人さん。ハッパいただけますか？
プロローグ,司書クララ,人狼,読書に疲れた時の一服は良いものですね。それではまた夜に
プロローグ,ならず者ディーター,村人,へっきち！（くしゃみ）おう、商人いつもの頼むわ。最近良い取引先が出来たもんでね…へへ。
プロローグ,ならず者ディーター,村人,仕立屋ァちょいとちり紙に>>3貰うぜ。■1 22:30以降かね。日中も覗ける。■2 仮 一時間前、本 30分前■3 そォだなァ、堅気も俺みてェなのも自分の行動に責任は持っていてェな。【突然死は駄目】だ、辛いなら俺や仲間に頼れ。□4 チンケなライターだよ。ペンは剣より強し、ってな。へへ
プロローグ,ならず者ディーター,村人,僻地がもっとへっきちになる様に植林でもしてくるか…wwwwwwwwwwwwwwwwwwwww←芝生
プロローグ,青年ヨアヒム,狩人,あれ…おかしいな。僻地って誰もいないところだって聞いてたのにさ。
プロローグ,少年ペーター,村人,たっだいまぁ！まちに遊びに行ったら疲れちゃった。
プロローグ,少年ペーター,村人,ねえねえ兄ちゃん。僻地がへっきちになると何かいいことあるの？
