プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,うおおおおおおおおッ！！！！！！
プロローグ,ならず者ディーター,人狼,あん？人狼…だと？
プロローグ,シスターフリーデル,村人,こんばんわ＾０＾ノシスターが故郷の村に帰ってまいりました。
プロローグ,シスターフリーデル,村人,回覧板を置いておきます■1.コアタイム■2.仮決定・本決定の希望時間■3.やりたいこと・やりたくないこと■4.自己紹介
プロローグ,パン屋オットー,村人,漢、オットーここに見参ッ！！この村に安らぎなぞ存在しねえ！！！だがッ！ここは中々に良き発展場であるな！！しばらくこの場にて欲望の限りを尽くさせてもらうッ！！
プロローグ,シスターフリーデル,村人,■1.午後８時以降■2.仮決定　午後１０：１５　本決定　午後１０：４５■3.やりたいこと　楽しく盛り上がりたいです　・やりたくないこと　突然死はだめですよ～■4.自己紹介　安らぎの村教会のフリーデルです。教会ではいつでも悩める村人の皆さんのお越しをお待ちしております。
プロローグ,シスターフリーデル,村人,～よく使う用語～まとめサイトの　http://wolfbbs.jp/%CD%D1%B8%EC%BD%B8.html　からの抜粋●：占い第一希望　　○：占い第二希望▼：処刑第一希望　　▽：処刑第二希望★：質問　　☆：回答■：議題　　□：ネタ・任意回答議題【　】：重要事項（各種宣言、決定確認など）@：残喉（残り発言回数）CO：カミングアウト　FO：フルオープン　GJ：グッジョブ
プロローグ,パン屋オットー,村人,シスター、回覧板感謝ッ！早速議題回答ッ！！■1.21：00～12：00を予定！だがコアタイム参戦不可の可能性も有！その場合は事前連絡するぞ！！■2.22：00/22:45を所望！■3.激しい議論は歓迎する！しかし、中傷や暴言はご法度だ！同村者に敬意を払い、お互い紳士的な立ち振る舞いを心がけよう！！■4.漢オットーだ。パンがないならお米を食べればいいじゃないッ！むしろッ、僕の顔を御食べッ！
プロローグ,パン屋オットー,村人,しまったァ！！！コアタイム、壮大な視点漏れッ！！21；00～24；00に訂正させて頂くッ！！昼間は勤めに出て居る故ッ、1日15時間のコアタイムはさすがに私と言えど不可能ッ！！そして、私からも突然死はしないように！
プロローグ,少女リーザ,狂人,楽>>1人狼ってもしかして、おいしいのん？
プロローグ,旅人ニコラス,村人,ニコラス参上！
プロローグ,青年ヨアヒム,村人,人狼……。この神に愛された安らぎの楽園(エデン)にも終焉の刻が訪れた…。ヒトの姿を纏いし怪物に、我ら矮小な人間が何をできるというのだ…。思い上がりも甚だしい(訳:よろしくお願いします。)
プロローグ,青年ヨアヒム,村人,神の下僕ながら神に寵愛されし娘からの問い、か……。■1.我は夜の闇を好む…(21-23時です)■2.怪物にの目を欺くには漆黒の鎧に紛れるが上策(仮:22:00、本:22:30)■3.せいぜい我の足手まといにならぬことだ……(楽しくやりたいです。)■4.我のことを説明されねば解らぬとは……フッ(1日目始まったらこのカッコ内をメインで発言しますので、ご安心ください)
プロローグ,農夫ヤコブ,占い師,人狼なんて、このトライデントで一撃だべ。
プロローグ,仕立て屋エルナ,村人,おはようござます。人狼ですか？？
プロローグ,パン屋オットー,村人,ふおおおおおお！！眠りから覚めたら、良い漢達が次々と集結しておるッ！！漢オットー、超☆御満悦ッ！！うぬ等が闇の力やトライデントで獣を屠るというのなら、私も加勢しようッ！！この釘を仕込んだ仏蘭西麪包でッ、獣など撲殺してくれるわ！それが人を喰らう獣であるならッ、たとえ女子供でも容赦はせぬぞッ！
プロローグ,農夫ヤコブ,占い師,■1.メインは20時～。朝とか昼とかは一撃程度。■2.仮：22:15／本：22:45 くらい。細かい事はまとめにお任せするべ。■3.みんな愛を持って戦うだ。あと流行病には気をつけるべさ。■4.大地の神より祝福を受けた愛の戦士・ヤコブ。ピーマンに代わっておしおきするだよ。…こ、これは農具じゃないだよ。我が家に伝わる伝説の武器だ。
プロローグ,仕立て屋エルナ,村人,回覧板回答しておきます。■1.21-24時を予定してます。。■2.仮決定22:15 本決定22:45くらいですかね…。■3.楽しくプレイできれば！突然死はおやめください。■4.自己紹介　村の仕立て屋、エルナです。服の事なら何でもお申し付けくださいませ。
プロローグ,パン屋オットー,村人,よおおおおうし！！皆の衆、朝ご飯を置いておくぞ。【白米ッ】【アジの開きッ】【豆腐の味噌汁ッ】【納豆ッ】【ほうれん草のおひたしッ】【牛ステーキッ】【豚ステーキッ】【チキンステーキッ】貴様らッ、御飯は一人3杯以上御代わりする事ッ！！ではお勤めに行ってきますッ！！
プロローグ,農夫ヤコブ,占い師,オットーどんの鈍器は素晴らしいだ…。大地の恵みと機能性を両立させたハイカラな武器だべ。ヨアヒムどんはアレか？右眼が疼いたりしてるだか？
プロローグ,行商人アルビン,村人,色々な村を旅してきたけど、何だか癒される名前の村だなあ。こんな村に人狼？そんなはずないよね。みなさん流れ者の行商人だけど、よろしくね。
プロローグ,行商人アルビン,村人,■1.22:00～24:00■2.仮22:15/本22:45■3.流行り病は恐ろしいものだね。かかりたくないな■4.しばらくこの村で商売させてもらおうと思うよ。そうそう、最近仕入れた魔除の人形！これはおすすめだよ。なんと10万円！さらに今なら二つで15万円！さらに台座もつけちゃうよ。
プロローグ,羊飼いカタリナ,人狼,屋>>20豪華朝食と良い漢達につられて…
プロローグ,行商人アルビン,村人,パン屋が米を置いていったのか。いってらっしゃい。村に着いたばかりでお腹が減っていたんだ。遠慮なく頂こうかな。（白米5杯、アジをあてに完食）
プロローグ,行商人アルビン,村人,さて、今日は旅の疲れを癒すために部屋にいるよ。何かあったら呼んでくれても寝てるだろうけど一応呼んでよ。例えば人形が欲しくなったとか、ね。
プロローグ,羊飼いカタリナ,人狼,■1.不定期■2.22:15/22:45■3.流行り病やギスギスは悲しいな～。みんなで楽しもうね。■4.羊飼い参☆上！　とか叫んだらカッコいいかなって一瞬思ったけど、そうでもないかなって。
プロローグ,ならず者ディーター,人狼,よぅお、回覧板サンキューな、リデル■1.21時〜24時■2.1h／30m前■3.互いに気分よくやれりゃそれでいい これはあくまでゲームだ 仲良くいこうぜ？ 最後にゃみんな笑顔に、だぜ？／突然死だけは許せねぇな■4.よぅ、ディーターだ 俺のモットーは｢弱きを助け強きを挫く｣だ なんかあったら(特に可愛い女なら)遠慮なく頼っていいんだぜ？
プロローグ,ならず者ディーター,人狼,屋>>20朝飯サンキュ 朝からガッツリ食えるのは嬉しいぜ[…は(小さめの茶碗で)ご飯を４杯を牛ステーキ、ほうれん草のおひたしをあてに食べた]うめぇ! ごちそうさん!リデル、エルナ、リーザ、カタリナは俺の後ろにいな？人狼なんてもんが出てきたら、俺が身を挺して守ってやっから
プロローグ,少年ペーター,人狼,ふわあ……あ、あれ？ね、寝坊しちゃった…！！？
プロローグ,少年ペーター,人狼,うーん…学校遅刻してったら、目立って恥ずかしいよね……よし！今日は「有給休暇」にしよう！…でも、「有給休暇」ってどういう意味だろ？つ[スコーン][メイプルパンケーキ][紅茶]ちょっと遅いけど、朝ごはんにしよーっと！家庭科の授業で習ったんだ！みんなもどう？
プロローグ,少年ペーター,人狼,あ、オトさん朝ごはん出してくれてたー！…でも、ごめんなさい…。ボク、朝はあんまり食べられないんだ。あれ？シスターさんはこの村の人だったの？ボク、ペーターっていうのー！よろしくね！リデルおねーさんって呼んでいい？■1,19時から24時くらいかな。■2,1時間前/30分前■3,楽しく、笑顔と優しさを忘れずにやりたいな/凸死！
プロローグ,負傷兵シモン,村人,すまねえ、ちと匿ってくれやしねえか？
プロローグ,村長ヴァルター,狩人,逃亡兵なんているわけ無いじゃないか、おおげさだなあ。
プロローグ,神父ジムゾン,村人,ども。
プロローグ,村長ヴァルター,狩人,■1.20時～24時■2.22時仮決定の22時半本決定■3.テキトーに前のめり■4.やらかしても泣かない心を育みたい
プロローグ,少年ペーター,人狼,■4,こんにちは！ボク、ペーターっていうんだ！よろしくねー。ボクはこの村で生まれたんだけど、この村、とーっても良い村なんだよ！安らぎの村って呼ばれるくらいなんだ！でね、ボクが思うに、この安らぎを生み出してるのは可愛くてステキなおねーさんたちなんだ！！…でも、残念なことにむさ苦しい人が増えたみたい(ﾎﾞｿｯ)え？ううん！なんでもないよ！よろしくね(ニコニコ)
プロローグ,司書クララ,霊能者,クラらんらん！
プロローグ,司書クララ,霊能者,■1.いろいろかな。■2.いつでもいいよ■3.特に無いかな■4.クラらんらんですよろしく
プロローグ,青年ヨアヒム,村人,フフフ……どうやら生贄たちが集まってきたようだ（>>20屋　お味噌汁おいしいです）>>37年　アマイな少年よ!　まだお前にはわからないのだな、女たちが笑顔の仮面の下にどんな邪心を隠しているか…!（男の人たちにも優しくしてあげてください）>>23　右目の疼きなどとうに癒えたわ。だが……”あの日”につけられた左腕の刻印はいまだ……消えぬ。
プロローグ,少年ペーター,人狼,>>40 ヨアお兄ちゃん…仮面を被ってるのは女の人だけじゃないんだよ？男だってどんな邪心を抱えてるのやら…。それを分かってないお兄ちゃんはまだまだだね(ﾆｺ)いい、聞いて。可能性を生むのも希望を生むのも未来を生み出すのも、全て女性なんだ。男は女性を守護するのみ。だから、ボク、ディタさんの事、尊敬するよ！男に優しくしてあげて…か…まあ、できたらしてみるよ…。
プロローグ,農夫ヤコブ,占い師,お昼だべ。昼飯置いておくだよ。っ[ピーマンの丸焼き][ピーマンのサラダ][ピーマンスープ]年>>37 愛の戦士は爽やかなイケメンお兄さんだ。むさ苦しいなんてことは全然ねぇべさ。
プロローグ,少年ペーター,人狼,げっ！！ピーマン！！…苦くて苦手なんだよね…ピーマンとゴーヤ以外の野菜なら大丈夫なんだけど… >>42 そうなんだー、へえー…むさ苦しいなんて言ってごめんなさい。でも、ボク、「愛の戦士」とか「爽やかなイケメンお兄さん」とかって素で言える人…ひくよ？
