プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,村人,ジンローってお酒だか？おら、ぶどう畑でワインさ作るだ
プロローグ,パン屋オットー,霊能者,ワインにはパンが合うよね。
プロローグ,羊飼いカタリナ,人狼,ひっつじー。ラム肉で、お酒に合うおつまみ作るよー。
プロローグ,少女リーザ,占い師,ヤコブおにいちゃん、それぶどうジュース？ね、ひとくちだけ!ひとくちだけちょうだい？
プロローグ,少女リーザ,占い師,こんな紙が落ちてたの。■1．コアタイム■2．仮決定時間・本決定時間の希望■3．やりたいこと/やりたくないこと□4．自己紹介
プロローグ,少女リーザ,占い師,■1.夕方から真夜中が多いの。昼間はお勉強をおしえてもらってるの。■2.みんなにあわせられるよ!■3.なかよくしようね!□4.リーザっていうの。8才になったよ。よろしくねー
プロローグ,ならず者ディーター,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,人狼,リーちゃん議題ありがとー。■１．１９時。以降不定期＋鳩ー。夜が明けたらすぐ寝ちゃうよ。■２．６０分前／３０分前■３．勝負放棄と突然死が苦手ー。楽しく全力で！■４．ふもっふ！……何言えばいいかわかんない。＠・ω・）＜リナは口下手だからなー。
プロローグ,旅人ニコラス,狩人,おいしいワインがここで飲めると聞いたんだが…
プロローグ,ならず者ディーター,村人,■1．22~深夜。日中は研究室で酒を飲んでいる■2．いつでもいい■3．とくにない□4．とくにない
プロローグ,羊飼いカタリナ,人狼,ディタちゃん研究者なんだ。リナの秘蔵のウィスキー差し入れー。一緒に飲む？旅人さん>>10　ワインはヤコちゃんが作ってるよー。美味しいみたいだけど、リナはワインが飲めないのでちょっと寂しいのです。誰か、カクテル作ってくれる人来ないかなー（ﾁﾗｯ
プロローグ,ならず者ディーター,村人,まだ研究者ではないな。その卵といっておこう。ここではならず者だが、向こうではチワワみたいなもんだ。
プロローグ,羊飼いカタリナ,人狼,チワワディタちゃん……（ぷるぷる＠・ω・）＜ご主人、なにツボにハマってんだ？なんか可愛い！ディタちゃん持ち帰りたい！
プロローグ,旅人ニコラス,狩人,羊飼いのお嬢さん、どうもありがとう。では、ご本人が来てからいただくとしよう。まずはあなたの秘蔵ウィスキーからいただけるかな。
プロローグ,旅人ニコラス,狩人,ならず者君は何かを研究してるんだね。研究テーマは一体、なんだろう？■1．コアタイムは日によって違うよ。不定期で申し訳ないな。■2．更新前1時間、30分でどうだろう。■3．村陣営のチームワークが乱れると狼利しかないからね、皆で協力体制を組めるといいね。
プロローグ,行商人アルビン,村人,おや、こんなところに村が・・・商いになりそうだ。
プロローグ,旅人ニコラス,狩人,□4．吟遊詩人だよ。各地を周って、詩を書いたり歌ったりしてる。この村にはどんなロマンがあるのか、とても楽しみだよ。
プロローグ,旅人ニコラス,狩人,おや、行商人のおでましだ。こんにちは。さて、僕は羊飼いのお嬢さんのウィスキーをいただきながら、少し隅で休ませてもらうよ。［…は広間の隅の席に腰掛け、リュートの手入れを始めた**］
プロローグ,村娘パメラ,村人,よろしくね。
プロローグ,少年ペーター,狂人,よろしくお願いします。
プロローグ,農夫ヤコブ,村人,□4.あんだあ、ぎょーさん集まってるべなあ。おらのワインは宿にもおいてっから好きに飲んでいいだあよ。リーザとカタリナはぁよ、こっちのぶどうジュースさ飲むがいいだ。盆地の村ぶどう郷特製の名物ワインだぁよ。
プロローグ,農夫ヤコブ,村人,■1.決定時間のあたりにはいるべぇな。あとは日によるが、畑仕事は昼にやるけ、夜が多いべ。■2.更新時間の前あたりでおまかせするべ。■3.流行りの病気はおっかねえべ…お髭の先生は何をけんきゅーしてるだべ？気になるだ。あとニコラズさんのチームワークってやつぁどんな感じのイメージなんだべ？そっちも興味あるから、よかったらおせーてけろ～。
プロローグ,パン屋オットー,霊能者,お昼といえばパンだよね。■.1 不定期、決定周りには居ると思うよ。■.2 いつでもいいよ。■.3 特に無いね、流行り病にはならないよ、毎日パンを食べてるからね。□.4 ただのアルバイトだったけど、店長が人狼を怖がって移住しちゃってね、今日から僕が店長さ。
プロローグ,仕立て屋エルナ,村人,席取りに来ました。議題はまた後でー
プロローグ,司書クララ,人狼,仕事の合間に顔だけ出しに来ました。年度末の蔵書大整理が大変で本格的に話せるのは夜になりそうです。そうそう、研究者さんはどうぞご自由に蔵書をご覧下さい。何か参考になるものもあるかと思いますし。 
