プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,村人,こんにちは　よろしくお願い致します。
プロローグ,シスターフリーデル,村人,新人としてこの協会に配属されて早々不穏なお話が聞こえてきますね・・。何もないと良いのですが・・。
プロローグ,シスターフリーデル,村人,村にいるものは全員受けよとアンケートが回ってきました。■1コアタイム■2仮決定、本決定の希望時間■3やりたいこと、やりたくないことなど■4その他自己紹介
プロローグ,シスターフリーデル,村人,■1　基本的に不定期です。ですが0時過ぎはほとんど居ません。■2　22：30/23:30■3　楽しく、できれば穏便に。けれど時には熱くやっていけたらそれで幸せです。■4　新人シスターとして配属されました。まだまだひよっこですがよろしくお願いします！　クッキーを焼くのが好きですので、よかったらみなさん食べていってくださいね♪
プロローグ,村娘パメラ,村人,こんばんわーーーーー！さあ！そこのあなた！私と一緒にあの夕陽に向かってレッツらゴー！
プロローグ,村娘パメラ,村人,■1更新前約３ｈは箱前で熱い血をたぎらせてるわ■2あなた達、そう、あなた達に託すわ(おまかせ)■3熱く・激しく・楽しいくやりたい。マナー違反は悲しいわ、だって女の子だもん、涙が出ちゃう！■4 あなたのすべてを私にぶつけなさい！私全部受け止める、あなたの悲しさも優しさも愛も憎しみも！あたしと青春しようよ！！！！
プロローグ,村娘パメラ,村人,あの夕陽みたいにあたしの心もバーニング！！！気合いよ！気合いよ！気合いよ！気合いよ！気合いよーーーーー！！！
プロローグ,負傷兵シモン,人狼,はぁ、はぁ...こんなところに村があったのか...しばらくここで身を隠そう...こんばんはー、誰かいないのか？
プロローグ,村娘パメラ,村人,いるに決まってるわ！今日からあなたと私は友達以上親友以上恋人未満よ！
プロローグ,シスターフリーデル,村人,あら！お怪我は大丈夫ですか？安静になさってください
プロローグ,負傷兵シモン,人狼,ん？こんなところにアンケート用紙が...一応書き込んでおくか...■１.基本的に23時～夜明け。■２.23時30分以降ならいつでもOKだ。■３.生きていたい。戦場なんてまっぴらだ。■４.上の理由でしばらくの間この村にやっかいになるが、みんなよろしく。ところで宿の主人はどこだ？一部屋とりたいのだが...
プロローグ,村娘パメラ,村人,リデルは甘すぎるわ！男は傷ついてナンボよ！本当に怖いのは心の傷。そう、あれはもう３年前、初恋のあの人が不慮の事故で～～～云々かんぬん
プロローグ,村娘パメラ,村人,まずい眠いわ、多分エントリー溜まらないでしょ。熱い気合いで寝るわ！ｚｚｚ
プロローグ,負傷兵シモン,人狼,あ、こんばんは。早速親友以上とはこの村は意外と社交的だな。こんな場所にある村だからもっと陰気だと心配していたんだが...考えを改めた方が良さそうだな。正直安心してる。それにシスターも心配ありがとう。数日もしたら全快しているよこんな傷。
プロローグ,負傷兵シモン,人狼,おやすみ、パメラ。俺も少し休むか...適当に一部屋借りておこう。
プロローグ,シスターフリーデル,村人,あら、、いつのまにか私も寝てしまったようです。きちんと寝直しますね。お二人もお体に気をつけて、良い夢を。
プロローグ,村娘パメラ,村人,おはよう
プロローグ,シスターフリーデル,村人,おはようございます。今日も良い天気です。クッキーを焼きましょう♪
プロローグ,少女リーザ,村人,にゃふー。
プロローグ,シスターフリーデル,村人,あら、かわいらしい女の子です。クッキーいかが？焼きたてですよー
プロローグ,羊飼いカタリナ,村人,人狼は羊ではなく人間を喰らうらしいですね……。
プロローグ,少女リーザ,村人,リデルおねーちゃんクッキーありがとなの！ もぐもぐいただくのよ！■1 ふてーき■2 みんなにおまかせだよっ！■3 あんまりぎすぎす言い合うのは苦手かな。同村してくれてるみんなへの感謝の気持ちを忘れずにプレイしたいよ！ あと流行り病にはみんな気をつけようね！■4 残され系少女のぼっ
プロローグ,少女リーザ,村人,切れたの！■4 残され系少女のぼっちリーザだよ！ 落ち込むこともあるけど今日もボクは元気です。カタリナおねーちゃん、こんにちわ！
プロローグ,羊飼いカタリナ,村人,シスター、ここにアンケート用紙置いておきますね。■1夜にくることが多いでしょう■2おまかせしますわ■3羊さんが無事なら特にありません■4メーメーかわいいです
プロローグ,羊飼いカタリナ,村人,こんにちは、リーザ。今日も元気ね。
プロローグ,少女リーザ,村人,きのうも学校でボクだけ居残りさせられたのよ！ ボクさんすう苦手なの。しかもいんすうぶんかい？ とか先生意味わかんないことばっかり言ってるの！今日はボクこれから飛行船に乗るのよ！ みんなまたあとでーなの。
プロローグ,少女リーザ,村人,やっほーリナねーちゃん！今日はこれから飛行船で羊のたくさんいるところに行くよ！ 変わった味のキャラメルがあるらしいからおかーさんに買ってもらうの。リナおねーちゃんもいっしょに食べよ！それじゃあまたあとでなのーぱたぱた
プロローグ,羊飼いカタリナ,村人,リーザが羨ましいわ。私は村の皆さんが集まるまでメーメーさんをモフモフしてますねモフッモフッモフッモフッ・・・
プロローグ,シスターフリーデル,村人,カタリナさんこんばんは。アンケート、一緒に出しておきますね♪リーザちゃん…変わったキャラメルがあって羊がいっぱい…そ、それってもしかしてジンギスカンキャラメ… (おみやげが怖いです…！)
プロローグ,パン屋オットー,霊能者,やぁ、お邪魔するよ＾＾■1 不定期、基本夜型だね＾＾■2 仮00:45、本01:15とかどう？■3 やる気さえあればなんでもござれ！■4 低血圧な海辺のパン屋さんだよ。鳩の代わりにある鳥を飼っているんだけど、僕が不在の時はコイツが勝手に喋るかも…＾＾？
プロローグ,パン屋オットー,霊能者,来てばっかりで悪いけど、今夜はちょっと用事があってすぐ離脱。ともあれ、皆さんよろしくね＾＾
プロローグ,青年ヨアヒム,村人,呼ばれて飛びててじゃじゃじゃじゃーん？呼んでない？答えは、聞いてないよ？☆ん？アンケートしょうがないなぁφ(｀д´)ｶｷｶｷ■１，アイアムフリーダム■２，えー、皆に任せるよ☆■３，特に無いかな。■４，変態紳士のNEETだよ。そうだな、好みは幼女かな。ねっ、リーザちゃんヽ(*´∀｀)ノ 
プロローグ,村娘パメラ,村人,残された村に残された女パメラ
プロローグ,青年ヨアヒム,村人,よっ、パメラちゃんじゃんwwwぱめらも昔はかわいかったのになぁ↓
プロローグ,村娘パメラ,村人,私は可愛い系じゃなくて気合い系に転向よ。成長過程で途中ギャル系とか森ガールとかいろいろ迷走したけどね女も汗臭さが必要な時代なの
プロローグ,村娘パメラ,村人,みんなで浜辺を素足でランニングした後、夜になったら満天の星空を眺めてレッツ青春
プロローグ,シスターフリーデル,村人,あわわ・・　リーザちゃんは私が守らないとです・・ヾ(ﾟД｀;≡;´Дﾟ)ﾉﾞ
プロローグ,青年ヨアヒム,村人,昔はパメラとお医者さんごっこしようって、言ってたのに・・・あの約束はいつ果たしてくれるんだい？フリーデル！余計なことはしないでくれ！コレは僕とリーザの問題なんだ！
プロローグ,村娘パメラ,村人,幼女好きでお医者さんごっこ好きなんていい趣味してるじゃないの！その根性叩き直してあげるわ歯を食いしばりなさい・・・・バッチコーン☆バッチコーン☆バッチコーン！☆はぁはぁ、ヨアヒム、痛い？でもこれは私のあなたへの友情の証よ！あなたは今後リデルのもとで幼女＆お医者さんごっこ好きという罪を懺悔しなさい！勢いで殴っといてあれだけど、私実は愛に年齢なんて関係ないって思想だったあ！
プロローグ,青年ヨアヒム,村人,違うパメラ！誤解だ！やめろ！おい！痛、ちょ、おまっ、、、やめっ、やめあ、いや、、、あ、、、あああんはぁはぁ、、、いや、リーザが降臨する前にこんなのって無いよ・・・；；しかも、滅裂かよ！w
プロローグ,羊飼いカタリナ,村人,なんだか色々とすでに事件がおきているみたいね。
プロローグ,シスターフリーデル,村人,こ、これで何か事件でもおきたら・・あわわ・・波乱です・・。
プロローグ,村娘パメラ,村人,いま思ったらお医者さんごっこ好きってさしたる罪じゃないわねまったく、ヨアヒム紛らわしい罪人まがいの主張はやめてちょうだい！
プロローグ,青年ヨアヒム,村人,はぁはぁ、、、おいおい、どう考えても罪人はパメラ君じゃないか・・・僕は自分の趣味趣向をオープンにしただけなのに、こんな仕打ち、フリーデルにカタリナ言ってやってくれよ、この暴力娘に・・・
プロローグ,村娘パメラ,村人,私冬はアクリル素材よりもウールのが好きなのよね。なんか羊の愛情に包まれてる感があって、所詮人工物のアクリルはどんなに科学技術が進歩しても、あの温もりは永遠に出せないわ
プロローグ,羊飼いカタリナ,村人,へえ、ロリコンＣＯっていうのもあるんですね
プロローグ,村娘パメラ,村人,あら、さらっとヨアヒムをスル—しちゃったわ
プロローグ,青年ヨアヒム,村人,【私がロリコンだ（ロリコンCO）】以下発言の際には対抗・非対抗を発言すること！
プロローグ,村娘パメラ,村人,カシミアやアルパカとかの獣毛は高くて手が出せないしね
プロローグ,村娘パメラ,村人,【非ショタコンCO】【愛に性別も年齢も関係ないわCO】
プロローグ,村娘パメラ,村人,ま、好きになった人が好きっていうアレね。
プロローグ,旅人ニコラス,村人,安住の地はどこにあるのだろう…皆さん、よろしくお願いします。
プロローグ,青年ヨアヒム,村人,ええい旅人！君はロリコンなのか！そうでないのか！いまそれが問題なのだよ！
プロローグ,旅人ニコラス,村人,おや、アンケートが。ふむふむ。■1　夜型です。■2　特に無し。皆さんに合わせます■3　余所者ですし、空気を読んで行動したいです。■4　楽しい事をいつも探しています。
プロローグ,旅人ニコラス,村人,!?!?!?!?ロ、ロリコン趣味はありません！逮捕しないで！？（泣）
プロローグ,シスターフリーデル,村人,ヨアヒムさんはあとで懺悔室にくる必要がありますね・・。
