プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,まいどーお馴染みのオットーパン屋ですよー
プロローグ,老人モーリッツ,村人,ばあさんや、飯はまだかのう。
プロローグ,パン屋オットー,村人,しばらくパン作りに励みます。
プロローグ,木こりトーマス,村人,すまん。あんまり会議とか出たく無いんだがな。特に集まりが悪いようなら一旦裏の山で一汗かいてくる。俺を呼び出したいならこのボタンを押してくれ。つ［呼び出しボタン］
プロローグ,老人モーリッツ,村人,……などと妙なボケをすると、本気で心配されるようになったモーリッツじゃ。こんばんは。
プロローグ,村娘パメラ,人狼,ハロー。また夜にね。シーユー！
プロローグ,羊飼いカタリナ,村人,羊はもう食べ飽きたわ。次は何を飼おうかしら？
プロローグ,青年ヨアヒム,人狼,こんばんはー。
プロローグ,神父ジムゾン,狩人,私はダレ？君は何者？
プロローグ,老人モーリッツ,村人,むう。人の集まりがなんか微妙じゃのう。とりあえず議題。■１．参加可能時間帯■２．仮・本決定希望時間□３．自分のアピールとか魂の叫びとか
プロローグ,パン屋オットー,村人,やっとパン作りが終わったよ爺さん、新製品をあげるよ　つ【狼パン】羊に飽きたカタリナにも　つ【狼パン】
プロローグ,パン屋オットー,村人,■１．メインは２１時過ぎ～２４時■２．仮22:15、本22:45希望■３．狼パン絶賛好評発売中～
プロローグ,老人モーリッツ,村人,■１．19時～夜明け直後くらいがメインかのう。昼間は野良仕事があるし、鳩はこの前食ｂげふんげふん逃げてしまったので、連絡をとりにくいかの。■２．仮２２：１５、本２２：４５くらいで。まあ早い話が仮本の間と、夜明けまでの間に３０分くらい余裕が欲しいということなのじゃが。
プロローグ,老人モーリッツ,村人,オットー＞おお、ありがたくいただくぞ！……ところでこのパン、材料はなんなんじゃろう……？
プロローグ,パン屋オットー,村人,>>5 いたずらで［呼び出しボタン］を連打してみようーパン、パン、パン、それ、パン、パン、パ～ン以上CMでしたー
プロローグ,パン屋オットー,村人,爺さん、形が狼なだけだよー今のうちは～
プロローグ,羊飼いカタリナ,村人,>オトちゃん　ありがとう。でも、ともぐyuiorz・・・ゴホゴホ・・・（＾凡＾；せっかくの夜更新村なのに集まりが悪いですね。もっとも今夜は私、更新時間前に眠っちゃうかもしれませんです。
プロローグ,老人モーリッツ,村人,たしかに集まり悪いのう。これはあれじゃろうか。ここの最果て度がＭＡＸで少子高齢化で限界集落ってやつじゃろうか。
プロローグ,青年ヨアヒム,人狼,こんばんは。
プロローグ,青年ヨアヒム,人狼,■１．不定期。更新前後はいるよ。■２．みんなに合わせるよ。
プロローグ,青年ヨアヒム,人狼,１６人編成かー。でも、ずさーっ！は歓迎するよー。
プロローグ,老人モーリッツ,村人,なんだかんだであと５分、じゃのう。最果ての村に夜明けはこない、か。
プロローグ,ならず者ディーター,狂人,あーだりぃ。ならず者協会の会合ってのもいい加減ウゼぇな…ヤンキーの溜まり場と化してやがる。もっとオレを見習って英国紳士のように立ち振る舞えっつーんだよな、ったく…。
プロローグ,パン屋オットー,村人,そろそろ、夜明けかと思ったのに、なんだまだ夜か、、、zzz
プロローグ,神父ジムゾン,狩人,夜は明けず、私は誰かわからぬまま…
プロローグ,老人モーリッツ,村人,ディーターも顔を出してくれたが、ぎりぎり１０人には届かなかったようじゃの。
プロローグ,ならず者ディーター,狂人,っと、まだ集まりきってねーのか…ちっ、慌てて帰ってきたってのによ…(ぶつぶつ■１．だいたい夜19～20時だなぁ。昼間は会合という名の溜まり場から鳩が飛ばせるかどうか、ってトコだぜ。■２．仮21時/本22時半くらいでどうだ？□３．ならず者→フーリガン→英国人→英国紳士のディーターだ。野郎はジェントルマンじゃなきゃいけねぇって偉い人が言ってたらしいぜ。
プロローグ,村娘パメラ,人狼,マイホームに着いたけど、まだ夜が明けてないようね。■1. 21時～24時頃■2. 仮22時半　本23時頃がいいわ
プロローグ,負傷兵シモン,人狼,よっと。
プロローグ,ならず者ディーター,狂人,>>28ああ、オレとしたことが。19～20時くらいから24時前後には寝るってことな。言葉が足りなさ過ぎンから補足だ。今夜はこの辺で失礼するとしよう。じゃ、また明日な。Good Night★
プロローグ,負傷兵シモン,人狼,■1　んーまあ夜には顔だすさ。■2　夜明け前30分前でいいぞ、決定なしで自由投票でもかまわん。■3　俺様の怪我は人狼退治にきてそのまま逃げ帰ったわけじゃねーぞ。・・・だよなゲルトさまよ？
プロローグ,農夫ヤコブ,霊能者,こんばんはー
プロローグ,行商人アルビン,村人,けっこう毛だらけ猫灰だらけ、おいらの村は狼だらけ、とくらぁ、な。
プロローグ,旅人ニコラス,占い師,よっ。今日からよろしく頼むぜ。
プロローグ,行商人アルビン,村人,さてさて。御用とお急ぎでない方は穴が開くまで見てって頂戴！御用とお急ぎのある方は穴は開けずに見てって頂戴！あんたらの必要なもん、俺は全部持ってる。ね？今晩あんたら何覗く？鏡だろうが、え？図星だね！
プロローグ,旅人ニコラス,占い師,■１．２２時からがメインになるな。■２．仮２２時　本２２時半以降□３．気楽気ままな冒険者だ、人狼が出るってんでちょっくら話の種にこの村に寄らせてもらった。しばらくよろしくなー。
プロローグ,行商人アルビン,村人,なら今晩と言わず今覗いちまいなよ！【鏡】の競り市だ！さぁ張った張った！！！
プロローグ,旅人ニコラス,占い師,ほぅ、最果てって割と賑やかな村みたいだな。どれどれ、油を切らしてるんだが安くて質が良いのとか扱ってるかい？
プロローグ,行商人アルビン,村人,■１．テキ屋が朝からやってるか？夜メインの、更新時は稼ぎ時だぜーっと！■２．任せるぜっ！□３．さぁさぁ！よってらっしゃい見てらっしゃい！角の一流デパートの、白木屋、黒木屋、人狼堂、そこらでベニオシロイ塗ったお姉ちゃんから下さい頂戴頂けますかで買いますと、一万ゲルト二万ゲルトじゃちっとも足りない良品が！アルビン堂じゃー、五千で当たり前！さぁ行け！もってけドロボー！バンバン！！
プロローグ,行商人アルビン,村人,ニコ>>39あらよっと！毎度あり！ルンペンのだんな！つ【ハイオク】つ【レギュラー】つ【エキストラ・バージン・オリーブオイル】
プロローグ,旅人ニコラス,占い師,口悪い行商人だなー、だが俺みたいな旅の人間はそういう油は使わないんだぜ。覚えておくと良い。と言う訳で灯りで使える奴はねーの？
プロローグ,司書クララ,村人,よいしょっと。人狼にまつわる過去の文献を読んでいたら遅くなってしまいました。
プロローグ,行商人アルビン,村人,ニコ>>42お！灯りね、灯り灯り、、。毎度あり！つ【菜種あぶら】つ【サラダ油】つ【蛍】
プロローグ,旅人ニコラス,占い師,アル＞なんでちょいちょい外すんだ。。まぁ【菜種油】これ貰っとくよ。クララ＞やぁお嬢さん、夜通し大変でしたね。宜しければ朝御飯でもご一緒に如何ですか（きらり
プロローグ,司書クララ,村人,■１．曜日によってまちまちですが夜明け前～1:00くらいはよっぽどのことがない限りいつもいます。■２．仮21:30、本22:30を希望します。□３．物語は読むのも楽しいですが書くのも楽しいです。
プロローグ,司書クララ,村人,ニコラスさん>>45いえ、人狼の言い伝えは個人的に興味のある事柄ですから。……朝ごはん、は私でよければ……（な、なんて見る目のある旅人さんなんでしょう／どきどき）
プロローグ,旅人ニコラス,占い師,クララ＞人狼かー、俺もその話詳しく聞きたいなぁ。（にこにこニコラス）いやぁこんなうドいな・・いや静かな村にも貴女みたいな聡明な方がいるとは、じゃあウェイターを呼ぼう。[トーマスの呼び出しボタン連打]え・・？これ違う？押すと変なのが来るって？・・ははっ、まさかそんな事がある訳が。。（とりあえずボタンを窓の外に遠投）とりあえず朝食セット二人分お願い。
プロローグ,少年ペーター,村人,よろしくねー。また夜にきまーす
プロローグ,シスターフリーデル,村人,私は小粋なフリーデル…ですの。
プロローグ,シスターフリーデル,村人,決定時間は合わせます。新型投票ＣＯはしたくありません。…取り急ぎこれのみですの。
プロローグ,木こりトーマス,村人,はっくしょん！
プロローグ,羊飼いカタリナ,村人,わあーい！　フルメンバー揃ったわね♪
プロローグ,司書クララ,村人,祝・G国二つ目の16人村！……ところで朝食の時間をとっくに過ぎたのにニコラスさんが起きてきませんし朝食も出ていませんね……ちょっと料理の本でも探して作ってみましょうか。（あまり自信はないですが……）
プロローグ,旅人ニコラス,占い師,灰考察万歳朝ご飯遅いねー(まだ待ってた手料理…だと…？
プロローグ,司書クララ,村人,よいしょっと。とりあえずこんなのを作ってみました。つ【ご飯】【カレー粉で味をつけた野菜炒め】【切ったすいか】すいかはヤコブさんの畑から強d……いえなんでもないです。
プロローグ,司書クララ,村人,よいしょっと。とりあえずこんなのを作ってみました。つ【ご飯】【カレー粉で味をつけた野菜炒め】【切ったすいか】すいかはヤコブさんの畑から強d……いえなんでもないです。
プロローグ,司書クララ,村人,あれ連投……これが伝書鳩の力ですか。
プロローグ,旅人ニコラス,占い師,おー、朝からなんも食ってなくて死にそうだ。ごちそうになるぜー。(もくもぐ)
プロローグ,行商人アルビン,村人,さてさてフルメンバだな。【有品堂・開店！】あれが欲しいがさすがに無いかな？いいえ、ありますアルビン堂！ご注文は赤・灰ログからでもオッケーです、とくらぁ！
プロローグ,行商人アルビン,村人,欲しいもんがありゃあ何でも言ってくんな！さて本日二番目の目玉商品はこちら！つ【キボーガ・ト−ル】これを夜明け前に飲めば占霊狩狂村狼、自分がなりてぇもんになれる魔法の薬だ！服用は一回につき子供一錠大人二錠トマ三錠だよー！
プロローグ,少年ペーター,村人,■1.基本は不定期かなー。でも大体は22時〜25時くらいにいると思うよ！■2.ララ姉の「仮21:30、本22:30」に一票追加するね！>>61 アル兄ちゃんありがとー。希望通りになるように貰うね！(ごっくん。あ！2粒飲んじゃった、えへへ。
プロローグ,少年ペーター,村人,お使いがいっぱいあって、帰宅は23時前後になりそう！ギリギリでごめんねー。
プロローグ,羊飼いカタリナ,村人,今から言っておきますが、疲れていて今晩開始する前に寝ちゃうかもです。責任が重い役職に当たらないといいなあ、、、
プロローグ,羊飼いカタリナ,村人,ところで今日まだ発言していないヨアちゃんが、ゲーム開始まで発言しなかったら突然死になるのでしょうか？
プロローグ,青年ヨアヒム,人狼,羊>>65カタリナさんの質問にこたえるよ。時間までにヨアちゃんの発言ないと失踪しちゃうんだ。いまはヨアちゃんの発言を待つしかないんだね・・・・。
プロローグ,木こりトーマス,村人,おいおい、★希望役職★に関する話題は勘弁してくれよ。ルール違反じゃないが、参加する身としては気が萎えるんだ。［トーマスは【キボーガ・ト−ル】を裏山の木の根元に埋めた］［木に７つの果実が実った！【ウラウラ（占占）の実】【レイレイ（霊霊）の実】【カリカリ（狩狩）の実】【クルクル（狂狂）の実】【ロウロウ（狼狼）の実】x３］
プロローグ,木こりトーマス,村人,なんて危険な薬だったんだ。ただの木にみるみるこんな見たことも無い実がなるなんてな！きっと毒があるに違いない。実が熟して落ちて来たら、焼き捨てておくか…。夜明けにまたみにこようかね。
プロローグ,木こりトーマス,村人,そういえば、ペーターが飲んじまったんだっけ？一発ヘビーなボディブローで吐かせるしかないんだろうな。待ってろ！ペーター！今行くぞ！［トーマスはペーターのもとに走り去っていった！］
プロローグ,旅人ニコラス,占い師,青＞ヨアちゃん……は、お前のことだああああ！(ずびしいぃともあれLA(ラストあんぽんたん)も揃った事だしこのままフルメンで始められそうだな。
プロローグ,パン屋オットー,村人,夜食の差し入れだよー　つ【すいかパン】すいかはヤコブさんの畑から（ｒｙホットドッグに挟んでみるから人狼とかいうのの尻尾を頼むよ＞アルビン
