プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,霊能者,けけけ、くけけけけけ。……くすくすくす。
プロローグ,少女リーザ,霊能者,そうだね、人狼なんているわけがないよ。おおげさだなぁ。くすくすくす。そうだ、ゲルトお兄ちゃん。「デジャブ」って知ってる？人間は死期が近付くとよく既視感に襲われるってリザの読んだ本に書いてたの。本当に人狼がいるなら、もしかしたら村のみんなはデジャブに襲われるかもねぇ。くすくすくす。
プロローグ,少女リーザ,霊能者,リザの読んだ絵本に書いてあった、狼さんの噂がたった時の鉄板議題だよ。■1．宿にいる時間帯■2．仮決定、本決定の時間□3．みんなに一言□4．怖いの苦手？□4．はリザの趣味で足したの。怖がりさん来ないかなぁ。くすくすくす……。
プロローグ,青年ヨアヒム,狩人,周波数261hzでそのままお待ち下さい。ぴ、ぴ、ぴ、ぽーん
プロローグ,青年ヨアヒム,狩人,さーあ、始まりました！オールナイトホープ！いつものように私DJヨアヒムが進行役を勤めさせていただきます！今日のテーマは恐怖体験です。皆さんの投稿お待ちしておりまーす！FAX番号は0120117117です。お間違い無いように。
プロローグ,農夫ヤコブ,人狼,お、オールナイトホープ始まった。今日は恐怖体験ねえ…、聞くだけ聞いとくか。
プロローグ,青年ヨアヒム,狩人,では早速おハガキ読んで行きましょうか！PN.妙さんからのお便りです。「DJヨアヒムさんって怖いの苦手ですか？」なるほど、さっそくMCを責めてくるとは…。お答えしましょう！私は怖いもの大好きです！全国のお化け屋敷巡りが日課と言っても過言でしょう！ん、過言なのか、まあいいやとにかくオカルティックなものには目がありません。随分前ですがUFOに乗らせて頂いたこともあります！ちなみに不定期です。
プロローグ,農夫ヤコブ,人狼,リズが村名とかけ離れたこと言ってんのが怖ええけど、答えとくか。■1．不定期、だな。集中して居られるのは夕方から夜。■2．朝とか昼じゃなければ大丈夫だ。皆に任せる。□3．農夫だけじゃ食ってけないんで株とかやってるぜ、上手いこと利益出ねえんだけどな…。あ、あと希望に満ち溢れた嫁さん募集中。□4．ユーレイとかは大丈夫だが…あれだな、グロテスクなもんは無理。
プロローグ,青年ヨアヒム,狩人,(ヤコブさんこんばんはー)では次のお便り！PN.阿弥陀如来製作委員会会長さんですね。「ついさっきの放送なんですが進行役は勤めるではなく務めるでは？」…ちょっと意味が分かりません。その神々しい光を省エネして出直して下さい。では番組からの連絡。もし今日PN.妙さんのいう怖いことが起きるとしたら、初日はあまり顔出せないかもしれません！カモという言葉でカモフラージュしときます。
プロローグ,農夫ヤコブ,人狼,さぁて、オールナイトホープ聞きながら眠るとすっか。また明日な。
プロローグ,青年ヨアヒム,狩人,■2は任せる、という当番組アンケート調査結果が出ております。では今日の一曲を流したいと思います。Y JAPANで「紅」＊注 スピーカー壊れたらすいません。では良い眠りを。Good Night!
プロローグ,旅人ニコラス,村人,ふぅ…やっと村についた…あ、皆さんはじめまして。私、旅人のニコラスと申します。これからしばらく、この宿に泊めていただこうと思ってます。よろしくお願いしますね。って、>>4 >>6 こ、怖い話!?あ、い、いや、別に怖いのが苦手な訳じゃないですよ!?た、ただ、そういう話をすると本当によ、寄ってくるっていうじゃないですか！！
プロローグ,司書クララ,村人,誰かが…私を…呼んでいる…始めまして、これからこの宿でお世話になりますね怖い話は…得意ですよ、そういう本もよく読むんですよそれに私のこと…私何かいったかしら・・・たまに考えてることを口にしてるってお父さんも言っていましたし気にしないでくださいね
プロローグ,パン屋オットー,占い師,食料を届けに来ましたよ～～。つ「ひじきご飯」「うどん玉」「ハヤシライス」あれれ、何か怖いことに？
プロローグ,村娘パメラ,村人,どーもっ、村のアイドル、パメラでーっす！４６４９っ！
プロローグ,村娘パメラ,村人,■1．更新前後はいるわっ！午前中とかもいるかもっ。■2．仮21：30、本22：00くらいでどーかなっ？□3．ここは希望の村なのよっ？怖いことなんて起こるわけないんだからっ……。お、起こらないわよねっ……？□4．べ、べべべべ別に怖いのなんてへっちゃらよっ！どーんと来い！
プロローグ,村娘パメラ,村人,オールナイトホープ聞きながらちょっと朝ご飯してくるわっ！丁度オットーが作ったハヤシライスでも頂こうかしらっ。オットー、ありがとねっ！
プロローグ,神父ジムゾン,狂人,・・・ふー、やっと村に着きました・・・ここまで遠かった・・・
プロローグ,神父ジムゾン,狂人,■1．不定期、ですね。深夜以外の時間帯になら顔を出せます。■2．仮21:00 本21:30位では如何でしょう？□3.ジョーンズ神父の代理で来ました。短い間ですが、よろしくお願い致しますね。□4．昔は怖がりでしたが・・・今はすっかり慣れてしまいました。
プロローグ,神父ジムゾン,狂人,それでは、私は教会の片付けがあるので失礼致します。また後ほどお会いしましょう。
プロローグ,青年ヨアヒム,狩人,(皆さんこんにちはー、うどん玉もぐもぐ)おはようございます。さあ、早速参りましょう！なるほど、お便りみる限り怖いもの好き嫌いは半々ですか。まだまだお便り募集していきまーす。ではPN.半手動エレベーターさんからのお便りです。「いつもこれ聞かせて頂いています！つまらないです。」…さっきの阿弥陀如来と同一人物臭いですね。貴方仏像作るのかエレベーター動かすのかはっきりして下さい。
プロローグ,農夫ヤコブ,人狼,よお、野菜の差し入れにきたぜ。つ[ほうれんそう][新キャベツ][ブロッコリー]俺は料理できねえし、オットーとかが美味く料理してくれるだろ。そうそう、ホーシャノウとかは心配しなくていいぜ、ちゃーんと洗ってあるしな。
プロローグ,旅人ニコラス,村人,皆さんこんにちは。昨夜はすみませんでした。あまりに怖かっｔ…眠かったので勝手に部屋に入って寝てしまっていました。あ、新しくいらっしゃった方、よろしくお願いします！オットーさん、[ひじきご飯]頂きますね～もぐもぐ
プロローグ,農夫ヤコブ,人狼,お、旅人さんじゃねえか。希望の村にようこそ。・・・希望とはかけ離れた会話してんのはいつものことだから気にすんなよ。オットーのハヤシライスもらいつつ、農具の手入れしてくる。
プロローグ,旅人ニコラス,村人,■1.不定期です。決定まわりはいます。■2.皆さんにお任せします。□3.旅人のニコラスです。皆さん、よろしくお願いしｍ…って、これ最初に言いましたっけ？□4.こっ怖いの…ええと…夜道とかなら慣れてるんですが…かっ怪談系は…ちょっと…
プロローグ,パン屋オットー,占い師,ちょっと遅れたけどお昼休みだね～～。ヤコブの野菜で料理作りますよ～～！つ「ほうれん草のおひたしマヨネーズ合え」「お好み焼き（広島風）」「ブロッコリーと魚介のグラタン」ヨアヒムさん＞生醤油かけてくださいね。ヤコブさんから大根もらえればおろしますよ～～。
プロローグ,パン屋オットー,占い師,＞クララさんそうだ、今度トムヤム君をつくってみたいんで、料理の本貸してくださ～い。ニコラスさん＞どんな料理がお好みですか？異国の料理に興味があるんです。
プロローグ,パン屋オットー,占い師,エミリオ神父＞ホクロがかわいいですね。ぼくも天使にちなんだ料理をつくってみようかなあ。ダミアンは元気ですか？あ、パメラさんだ。いつもきれいだなあ・・・。あこがれちゃいます。
プロローグ,パン屋オットー,占い師,リーザちゃんにはこれをどうぞ。作ってみました。つ「かぼちゃプリン」
プロローグ,パン屋オットー,占い師,そろそろ昼休みが終わっちゃいますね。行かなきゃだめです。じゃあまた後でね～｜
