プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,霊能者,呼ばれてないのにじゃじゃじゃじゃーん
プロローグ,旅人ニコラス,村人,HEYみんな！POPにビートに生きてるゥ？！HAHHA！答えはしってるぜブラザー！さぁおいらの手をとるんだ！そのハートに秘められた封印…それはおいらと皆だけが開放できるマジックLockなのさ！！RockもLockも愛してるけどな！HAHHA！！さぁおいらと一緒に熱いウルトラソウルを解放しよゥゥウウウッッッ！！！
プロローグ,旅人ニコラス,村人,〜ニコラスの片魂（ピースソウル）が輝き！ニコラスは帽子を被ったまま半裸になった！〜
プロローグ,旅人ニコラス,村人,チケットの期限は今夜22:45だ！人気チケットだから急いでGETしてくれYO！！おいらのRockには観客が必要だからNE☆さぁPOPにビートを重ねよう！合言葉は【Rock&Lockだ！！！】〜ニコラスのギターが村に轟く！〜
プロローグ,少年ペーター,人狼,静っかな 湖畔の 森の影からー男と女の 声がするーいやーん ばかーん そこはだめよー
プロローグ,少年ペーター,人狼,ぼくもママから「あんまりお外で歌っちゃダメよ」って封印されたお歌、歌ってやったよ！また怒られちゃうよ。
プロローグ,少女リーザ,占い師,忌まわしき魔獣の封印が解けようとしている……！？危険、もう村ごと再封印が必要。
プロローグ,神父ジムゾン,村人,みんなのアイドルジムゾン登場
プロローグ,農夫ヤコブ,村人,野菜は万能だべ
プロローグ,ならず者ディーター,村人,( ﾟ∀ﾟ)o彡°werewolf！We are the ( ﾟ∀ﾟ)o彡°werewolf！My name is ( ﾟ∀ﾟ)o彡°werewolf！Even your ( ﾟ∀ﾟ)o彡°werewolf！
プロローグ,羊飼いカタリナ,村人,メー
プロローグ,羊飼いカタリナ,村人,(空から翻訳コンニャクが大量に降ってきたようだ)
