プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,人狼,人狼か……、僕の羊が食べられてしまうね。ゲルト、本当なのかい？　君が狼少年なんじゃないの？(くすくす)
プロローグ,羊飼いカタリナ,人狼,おや、この紙は……■1主な参加時間■2仮決定、本決定の時間■3やってみたい作戦など□4自己紹介
プロローグ,羊飼いカタリナ,人狼,■1.夕方から夜が中心。昼も一応顔を出せるけど、羊の世話があるからね。■2.あまり余裕がないのは好きじゃないな。仮21:00本21:30くらい。仮はもっと早くてもいい。■3.特にないよ。でも、個人戦には賛成できないな。僕はか弱い羊飼いだからね(くすくす)□4.ただの羊飼いさ。……え？　僕みたいに可愛い子が女の子のはずがないでしょ？(くすくす)
プロローグ,羊飼いカタリナ,人狼,羊たちが呼んでるから、僕はもう行くよ。戻ってきたら人が増えているといいな。狼にはひとりじゃ勝てないからね。
プロローグ,司書クララ,村人,あのぅ、おじゃまいたしますでございます〜。
プロローグ,司書クララ,村人,えと・・・ワタクシは新しくこののろわれた村の 司書としてやってきましたクララと申します者でございますぅ。皆さん、今後とも図書館のご利用ともどもよろしくお願いいたしますナノでございます〜。
プロローグ,司書クララ,村人,■1図書館業務の合間におジャマいたします事になりますので、日によってマチマチと言った感じでございましょうかぁ。■2夜があける1時間前には決定が出ていると安心でございましょうね〜。其の1時間前に仮決定が出ているとサラに安心でございましょうか〜？■3作戦でございますか？ワタクシあまりそう言った事は考えたコトがないので、良くわからないのでございますぅ・・・。
プロローグ,司書クララ,村人,□4村の北端にあります「のろわれた村図書館」の新人司書でございマス〜。ぜひともこの機会に、狼についての本ナドを探しに図書館にいらしてみてはどうでございましょうかぁ？本の貸し出しは御1人様3冊マデ。貸し出し期間は1週間となっておりますぅ。村の皆様に素敵な本との出会いがありマスよう、誠心誠意、御手伝いさせていただきたく思っておりますでございますぅ。
プロローグ,パン屋オットー,人狼,んしょ、っと。お店に今日も焼きたてパンを出すよ！あ、僕？こんなにおいしいパンが焼けるのか男の子なはずないでしょ！！（←）　…お腹が空いた…（パンをじぃぃぃぃ…）
プロローグ,負傷兵シモン,村人,ふふ、全身整形に失敗してこのざまだぜ……。だが、私は諦めんよ……。
プロローグ,負傷兵シモン,村人,ふむ、この紙に答えればいいのか？■1私の活動時間は不規則だな。この体では決められた時間の仕事はできん。まあ、夜明けや、何か仮に決める時、本当に決める時には必ずいるつもりだ。昼間もいるかもしれんな。■2仮に決める時は20:00、本腰を入れて決める時は21:00でどうだろう。何か言いたいやつもいつるかもしれないから余裕をもってな。■3奇策は好かないな。考えるのは苦手なんだ。
