プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,村人,羊毛真拳奥義・・・！！
プロローグ,羊飼いカタリナ,村人,どとうのひつじ！！！
プロローグ,仕立て屋エルナ,占い師,【エルナです】
プロローグ,仕立て屋エルナ,占い師,カタリナは　どとうのひつじを　はなった！
プロローグ,負傷兵シモン,人狼,寒くて…寒くて…震えるッス〜〜！！！！
プロローグ,村娘パメラ,村人,うふふ…年越し人狼なんて最高だと思わなぁい？
プロローグ,仕立て屋エルナ,占い師,エルナに　86の　ダメージ！エルナに　90の　ダメージ！エルナに　82の　ダメージ！エルナに　86の　ダメージ！
プロローグ,仕立て屋エルナ,占い師,エルナを　やっつけた！
プロローグ,負傷兵シモン,人狼,どとうのひつじ…柔らかそうなのに強いッス！！！
プロローグ,シスターフリーデル,人狼,全ての攻撃を無効にする最強の防具「こたつ」から出られないわ～～～
プロローグ,負傷兵シモン,人狼,エルナに エスナをとなえた！
プロローグ,仕立て屋エルナ,占い師,ありがとうシモン。神父に高い寄付金を取られるところだったよ。
プロローグ,仕立て屋エルナ,占い師,エルナは　フリーデルのこたつに　もぐりこんだ！エルナは　眠ってしまった！
プロローグ,負傷兵シモン,人狼,エルナ、生き返って良かったッス〜！オレ、今ハーレム状態ッス！！！身体は冷えても、心はホカホカッス！！
プロローグ,村娘パメラ,村人,パメラは  みわくのしょうきを  はなった！シモンは  動けない！坊やはおねんねの時間よ〜？それと早いかも知れないけど置いとくわよ〜■１．コアタイム■２．仮／本■３．言いたいこと□４．自己紹介
プロローグ,旅人ニコラス,人狼,やあ、お邪魔してるよ。[こたつの中から顔を出した]
プロローグ,司書クララ,村人,ふふ、ここには中々使えるヤツが多いみたいですの。でも、この私、四天王が1人「メガネのクララ」に勝てますかしら！？[こたつの中でみかんを剥きながら]
プロローグ,少女リーザ,狩人,みんなたるんでるのね。冬休みだからってしゃんとしてないとダメよ。むにゃむにゃ。すぅ…
プロローグ,仕立て屋エルナ,占い師,ｷﾞｬｱｱｱｱｱｱｱｱｱ！こたつの中に変態がいるううううううう！エルナは　めをさました！■1.夜。きっと0時には寝る。■2.1時間前/30分前■3.和やかな雰囲気が好みです。□4.【エルナです】羊飼いには「くちぶえ」「ねる」「どとうのひつじ」という魅力的な技があるけど、仕立て屋には何があるんだろう？
プロローグ,仕立て屋エルナ,占い師,こたつ四天王「こたつの持ち主」フリーデル！「もぐりこんだ」仕立て屋【エルナ】！「中に潜ってる変態」ニコラス！「メガネのクララ」！
プロローグ,旅人ニコラス,人狼,エルナ>>20 おや、変態とは心外だな。ちょっと先に来てこたつに潜らせて貰ってただけさ。そう、ほんの２週間前くらいからかな。■１．てきとうに夜明け回り■２．おま/かせ■３．ルール違反ダメ絶対□４．枯れた大地、羽をもがれた鳥、炬燵にとらわれた旅人さ。
プロローグ,司書クララ,村人,年末は集まりが早いんですの～。とりあえずパメラ、ありがとう。答えておきますの。■１．年末年始は、お昼頃から夕方過ぎまでまったりと　　決定回りは居られると思いますのよ■２．まとめさんのやりやすいように、どうぞ■３．年末ですの！　今年最後の大騒ぎがしたいんですの！□４．四天王が1人、メガネのクララですの！　特技は「本雪崩」！　よろしくですの！
プロローグ,宿屋の女主人レジーナ,村人,≡≡≡≡≡≡≡≡≡≡c⌒っﾟДﾟ)っ ｽﾞｻｰｯ!!
プロローグ,旅人ニコラス,人狼,ふむ、フリーデルのこたつだったんだね、これ……。四天王でこたつが一杯だけど、ねむたげなリーザにこたつの辺をゆずって、僕は中に帰ろうかな。[こたつに潜っていった]
プロローグ,仕立て屋エルナ,占い師,レジーナは　ずざーっ！　した！エルナに　376の　ダメージ！エルナを　やっつけた！
プロローグ,負傷兵シモン,人狼,パメラ、可愛いッス〜！(うっとりパメラの みわくのしょうきは シモンに効果抜群だ■１．年末年始でかなり不定期ッス■２．20:45／21:15■３．今のとこ荒地の村とは思えないッス！オアシスのような村にしたいッス！□４．女の子増えて嬉しいッス！みんな可愛いッス〜！！ニコラス…ハーレムだったのに……いや、ニコも女の子かも？！
プロローグ,宿屋の女主人レジーナ,村人,ず
