プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,狩人,お邪魔するにゃ。
プロローグ,旅人ニコラス,狩人,ん？これが宿帳かにゃ…？■1．コアタイムは？■2．仮決定、本決定の時間は？■3．やってみたいこととか嫌なこと□4．自己紹介
プロローグ,旅人ニコラス,狩人,■1．ふていきにゃ。■2．21：15/21：45■3．特にないけど殺伐は苦手にゃ。見かけたら踊るにゃ。□4．旅にゃんこのニコにゃ。たぶんにゃんこにゃ。よろしくにゃ。
プロローグ,青年ヨアヒム,霊能者,やあ。仕事はありますか。
プロローグ,青年ヨアヒム,霊能者,無職なので24時間コアタイムです。決定まわりも何時でも構いません。早く就職したいです。趣味は合コンです。自己紹介で無職というのがツラいです。
プロローグ,ならず者ディーター,狂人,うーい、ハラ減ったぁ
プロローグ,ならず者ディーター,狂人,■1．主に20～23時■2．21：15/21：45■3．フリーダム最高□4．ハラ減ったなぁ、飯探してくるぜ。また後でな
プロローグ,旅人ニコラス,狩人,おはようにゃ。ヨアにゃ、ディタにゃ、よろしくにゃ。青>>5仕事は僕知らないにゃ。僕にゃんこだから働かないしにゃ。者>>7キャットフードにゃらあるにゃ。ぽりぽりしてて美味しいにゃ。つ[ぬこまっしぐら]
プロローグ,パン屋オットー,人狼,不況の煽りを受けて務めていた会社をクビになりました。目下再就職活動中でございます。
プロローグ,旅人ニコラス,狩人,オトにゃよろしくにゃー。なんにゃ！？ここは無職村かにゃ！
プロローグ,パン屋オットー,人狼,■1．基本いつでも。期間中に内定が出たらそうも行かないけど。■2．仮21:00本21:45■3．王道を行きます。奇策はやりません。□4．短い間ですが、よろしくどうぞ 。
プロローグ,少女リーザ,村人,最近、おとーさんがため息が多いの。「首が…」とか「肩叩きが…」とか言ってるからきっと肩こりがひどいんだねー。今日はとんとんしてあげよー。
