プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,狂人,人狼に噛まれた俺が来たが、それでもいないというつもりか？
プロローグ,旅人ニコラス,村人,人狼から逃げ続けて旅を続けてきたが、ついに捕まってしまったのか。こんなことになるなら宿屋に止まらなければ良かった。
プロローグ,負傷兵シモン,狂人,しっかしこの調子だと明日だな、少なくとも今日はねえだろ。寝る。
プロローグ,青年ヨアヒム,村人,ずざっと。そして僕も寝る！
プロローグ,負傷兵シモン,狂人,しかし寒い包帯だけではさすがに寒い
プロローグ,旅人ニコラス,村人,僕も外套だけでは寒い
プロローグ,旅人ニコラス,村人,あと四時間か……明日も待つ事になりそうだ
プロローグ,木こりトーマス,村人,人狼なんて幻と思ってた時期が俺にもあった…だが見ちまったんだ。森の奥まで木を伐りに行った時、光る真っ赤なふたつの目を…ああ恐ろしい！
プロローグ,木こりトーマス,村人,この作業着だけでは確かにさみぃな。
プロローグ,負傷兵シモン,狂人,おい、ヨアヒム、どこへ行く！？
プロローグ,司書クララ,村人,人狼……書物にしか出てこない、御伽噺のような存在だと思っていたけれど、違うのかしら？
プロローグ,司書クララ,村人,ああ、寒い。確かに眼鏡だけでは体が冷えるわね。
プロローグ,司書クララ,村人,図書館にアンケート用紙が置いてあったわ。■1．主な参加時間■2．仮・本決定希望時間■3．好きなことや嫌いなこと、やりたいことなど□4．自己PR 
プロローグ,司書クララ,村人,■1．不定期よ。■2．仮決定1:30本決定2:00ぐらいでどうかしら？■3．ギスギスしないで仲良く楽しめれたらいいわ。□4．眼鏡歴二十余年のクララよ。……しかし本当に寒いわね。体の温まるスープをどうぞ。つ【コーンスープ】【クラムチャウダー】【ハバネロ汁】
プロローグ,司書クララ,村人,注意事項、よく使用される記号、用語などを纏めた本があったわ。▼：吊り第一希望　▽：吊り第二希望●：占い第一希望　○：占い第二希望■：議題　□ネタ議題★：質問　☆：質問への回答【　】：強調したい事柄（略語の説明）@数字：残り発言数　CO：カミングアウト。能力者だと公開する事。FO：フルオープン。初日に能力者が全員名乗り出ることだが、狩は潜伏のままが多い。
プロローグ,司書クララ,村人,GJ：グッジョブ。狩が護衛成功すること。LW：ラストウルフ。最後に残った狼のこと。白：村側の人（狂人を含めて人間という意味で使う事もある）黒：人狼灰：人間か人狼か分からない人物箱：パソコン鳩：携帯電話などの主に外出先からの参加手段（伝書鳩が語源）議事録：ログ喉：発言数（使用例：「喉が痛いので一旦黙る」は、発言数が残り少ないので一旦発言を控えるという意味）
プロローグ,司書クララ,村人,【他人を傷つけることはしない】暴言や相手の人格を否定するようなことを言うのはやめておきましょう。嫌味な節は誰にでもあるのは重々承知です、気を配って発言しましょう。皆が気持ち良く議論に参加する為にも良い雰囲気で議論しましょう。【http://wolfbbs.jp/】の初心者講座や用語集の項目は参考になるわ。
プロローグ,木こりトーマス,村人,■1．23時～＋昼間に少し■2．仮0130/本0200くらい■3．みんな楽しく過ごせれば一番だと思うべ。やりたいことは、あるやつがいたら言ってくんろ。ある程度対応すっから。□4．村外れで木こりやってるトーマスっつーもんだ。人狼の噂でかつかつだべ…早く退治してぇもんだ。クララは色々あんがとな。その【コーンスープ】もらうべ。今日伐ってきた木で薪作ったから、さみぃなら暖炉にくべてくんろ。
プロローグ,旅人ニコラス,村人,■1．不定期ですが22時前後はいないかもしれません。本格参加は日付が変わる頃から。■2．仮1:45、本2:15くらいで。■3．回りに合わせます。今日も待ちぼうけの雰囲気だね。
プロローグ,少年ペーター,村人,ずさあああああああパンツパンツパンツ!!狼娘がいいな…かわいいだろうし
プロローグ,青年ヨアヒム,村人,こんばんはー。>>11　うん、ちょっと山へ芝刈りに…ってそんなわけあるかーー！！ずっと村に居たよ！ゲルトの部屋で寝てただけで！僕を勝手にどこかにやらないでー！『貴方は其処にいますか？』　⇒Yes！Yes！Yes！
プロローグ,青年ヨアヒム,村人,おお！いらっしゃいいらっしゃい！ええっと…カンペカンペ…。ここは忘れられた村だよ！
プロローグ,青年ヨアヒム,村人,■1．コア日付変更辺りから寝るまで。■2．決定時間希望仮1:30／本2:00くらいで適当に。■3．好き嫌い特になし 
プロローグ,青年ヨアヒム,村人,後１時間切ってるけど集まるのか集まらないのか…。クラムチャウダーもらいつつ適当に待つかな。
プロローグ,司書クララ,村人,ペーター、いらっしゃい。もっと人が集まるようにメガネを置いておくわ。【メガネ】【メガネ】【メガネ】【メガネ】【メガネ】【メガネ】【サングラス】【メガネ】【メガネ】【メガネ】【メガネ】【コンタクト】【メガネ】【メガネ】【メカクシ】
プロローグ,少年ペーター,村人,僕は寝ることにするよパンツ＆パンツ変態なんかじゃないただ女性がいたらセクハラしたい､だって小学生だもの
プロローグ,少女リーザ,占い師,なんだかメガネがいっぱいあるの。リーもかけられるのあるのかな。
プロローグ,少女リーザ,占い師,■1．リーはまだ小さいけど、ここに来れるのは夜以降なの。■2．仮決定1:30、本決定2:00ぐらいかな？■3．楽しくやれたらいいの！□4．クリスマスが楽しみなリーザなの！ここは忘れられた村だけど、サンタさんは忘れないで来てくれる…よね。
プロローグ,少女リーザ,占い師,そろそろおやすみなさい、なの。
プロローグ,ならず者ディーター,村人,■1．ディーはまだ小さいけど、昼間は寝てるかもしれないの。■2．1:00 2:00 仮との間に1時間くらい合った方が良いと思うんだよね。■3．好きなものは女の子。嫌いなものはG。□4．クリスマスって何でしょう。教えてください。いえ、結構です。【メガネ】ください。いえ、結構です。
プロローグ,ならず者ディーター,村人,このキャラの絵だけ世界観ちがくね？
プロローグ,ならず者ディーター,村人,リーちゃん、ちゅっちゅっ
プロローグ,ならず者ディーター,村人,>>16クララたん優しいよクララたん
プロローグ,ならず者ディーター,村人,>>19木こりたんかわいいよ木こりたん
プロローグ,負傷兵シモン,狂人,■1．18：00-24：00■2．仮23:30/本24:00■3．人狼だけは勘弁してくれな。この足食われたんだぜ？
