プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,霊能者,ずさー･･･。別に･･･ニートだからこんな時間とタイミングに参加した訳じゃないねんで･･･。記念すべき300村。これは楽しくなりそうやね･･･[...は草をむしり続けている]
プロローグ,宿屋の女主人レジーナ,村人,人狼かい？そんなのいるかねぇ
プロローグ,宿屋の女主人レジーナ,村人,おやゲルトにヨアヒム、相変わらず早いねぇ。朝ご飯はちゃんと食べたのかい？まだならここで食べるといいよ。今日のモーニングは・・・【シーザーサラダ】【チーズオムサンド】【パンプキンスープ】【コーヒー】のセットだね。どうだい？
プロローグ,青年ヨアヒム,霊能者,おや、ご主人さんやん･･･なら僕もデザートを振舞おうかな･･･。[ツクシ・タンポポ・ナズナ・セリの砂糖和え]いやぁ主人の料理はぜっぴんですわぁ。これで村の草むしりに精が出る！･･･ボランティアやけどね。だけど美味しい。朝から誰かと朝ご飯を食べれるなんて思わなかったし、ありがとうなご主人。[...は下を向きながら微笑んだ]
プロローグ,青年ヨアヒム,霊能者,そういえばこの村は周囲から[小人の村]って呼ばれてるらしいんやけど、他の村の人達は大きいんかな？風の噂なのかな･･･うぅーん･･･。世間知らずだから判らないや。真相は誰かに教えてもらおっとー･･･。
プロローグ,老人モーリッツ,占い師,今日はワシの300歳の誕生日ぱーちぃに集まってくれてありがとうな。…あら？ぱーちぃじゃないのか？けーきがないぞ？
プロローグ,老人モーリッツ,占い師,しょうがないの、女将の【ちーずおむさんど】に一人でロウソクを立てるか…[...はぷるぷるした手つきでロウソクを300本取り出して、どうやって立てるか思案している]青年>>6 ワシが昔この村の外を旅行した時だがな、ワシらよりも何倍も大きい人がいたような、いなかったような……いなかったかな？忘れた。
プロローグ,少女リーザ,村人,コロ、コロ、コロ、コロ、コロポックル♪大きい人なんているわけないのー、みんな大げさなの。
プロローグ,木こりトーマス,村人,うぉぉー！小人の妖精はどこだー！[トーマスは木を切り始めた]
プロローグ,木こりトーマス,村人,＞女将モーリッツ…じゃない、モーニング娘。ありがとう。おいしくいただくよ。
プロローグ,木こりトーマス,村人,＞青年そうだな。俺達小人だから子供料金の半額でバスに乗れるから得だよな。大人になりたくないでござる。
プロローグ,木こりトーマス,村人,＞老人俺も今月、生誕300ヶ月なんだ。奇遇だな。盛大に祝ってやろう、
プロローグ,少女リーザ,村人,おじいちゃん、お誕生日おめでとーなの。リーからはお花の冠をプレゼントなの。[…はモーリッツの頭に花の輪をのせてあげた]oO(先月も誕生日とか言ってた気がしたけど多分気のせいなの)じぁあリーはお外で遊んでくるねー。[…は元気よく駆け出していった]
プロローグ,木こりトーマス,村人,＞少女大人は汚いからな。平気で嘘ついて騙って小人を襲撃したりするんだぜ？
プロローグ,木こりトーマス,村人,またあとでな。
プロローグ,青年ヨアヒム,霊能者,わ～なんだか騒がしくなってきたなぁ･･･。皆個性的だっｗ僕たちはやっぱ小人やったんなぁ･･･でもそれも良さそうやね。リーちゃん可愛いしトーマス熱い人だしお爺ちゃんプルプルだしご主人料理美味しいし。小人の長老やね300歳おじーちゃんｗどんな人がくるんかなぁ･･･ワクワク。[...は小人の村名物コロボックル草の冠を量産し始めた]
プロローグ,村娘パメラ,人狼,あれ、おじいちゃんこの前５００歳って言ってなかったっけ？トーマスさんが以外にも若くてびっくり。大きい人なんているわけないじゃないかー私たちは小さいみたいだけど。ねーチュー太郎？［パメラの肩にはおよそ２６㎝程のネズミが乗っかってる］大きい人なんて伝説だよー、昔の伝承にでてくるだけだってー。
プロローグ,村娘パメラ,人狼,
