プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,らん♪ららんー♪人狼なんているわけないですにゃん♪
プロローグ,神父ジムゾン,狂人,　＿＿＿＿＿＿＿＼ 　 r'´‾‾‾　　 ‾‾‾｀､:　　＼ﾍ,___,＿ ＿＿＿＿＿＿/:　 　 | | 　 　　　　　　　　　　｜:　　　| |　　　　∧,,,∧　.　　　｜人狼騒ぎか 　 　| |　　　（´・ω・｀）　　　 ,l　よし、寝よう　 　 | |,r'",´‾‾‾‾‾｀ヽ､l:::::　 　 | ,'　　　　　　　 :::::... 　..::ll:::: 　 　
プロローグ,神父ジムゾン,狂人,　＿＿＿＿＿＿＿＼ 　 r'´‾‾‾　　 ‾‾‾｀､:　　＼ﾍ,___,＿ ＿＿＿＿＿＿/:　 　 | | 　 　　　　　　　　　　｜:　　　| |　　　　∧,,,∧　.　　　｜ そうだ 　 　| |　　　（´・ω・｀）　　　 ,l　 　 | |,r'",´‾‾‾‾‾｀ヽ､　　　　　l:::::これは夢なんだ　 　 | ,'　　　　　　　 :::::... 　..::ll:::: 
プロローグ,神父ジムゾン,狂人,　ずれるな……
プロローグ,神父ジムゾン,狂人,ぼくは今、夢をみているんだ目が覚めたとき、ぼくはまだ12歳人狼騒ぎなんて存在せず、ミサでお祈りして、聖体拝領してワイン飲みながらお祈りして夜は生臭い司教様にバチがあたりますようにってお祈りしながら眠りにつくんだ……AA略
プロローグ,少年ペーター,村人,宿題置いておきますにゃん♪■1.コアタイム 不定期にゃん。でも更新間際はいるように頑張るにゃん♪■2.仮決定/本決定23:45/00:15■3.やりたいこと/やりたくないこと 
プロローグ,少年ペーター,村人,神父様、いろいろありそうな人生にゃん…
プロローグ,少年ペーター,村人,あれ？やりたいこと、やりたくないこと、が消えてるん。突然死を避けて一所懸命頑張りたいにゃん♪ですにゃ。
プロローグ,神父ジムゾン,狂人,　ペタ君どうも。■1不定期。更新間際はいるよ。■2一時間前/三十分前■3まあ、割となんでも許容できる方だからなんでもやれるっちゃやれるね。□4　現実とは、逃避するもの……！
プロローグ,旅人ニコラス,村人,なんて幸運なんだろうね希望の村…いつのまにかこんなところに辿りついちゃった。ボクは、ただ歩き続けていただけなのにね。知ってるかい？希望は絶望なんかに負けたりしないんだ。この村はボクにどんな希望を見せてくれるのかな？希望の為ならボクは喜んで踏み台になろうさぁ狼さん、ボクを上手く殺しておくれよ
プロローグ,少女リーザ,霊能者,ヒロシ＆キーボー
プロローグ,司書クララ,人狼,こんばんわ。
プロローグ,旅人ニコラス,村人,何か回ってきたね…■1　昼が多いかな…　　　更新前はギリギリになるかもだけど、いるよ■2　09:45/00:15■3　希望/絶望□4　後ろ向きに後ろ歩きすると少しずつ前へ進めるね
プロローグ,羊飼いカタリナ,村人,希望があるから、絶望するのよ・・・私たちに必要なのは羊毛の暖かさだけよさぁ、持っていきなさい！そして、羊毛に呑まれて布団の国に永遠にとらわれちゃいなさい！つ【超高級羽毛布団】
プロローグ,旅人ニコラス,村人,ペタにゃん、ジムくん、リザララもよろしくね。今日は始まらないだろうと思うから、ボクは寝てしまうよ。お休みなさい。
プロローグ,負傷兵シモン,村人,この気持ち、まさしく愛だ！
プロローグ,旅人ニコラス,村人,やぁ、リナさん、こんばんは丁度いいや。[…は、超高級羽根布団を受け取った]それじゃ、布団の国に永遠に囚われくるよ。
プロローグ,旅人ニコラス,村人,シモンくん、こんばんは…あれあれもしかして始まっちゃったりするのかな？睡眠体制に入りながら、チラ見
プロローグ,羊飼いカタリナ,村人,じゃあ、【共有者CO】！相方はこの羊よー！(まて)
