プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,老人モーリッツ,村人,ほっほっほっ。わしも若い頃は、村に忍び込む狼を退治したいと意気込んでいたものじゃが。今ではすっかり歳をとってしまったのう。若い者の力が必要じゃのう。
プロローグ,パン屋オットー,村人,今宵も妖刀エクスカリパンが血に飢えておる・・・狼の血が欲しいと啼いておる。
プロローグ,少女リーザ,人狼,いつかおじいちゃんが聞かせてくれた、人に化ける狼のおはなし。この村にも狼がいたらとっても怖いの。
プロローグ,少年ペーター,村人,赤ずきんちゃんご用心♪僕が守ってあげるよ♪リズちゃんを守るために近くの家から弓と矢をかっぱらってきたよ！リズちゃん、安心してね！
プロローグ,負傷兵シモン,狂人,はちにんこらかたっだ務勤の「びのし」で東極くしろよがたったまちっなに葉言な風なんこう思とるいてっどもにともはにけ明夜
プロローグ,シスターフリーデル,人狼,ログが読みにくいので▼兵でお願いしますの。平和そうな村なのに人狼ですって、恐ろしいですの。修道院の買い出しに出かけるですの。今日は狼骨ラーメン作るですの。狼骨売ってるかしら？
プロローグ,農夫ヤコブ,狩人,みんな聞いてくれ！！オラの畑で狼が一匹倒れてたぞ！！でもイヌ科イヌ属のただの狼だったぞ？！？！
プロローグ,司書クララ,村人,こんにちは。人狼伝説の本は図書館にも置いてありますが…本当にあるんでしょうか？
プロローグ,羊飼いカタリナ,村人,みんな、思い思いに自己主張してるね。不在がちだけど、よろしく！またねー
プロローグ,負傷兵シモン,狂人,>>7れくてし心安だ夫丈大。とっよ。(…はおもむろに逆立ちした)こうすれば読みやすいだろう
プロローグ,旅人ニコラス,霊能者,こんにちラス。一個でもニコラス。平和なんてあるわけないラス。みんな大げさだラス……。
プロローグ,行商人アルビン,村人,アルビーン！ビンビンビンビンビンビン……アルビーン！ビンビンビンビンビンビン……
プロローグ,青年ヨアヒム,人狼,ヨアヒムのヨは「よろしくね！僕がんばるよ！」のヨー（中略）ヨアヒムのムは「無理っすそんなの！」のムー
プロローグ,負傷兵シモン,狂人,議事が増えず人が増えていく…
プロローグ,旅人ニコラス,霊能者,始まったら喉枯れるほどローグが進むと信じてるラス。さて、隣村から借りたラス。できる人はどうぞラス。■コアタイム■仮決定/本決定■やりたいこと/やりたくないこと■自己紹介
プロローグ,農夫ヤコブ,狩人,シモンは３発言したから多弁な！！
プロローグ,旅人ニコラス,霊能者,旅の恥は書き捨て…とはよく言ったものラス。■コアタイム日中ラス。更新前後にもウロウロしてるラス。■仮決定/本決定22:45/23:15■やりたいこと/やりたくないこと思い出に残ること/思い出に残したくないこと■自己紹介一個でもニコラス！
プロローグ,旅人ニコラス,霊能者,自分も多弁枠ラス。
プロローグ,農夫ヤコブ,狩人,■コアタイムコアなどない！！■仮決定/本決定立ち会えれば立ち会う！！■やりたいこと/やりたくないこと変わりたい■自己紹介ヤコブだ！！
プロローグ,少年ペーター,村人,こんばんは！たくさん来てるね！ついでだからフルメンにならないかな？リデルちゃん、ララちゃん、リナちゃん、よろしくね！…野郎はどうでもいいや。
