プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,宿屋の女主人レジーナ,村人,お残しは許しまへんでぇ～！
プロローグ,シスターフリーデル,村人,このコインをよーく見ていてね？コインの上にハンカチを乗せて・・・１、２、３！［テーブルの上のコインが跡形もなく消えた！］
プロローグ,シスターフリーデル,村人,とりあえず、席だけとっておくわ。少し席を立つけど、その間に来た人にプレゼント！このスペードの１のトランプよ。これを伏せて指を鳴らすと・・・（パチンッ）■1. コアタイム■2. 仮/本決定希望時間■3. やりたいこと/やりたくないこと■4. 自己紹介
プロローグ,シスターフリーデル,村人,あら、レジーナさんこんばんは。ご飯はちゃんと食べきらないともったいないですものね。それにしても、なんだかなつかしい響きの言葉だわ・・・もう少し手品の用意をしてくるわね**
プロローグ,宿屋の女主人レジーナ,村人,あらーフリさんこんばんわ。すごいタイミングね。そのマジックの種どうなってるのかしら。。議題ありがとうね。回答するわー。■1. 22時以降かしらね。■2. 仮00:15本00:45■3. 楽しくやりたいわね。皆仲良く！■4. 宿屋の女主人兼食堂のおばちゃんよ。みんなご飯は残さず食べるように！あとネタ議題□5. 好きな食べ物嫌いな食べ物
プロローグ,少女リーザ,村人,ふぇぇ、隣の村の学校から帰ってきたよぉ…。いま鳩しかないから、議題はあとでゆっくり答えるの…。レジおばちゃん、リデルお姉ちゃん！学校帰りに摘んできたお花あげるよぉ。つ【たんぽぽ】【アジサイ】【なにかよくわからない雑草】
プロローグ,宿屋の女主人レジーナ,村人,おやーリーザじゃないか、こんばんは！遅くまでお疲れ様だね～。気をつけて帰るんだよ。じゃあ私はたんぽぽを頂こうかね。コーヒーにでも入れてみようかしらね。
プロローグ,木こりトーマス,霊能者,よいこのみんな！トーマスおにいさんだよ！
プロローグ,木こりトーマス,霊能者,トーマスおにいさんが議題に答えるよ！■1.日によるけど大体21時以降かな！昼間はあまり顔を出せないと思うよ！■2.仮0:00/本0:30くらいかな！よいこのみんなに合わせるよ！■3.楽しくハツラツとやりたいな！悲しくシクシクとはやりたくないな！■4.トーマスおにいさんだよ！！
プロローグ,木こりトーマス,霊能者,じゃあみんな！トーマスおにいさんはしばらく席を外すよ！みんなよいこにしてるんだぞ！
プロローグ,宿屋の女主人レジーナ,村人,あら、トーマスまで！相変わらず元気がいいねえ～。今のところよいこに当てはまりそうなのはリーザだけだけどねぇ。とりあえずよろしくねえ。
