プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,人狼,よし、立て札を立てとくだ。『みんな心に傷の一つや二つあるだ！　おらの畑で思いっきり叫んでから宿に来るといいだ！』
プロローグ,農夫ヤコブ,人狼,（すぅぅぅぅぅ）
プロローグ,農夫ヤコブ,人狼,なんで！！！おらには嫁がこねえだかぁぁぁぁぁ！！！！！
プロローグ,農夫ヤコブ,人狼,ふぅ。すっきりしたべ。んじゃ宿に行くべか。何の用だべさな。
プロローグ,行商人アルビン,村人,騙すつもりはなかったんだああぁぁぁっっ！！！！！ちゃんと倍にして返す予定だったんだよおおぉぉぉっっ！！！！！
プロローグ,村娘パメラ,人狼,男共が悲しみに暮れる姿はいいものだな…私か？私には悲しみなんて…
プロローグ,行商人アルビン,村人,ふー、あれ以来、私はしがない行商人の身の上。流れ流れてこんな悲しみの集まる村へ。嗚呼、お母様。世間の風は冷とうございます。[...は宿に向かって歩を進めた]
プロローグ,村娘パメラ,人狼,（すぅぅぅぅぅ）
プロローグ,村娘パメラ,人狼,なんで妹は私に懐いてくれないんだぁぁぁアッ！！！！
プロローグ,村長ヴァルター,占い師,みなさ～ん！人狼が出るとの噂でありますぞー！これは一大事でありますぞー！
プロローグ,村娘パメラ,人狼,…くそぉ、むなしい。その上、忌々しい。
プロローグ,村娘パメラ,人狼,>>村長やあ御機嫌よう。もちろん君は愛すべき住人たちの盾になってくれるんだな？
プロローグ,村娘パメラ,人狼,おっと、頼まれていたものを忘れていた。■.1　参加時間帯■.2　仮決定・本決定時間■.3　その他希望（投票ＣＯや遺言ＣＯの使用等）□.4　自由記入欄
プロローグ,村娘パメラ,人狼,[...は立札の横にアンケート用紙を打ちつけた]これでよし、と。もう宿に着いてしまった奴は知らん。引き返せばいい。
プロローグ,少女リーザ,狂人,ぐすん･･･かなしいよう誰かリーザのパパ知らない？パパがいなくなっちゃったんだよう。
プロローグ,司書クララ,霊能者,私はっ！一人でっ！！立てるのですぅぅぅぅぅっ！！！
プロローグ,村長ヴァルター,占い師,おおっ、パメラさん。ごきげんよう。モチのロンですぞ。私、全身全霊をもって村のために尽力させていただきます。ですから、次期村長選も、よろしくお願いいたしますぞ。
プロローグ,司書クララ,霊能者,あの方と同じ名前というのは確かに光栄な事ではあるのですけれども…なのです。まだお仕事が残っているので、宿には後で顔を出しますのです。アンケートはもらっていくのです～。
プロローグ,少女リーザ,狂人,ママは男の人とどっかいっちゃった…かなしいようリーザの犬もある朝いなくなったんだよう･･･かなしいんだよーこの村はかなしみでいっぱいなのね
プロローグ,少女リーザ,狂人,リザしばらく悲しみの村の悲しみの泉で悲しく泣いて来るから、あんけーとは後で答えるね
プロローグ,村娘パメラ,人狼,ク！ラ！ラ！ちゅわぁぁぁぁぁぁんむほぉ！！！お姉ちゃん会いたかったぞラブリーベイベー！！！！君も宿に呼ばれたのか！！！！さぁ早く行こう！！！部屋を取ろう！！！そして濃厚にちゅっちゅしようではないか！！！！…あれ、行っちゃった…これは悲しい。
プロローグ,村長ヴァルター,占い師,アンケートですな。ありがとうございます。■.1　主に夜でありますな。21時～24時頃です。■.2　仮決定22時半・本決定23時半でいかがでしょう。■.3　特に反対はありませんぞ。□.4　みなさ～ん！清き一票をよろしくお願いいたしますぞー！
プロローグ,村娘パメラ,人狼,■.1　21時頃から発言。更新を見届けて寝る、感じだ。■.2　仮22:30、本23:30。むぅ、村長と同じだな。■.3　議題にしておいて何だが、こだわらないぞ。□.4　人狼め、クララに指一本でも触れたら私が大事な所をちょん切る。
プロローグ,村長ヴァルター,占い師,しかしまぁ、みなさんいろいろな悩みを抱えていらっしゃいますな。悲しみの村とは、なんとも悲しいものではございませんか。この私、よりいっそう村のためにやる気が出てまいりましたぞ！えいやー！と職務に戻りますので、また後ほど。
プロローグ,村娘パメラ,人狼,さて、私は仕事中のクララを神アングルで激写し、彼女が捨てたゴミをひとつひとつ検分する任務に戻るぞ。ああ、勇気ある村長には清き一票を入れていかねばな。【▼長】ではまた。
プロローグ,老人モーリッツ,狩人,はぁ、はぁ、はぁ…なんで宿屋は村はずれにあるのかのぅ…。ワシにはちときついわい…。ふー…一休みなのじゃ。
プロローグ,老人モーリッツ,狩人,（すぅぅぅぅぅぅぅぅぅぅぅ…）ウッ…ごほごほごほごほごほごほごほｇｇｈじょｇほごｈごｈごｈご…！！！
プロローグ,老人モーリッツ,狩人,転生しても転生しても…なぜワシだけこんな年寄りなんぢゃーーーーーーー！！！
プロローグ,老人モーリッツ,狩人,ん、なんか看板があるのぅ。■.1ちょっと不定期なのぢゃ。その都度、伝えていくつもりぢゃが、更新前後はいられると思うわい。　■.2仮22:30、本23:30でいいと思うのぢゃが、仮決定にはいられないことが多いきがするのぅ…。本決定には間に合うとおもうわい。■.3ワシはそこら辺は若いもんの判断に任せるのぢゃ。若いもんが進む道を温かく見守ることこそ老人の務めぢゃ。
プロローグ,旅人ニコラス,村人,どーして行く先々で人狼騒ぎが起こるんだぁッ！！
プロローグ,老人モーリッツ,狩人,□.4　ここ数年ほど、ばーさまにあってない気がするんぢゃが、ばーさまはどこまで買い物に行ったのかのぅ。
プロローグ,老人モーリッツ,狩人,おぉ、旅人さんようこそ、悲しみの村に。どうぞゆっくりしていってくだされ。…悲しいことばかり起こる村ですがの。
プロローグ,ならず者ディーター,村人,どうして俺はならず者なんだ？いつか……なる者になれるのか？
プロローグ,負傷兵シモン,人狼,病院から鳩でこんにちはまだ入院中だから初日開始直後には居られないんだ。昼過ぎには退院するからな
プロローグ,ならず者ディーター,村人,そういうわけで何かになる活動をしてくる。また後でな。
プロローグ,青年ヨアヒム,村人,悲しみの村なんて、嫌な名前だなぁ。狼が現われたとしても、中身は皆で仲良く喧嘩しようね。あ、議題があるんだ。■１　基本は夜かな■２　仮１０時半、本１１時半かな
プロローグ,青年ヨアヒム,村人,■３　特に拘りはないよ■４　彼女募集中のヨアヒムです。今はニートですが、後々、村長にでもなって、村を良くしたいと思っているんで、可愛い娘が沢山きてくれると良いなぁ。
プロローグ,パン屋オットー,村人,（すうぅぅぅぅぅ…）不景気のばかやろ～！！！
プロローグ,行商人アルビン,村人,不景気のばかやろ～！！！
プロローグ,パン屋オットー,村人,ふう、たまには叫ばないとやってられないよ…おや、立て札に何か張ってあるね。■.1　曜日によってバラバラするからそのつど報告します。■.2　仮10:30本11:15ぐらい。まあ、みんなに合わせるよ。■.3　投票COはミスが出ないならいいんじゃない？
プロローグ,パン屋オットー,村人,□.4　しがないパン屋だよ。嫁はこないよ。もう半分ぐらいはあきらめてるよ。>>40アルさんあれ、僕の発言にのっかっちゃいましたかｗｗ
プロローグ,負傷兵シモン,人狼,アンケートだけでも答えとくな。■.１ 主に夜18時から夜明け位までだな■.２ 夜明けの時間考えても仮22時30 本23時30ぐらいがちょうど良いんじゃないかねぇ■.３ 個人的にはあんまり・・・だけど、やりたい人が多いとか状況見て使う分には反対しないぜ
プロローグ,行商人アルビン,村人,>>42 パン屋さんええ、叫びたくなったので思わずｗ■1. 不定期です。今みたいにひょっこり現れたり■2. 2230-2330でいいでしょう。追従します■3. 使える状況で使うことに嫌悪感はありません
プロローグ,負傷兵シモン,人狼,■.４ んー、一ヶ月位前にクララに用事があって話し掛けようとしたら急に背後から襲われて気が付いたら病院のベッドの上だったんだよなぁ。今思えばあれが人狼だったのかもしれんな。
プロローグ,パン屋オットー,村人,さてさて、皆さん結構お集まりのようなのでここらでパンと飲み物でもいかがです？腹が減ってはいけません、と昔の方は言ったそうですよ。つ【メロンパン、アンパン、ジャムパン、コーヒー、紅茶】いっぱい食べてくださいね。不景気でパンが余って仕方ないのですよ…
プロローグ,旅人ニコラス,村人,叫び声も活気があっていい……のか……？■1.気が向いたら。更新直前には来れるはず。■2.追従追従。■3.使うのはいいけどやるなら手順説明とかいるよね？よね？
