プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,占い師,アルビン商会からのお知らせ炬燵用の蜜柑、販売中正月にはお餅も商品として売る予定裏メニューは金を積まれれば売ってやらんこともない
プロローグ,シスターフリーデル,人狼,こんばんは……うぅ、さすがに夜道は寒いですね(ぶるぶる人狼が紛れ込んだ、という噂は小耳に挟みましたけど、出所は誰なんでしょうね? 噂の真偽はそこから、と言う気もしますけど。
プロローグ,行商人アルビン,占い師,情報の売り買いもしている値段によるがな情報屋の集まり、アルビン商会横の繋がりは多いのだ
プロローグ,シスターフリーデル,人狼,人狼対策について話し合うための集まりなわけですけど、とりあえずはこんなところでしょうか。■1. 参加可能時間帯 ■2. 仮&本決定の希望時刻そのほかにも何かあれば適宜追加してください。>>2ようこそ海辺の村へ、アルビンさん。でも残念ながら、修道院には炬燵が無いのです……炬燵を買うだけのお金も積めそうにないですし。よく言えば清貧の誉れ、なんですけど、悪く言えば貧乏……(涙)
プロローグ,少年ペーター,狂人,もももももったいなーい。
プロローグ,行商人アルビン,占い師,修>>5仕方ない。初回だ。特別にくれてやる。つ[炬燵(盗品)]>>6何がだ？いらんなら買い取ってやる。値段は要相談だが。
プロローグ,シスターフリーデル,人狼,私自身の回答は～■1. 21時ごろから25時まで。それ以外の時間帯にも、時間が空いたら顔を出すかもしれません。■2. ずれ込むことを見越して、仮決定23時半・本決定24時希望です。>>7あなたのご寄進に感謝いたします、あなたに主の祝福を……を……と、盗品?……元の持ち主が現れたら、返却することを覚悟しておきましょうか(と言いつつも炬燵の中へ)
プロローグ,少女リーザ,人狼,人狼が出ると聞いて。皆さんご存知？人狼のお肉ってとっても美味しいのよ(にっこり
プロローグ,行商人アルビン,占い師,修>>8大丈夫だ。持ち主が現れるはずがないからな。妙>>9そうか、では今度人狼を捕まえた時にでも食べるとするか。
プロローグ,シスターフリーデル,人狼,炬燵でぬくぬくしたら蜜柑を買わねばなりませんね～。1つおいくらでしょうか? ＞アルビンさんと和んでいたら驚愕の>>10。前の持ち主にいったい何が……(汗)ペーター君とリーザさんもこんばんは。そしてペーター君の「もったいない」の叫びが何だったのか、私も結構気になっていたりします。
プロローグ,農夫ヤコブ,村人,おいら田舎者だっぺ～
プロローグ,旅人ニコラス,村人,はっぴーにゅーいあー
プロローグ,旅人ニコラス,村人,あ、間違えた。こんばんはーわたしにっぽんだいすきでーすあ、間違えた。みなさんよろしくお願いしますー
プロローグ,旅人ニコラス,村人,うっかりしてたら旅人になってましたーうっかりニコラスだよーじゃーとりあえずおやすふぃー
プロローグ,少女リーザ,人狼,ごきげんよう。皆さん人狼ほどではないのだけれども、とっても美味しそうなのね(にこにこ)。あ、リーザ晩御飯を用意しました。ぜひとも食べてみてね。〔???のステーキ〕〔???の内臓のスープ〕〔???の肉団子〕〔赤黒いゼリー〕味には自信があるのだけれども、材料は聞かない方が身の為よ？うふふ……。
プロローグ,少女リーザ,人狼,議題の回答をしておくわね。■1.不定期。闇が濃い時間帯ほど活発になると思うわ。うふふ。■2.45分前/15分前　ただ、年の区切りを挟む日は柔軟に対応したほうが良さそうね。あと、この議題も追加しておくわ。まあ、必須でなくて良いとは思うのだけど。■3.やりたいこと/やりたくないこと■4.自己紹介リーザ自身は後で答えるわね。
プロローグ,ならず者ディーター,霊能者,人狼なんているわけないじゃん。ここは海辺の村だぜ。
プロローグ,行商人アルビン,占い師,蜜柑は1箱500ゲルトだよ修>>11企業秘密だ。答えておくか■1.神出鬼没に■2.柔軟な対応で■3.楽しく/不快にならない■4.年末にしようではないか
プロローグ,シスターフリーデル,人狼,みなさんだんだん集まってきましたね。ニコラスさんはようこそ。ヤコブさんとディーターさんはこんばんは。>>16聞かない方が身の為な材料の料理……食べない方が身の為に思えてしまうんですけど……でもそれも、ペーター君ではないですが「もったいなーい」ような気もしますし。うぅん(悩)■3. 流行病はご勘弁願いたいですね。私自身も気を付けますが。手洗いうがいは大切です。
プロローグ,ならず者ディーター,霊能者,議題に回答しておこうか。■1. 不定期、1/2, 3は用事があるから昼間は顔をだせないかもな。■2. 仮決定23時、本決定24時が希望だな。■3. 村のみんなと楽しく年を越したいな。■4. 仕事がなくなったんで、出稼ぎ先から実家に帰ってきたんだぜ。
プロローグ,行商人アルビン,占い師,夜明けを眠気をこらえて待っているのだがまだ来ないのか寝ているかもしれん出来るだけ努力はする海辺に人狼が住める場所があるのが不思議だねぇ。狼っていうのは森の中に住むんだが。人狼は違うのか？
プロローグ,負傷兵シモン,村人,負傷している！身を隠せ！（BF4と散々迷った挙句CoDゴーストを今日購入したので負傷兵を選んでみました）
プロローグ,ならず者ディーター,霊能者,フリーデ>>20よう、人狼とやらに襲われる前に病気になったっら元も子もないものな、お互い気を付けようぜ。アルビン>>22同感だ、狼って山や森の奥に住んでるもんじゃないのか。
プロローグ,シスターフリーデル,人狼,■4. フリーデルです。村はずれの丘の上の修道院でお勤めさせていただいています。>>19500ゲルトなら何とか支払えそうです。1箱いただけますでしょうか。＞アルビンさん>>18>>22>>24そう言われてみると不思議ですね。でも人間に化けられるらしいですし、人間同等の知恵や技術も持っているなら、森以外でも生きられるのかもしれません……改めて考えると、恐ろしい生き物ですね。
プロローグ,負傷兵シモン,村人,ファイアインザホー！（議題に回答します。■1. 眠たくないとき■2. 余裕を持って仮11:30/本24:00が良いです。■3.マナーのある殴り愛/無慈悲な殴り■4.CoD：Gはわんわんおがとっても強いそしてかわいい）
プロローグ,農夫ヤコブ,村人,■1. 年末休みだし適当だっぺ～■2. 皆に合わせるっぺ～■３．楽しいエピローグになるような素敵な村になるといいっぺ～/ギスギスは嫌だっぺ～■4.田舎者は嘘つかないっぺ～
プロローグ,ならず者ディーター,霊能者,お腹が空いてきたな。リーザが用意した〔???のステーキ〕をいただこう。何の肉かはわからんが味わいがある、焼き加減も俺好みでイケるな、この肉
