プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,人狼,人狼…？
プロローグ,負傷兵シモン,村人,人狼ねぇ…。いるのかね？
プロローグ,少年ペーター,村人,少年は大志をいだかない！
プロローグ,旅人ニコラス,人狼,議題投下■1.コアタイム■2.仮/本決定の希望時間■3.やりたいこと/ややややりたくないこと■4.自己紹介□5.｢平凡｣って､どういうことだと思う？
プロローグ,羊飼いカタリナ,村人,おはろーリナだにゃ！羊飼いなのに猫とはこれ如何にですにゃ。狼はイヌ科だから、リナには関係ないかにゃー
プロローグ,村娘パメラ,人狼,人狼、ちょっともふもふしてみたい…。
プロローグ,シスターフリーデル,占い師,人狼・・・ですか？そんなもの、本当に存在するのでしょうか・・・
プロローグ,ならず者ディーター,狩人,人狼ねえ、そんなのいるのかしら？
プロローグ,負傷兵シモン,村人,旅人の兄ちゃん、議題ありがとよ。■1.不定期だ。たまに夜明けにいられねぇときがある。傷のせいで、いても確認したら寝ちまう。すまねぇな。■2.仮:1時間前、本:30分ぐらいでいいんじゃねぇか？■3.凸死は勘弁だな。まぁ楽しくいこうぜ。■4.シモンだ。なんとか生き延びて、やっと故郷に帰ってこれたと思ったら人狼騒ぎとはな…。全くついてねぇ…。□5.幸せを普通だと思えていることじゃねぇか？
プロローグ,負傷兵シモン,村人,悪いが、傷が痛み始めたから俺は寝かせてもらうぜ。おやすみ。
プロローグ,旅人ニコラス,人狼,セルフ回答■1.21時〜 ＋不定期■2.23/23:30■3.奇策すきだよ RPすきだよ/凸死はだめ､絶対■4.旅人のニコラスだ｡私がこの村に来たからには人狼なぞなんの問題にもならないさ□5.毎日ふらりと旅をし､毎日ほんの少しの贅沢(私の場合､朝に一杯だけ紅茶をいただくことかな)をし､毎晩寝ることができ､毎朝起きることができることこれほど平凡なこともなかろう
プロローグ,負傷兵シモン,村人,…ってちょっと待て。ディーター、お前オネェか？身体は男、心はオトメってやつか？どうしてもそれだけはツッコミ入れたかった(汗)
プロローグ,羊飼いカタリナ,村人,議題回答ー！■1.夜明け前３時間くらいにゃ。夜明け後は長くは居れないにゃー…■2.23:15/23:30くらいかにゃ？■3.とにかく楽しく！/ギスギスは嫌にゃ■4.リナだにゃ！羊も猫も大好きにゃ！□5.毎朝のにぼしとミルクにゃ！
プロローグ,ならず者ディーター,狩人,>>13あらごめんなさい、身も心もちゃんと男よ。言葉は仕方無いの、ちょっとした家庭の事情だわ。
プロローグ,ならず者ディーター,狩人,■1.22～25時、その前後にもう少しいると思うわ。■2.23:15/23:30がいいわね。■3.心穏やかに過ごしたいだけ。■4.ならず者だけどあまりイジメないでね。□5.私の家庭はとても平凡だったわ。
プロローグ,パン屋オットー,村人,パン食べます？■1.2130～2400■2.2300/2330■3.言葉使いも含めて楽しく/ギスギスした言葉使いは嫌いだな■4.最近、パンが焼けません。。□5.幸せなことだと思うよ。
プロローグ,シスターフリーデル,占い師,貴方にも主の恵みがありますように・・・■1.不定期ですが、夜明け後は少ししかいられませんね■2..23:00/23:30■3.皆さんが笑顔でいられること/雰囲気が暗いと悲しくなります■4.リデルと申します。もしも、村の子供たちに何かあったらと思うと・・・ああ・・・□5.そうですね　神様への祈りをかかさずに、毎日精一杯働き、食べ、寝ることでしょうか
プロローグ,少女リーザ,霊能者,りゃりゃりゃりゃりゃ
プロローグ,司書クララ,村人,きゃあ！(抱えていた本をぶちまける)
プロローグ,仕立て屋エルナ,村人,ふふふ、人狼？ どんな服が似合うかな？て、えぇ！？ 人を食べるの！？
プロローグ,木こりトーマス,人狼,服を着る奴は狼。
プロローグ,行商人アルビン,狂人,人狼・・・？いろんな国に行きましたが見たことないですねぇ
プロローグ,青年ヨアヒム,村人,ずさー
プロローグ,農夫ヤコブ,村人,お邪魔しますー。
プロローグ,農夫ヤコブ,村人,あー、間に合ったー…。焦ったー。■1.昼時に居るかなー。■2.30分刻みかなー。■3.自分が襲撃・処刑・生存のどれで終わるか独り言で予想しようかなー。■4.今回は語尾を伸ばしてみるよー。□5.平凡ー?自分で特殊だと思わなければー、共感が得られずともそれがその人の平凡だよー。
