プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,霊能者,おら村さ出るだぁ
プロローグ,農夫ヤコブ,霊能者,と思ったら霧のせいで村さ出れねえだよおら、この騒動が終わったら都さ行ってビッグになってみせるだよ
プロローグ,少女リーザ,村人,[...はキョロキョロとあたりを見渡す]こ、ここ何処・・？どうしてこんな時間なのに明るいの・・・ふ、ふえ・・・。おうちに帰りたいよぉ・・ヨアヒムお兄ちゃあん・・！[...は目に涙をいっぱい貯めて泣き出してしまった]
プロローグ,少女リーザ,村人,ひっく・・ひっく・・。あう・・何か貼ってあるの。アンケー・・ト？これに書いて、リーザの名前をはっておけばヨアヒムおにいちゃんが見つけてくれるかもしれないの・・。■.１コアタイム■.２仮/本決定希望時間■.３好きな行動、嫌いな行動■.４自己紹介など
プロローグ,少女リーザ,村人,■.１　19:00~22:00　鳩ならいつでも■.２　22:45/23:15■.３　皆でなかよく、ギスギスせずに。笑顔のエピなの。■.４　お兄ちゃんとお買い物にきたら、途中ではぐれちゃったの・・・。誰か知ってたら教えてほしいの。えぐえぐ・・。[...は背伸びをしてアンケートを貼り付けた]
プロローグ,青年ヨアヒム,狂人,おーいリーザー。誰か俺の妹見かけなかった？■.1　不定期■.2　おまかせ■.3　楽しくやれたらそれでいいよ。■.4　妹を買物に連れてきたら、目を離した隙にはぐれちゃったんだよね。誰か見かけたら教えてくれる？
プロローグ,パン屋オットー,村人,俺の妹がこんなにはぐれるはずがない！
プロローグ,パン屋オットー,村人,やぁやぁさっきウチの店でＵＳＢメモリを買っていった兄妹だね？え？ウチが何の店かって？やだなぁ「パソ屋」に決まってるじゃないか「ぱん屋」じゃないよ「ぱそ屋」だよちなみに手に持ってるのは新商品の「フランスパン型キーボード」だよお一つどうだい？
プロローグ,パン屋オットー,村人,どれどれ一つアンケートに答えておくかね■1.不定期■2.仮1h前/本30min前■3.殴り愛になっても言葉遣いには気をつけよう！■4.日が沈まないので年中無休の24時間営業しているパソ屋です！？　ま、まさかあなたのＰＣ…　ＸＰ！？ＸＰが許されるのは小学生までですよ！　早くウチの店で買い換えて(>_<)
プロローグ,仕立て屋エルナ,人狼,へーい洋服一丁上がり～
プロローグ,仕立て屋エルナ,人狼,ぱそ屋＞うちはえっくすぴーだけど、どうかしたの？
プロローグ,仕立て屋エルナ,人狼,■.1　不定期■.2　おまかせ■.3　楽しくやれたらそれでいいよ。■.4　弟をビコリム戦争に連れてきたら、目を離した隙にぐれちゃったんだよね。誰か見かけたらオラオラしてくれる？
プロローグ,少女リーザ,村人,ヨアヒムお兄ちゃん・・。ぐすぐす・・。さびしいよう・・・[...はどこからか聞こえる声を聞いた]あ、お兄ちゃんだ！うわーん良かったよお！ふええ
