プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,村人,あ、ここだここだ、まったく、死神様も人使い荒いんだから・・・今回はこの村が不運になるのか、どんな不運が来るのやら・・・しかし、村に不運を届けるなんて久しぶりだなぁ・・・
プロローグ,村娘パメラ,村人,ﾋﾟｰﾎﾟｰﾝﾊﾟｰﾝﾎﾟｰﾝ『皆さん、こんばんは。放送部長のパメラです。今週は、「日の差さぬ村に忍び寄る影、人狼！」を特集してお送りいたします。』
プロローグ,行商人アルビン,村人,あ、あとこれもついでにって言ってたな■１コアタイム■２仮決定時間/本決定時間■３やりたいこと/やりたくないこと■４自己紹介
プロローグ,村娘パメラ,村人,『早速ですがインタビューです。楽>>1Q.この村に本当に人狼はいるのでしょうか？A.人狼なんているわけないじゃん。みんな大げさだなあだそうです。ゲルトさん、インタビューにご協力いただき、ありがとうございました。』
プロローグ,村娘パメラ,村人,『これからこの村に来る方々へのアンケートです。ご協力よろしくお願いします。■1.コアタイム■2.希望仮／本決定時間■3.やりたいこと／やりたくないこと□4.他自己アピール特に4.はしっかり回答していただきたいですね。私の目に留まれば個人的にインタビューをさせていただこうかと思います。さてと、そろそろ放送終了の時間となって参りました。それでは皆さん、お元気で。また明日お会いしましょう。
プロローグ,農夫ヤコブ,人狼,俺は農夫をやめるぞ！ソンチョーーーッ！！
プロローグ,行商人アルビン,村人,セルフ回答■１20:00～23:00■２21:45/22:15■３楽しいこと/楽しくないこと■４運び屋をしているアルビンです！この村には「不運」という荷物を運びにきました！どんな不運が待ってるかはわからないけど、何があってもみなさん、恨むならこの荷物をこの村に当てた死神様に言ってね！まぁ、命の保証はないけれどね
プロローグ,シスターフリーデル,村人,こんばんは…お邪魔します。まずはご挨拶だけですが。
プロローグ,村娘パメラ,村人,さようならー』『…と、言いたかったのですが、アルビンさんと見事に被ってしまいましたね…まあいいでしょう。』
プロローグ,青年ヨアヒム,村人,僕はまだ本気出してないだけ
プロローグ,行商人アルビン,村人,さてと、せっかくこの村に来たんだ、商品と料金ボックス置いて商売させてもらうよ[…は大きな貯金箱と食材や雑誌などの商品をその場に広げた中には盾や剣のようなものもある]
プロローグ,村長ヴァルター,村人,どもー■１20:00～23:00■２21:45/22:15■３まったりリアル大事に/凸死■４愛人囲ってます
プロローグ,青年ヨアヒム,村人,■１ふてーき■２おまかせ■３だらだら■４人には本気を出すタイミングっていうかさ、そういうアレがあると思うんだよね。いつも頑張ってると息切れしちゃうというか、力を温存するのも大事っていうか。そこをいかに見極めて対応するかが重要になってくると思うんだ。だから今は自分探しの途中なだけで、ニートなんかじゃ決してないんだ。おやすみ
プロローグ,行商人アルビン,村人,さて、僕はここで寝るかな。あとに来る人つまづいたらごめんね～オヤスミーっと[…はその場に寝転がった]
プロローグ,村娘パメラ,村人,⊃[ｶﾝﾍﾟ]ん？なになに？あ、そっか！自己回答しないとダメですよね。『臨時放送でーす。■1.20時～ ＋昼不定期■2.1h／30m 前■3.特集しがいのあること／特集しがいのないこと□4.放送部長のパメラです。この村には日の光が降り注がない代わりに「人狼」という不幸が降り注がれている、と聞きつけましたので、特集しに来ました。これで臨時放送を終了します。』
プロローグ,少女リーザ,霊能者,わわわぁああ！！はにゃ...入り口の段差で転んじゃった...誰も見てないよね...？[...は辺りを見渡し]
プロローグ,少女リーザ,霊能者,■１コア22:00-24:00。でもでも仮決定とかはいれるようにします！■２仮決定時間/本決定時間一時間前/30分前がいいですねっ！■３やりたいこと/やりたくないことんん？みなさんで居心地のいい楽しい村にしたいのです！■４自己紹介はにゃ...リーアと申します！パパとママは遠いところでなにかの研究をしているそうなのです。パパとママの自慢の娘になれるようにリーアも一生懸命頑張りますっ！
プロローグ,少女リーザ,霊能者,リーザなのです。箱さん調子悪くてＺ打ててなかったのです...転んじゃうし、今日はついてないよー...
