プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,念願のオットーを手に入れたぞ
プロローグ,宿屋の女主人レジーナ,人狼,念願の夫を手に入れに合コンに出かけたのに、こんな近くにいるとは…。と言う訳でオットー、私と結婚しておくれ。
プロローグ,宿屋の女主人レジーナ,人狼,勿論地位と名誉と権力と金を持った他の殿方のエントリーも絶賛募集中よ！寒くなって来てるから温かいのを置いておくわよ。つ【チゲ鍋】【湯豆腐】【ハリハリ鍋】【水炊き】
プロローグ,宿屋の女主人レジーナ,人狼,さて、こんな（結婚相手探し）時の為に作って置いた履歴書を出そうかね。■1.主なトークタイム（コア）■2.仮決定/本決定時間■3.好きな事、嫌いな事□4.色々結婚候補相手にアピールを
プロローグ,宿屋の女主人レジーナ,人狼,ちなみに私の履歴書ｗ■1.基本23時以降から更新までは確実、後適当■2.仮決定/本決定時間：仮23:30　本24:00■3.作戦の賛否：知力が足りないので何度も説明してくれるなら喜んで。□4.自己紹介：金髪碧眼不動産持ちのレジーナ18歳♪　お婿さん募集中♪　優しくしてね♪
プロローグ,宿屋の女主人レジーナ,人狼,そうだ、ゲルト、人狼って男は狼なんだからおかしくないわよ～。どうせなら女も狼になってイイ男はゲットしましょう！！（スカートの裾を切ってミニスカートにしてみた）これで殿方のハートを墓下送りよ♪
プロローグ,宿屋の女主人レジーナ,人狼,（姿見の前でスカートの裾を両手で持ってポーズ）ふんふん♪ずっと金髪碧眼のターン♪
プロローグ,パン屋オットー,村人,[オットーは　おどろき　とまどっている]
プロローグ,宿屋の女主人レジーナ,人狼,おや、オットーじゃないか。丁度いい、宿屋でパンを焼いて宿屋の名物にしようじゃないかい？そして2人で幸せに暮らすのさ。
プロローグ,パン屋オットー,村人,おお、レジか。結婚だって？ふむ。これからの時期、レジは暖かそうだし、バックボーンも魅力的なのだが…。だが、正直、まだ結婚は考えていないんだ。この先、自分のお店を持ってみたいから、この先自分がどうなるかわからない。家族には貧しい思いをさせたくはないし、女性の財産を当てにして生活もしたくない。今はレジの申し出を受けることは出来ない。
プロローグ,パン屋オットー,村人,いつか僕が１人前になった時、まだレジがフリーであればお茶でもどうかな？
プロローグ,宿屋の女主人レジーナ,人狼,（上手く断る方向なのに気付いていない）そんな将来設計と夢を忘れない少年のようなオットー、男前だねぇ、ちょっと本気で惚れそうだよ。（重ねて全く気付いていない）
プロローグ,パン屋オットー,村人,眠かったので鳩とばしてたけど、議題が答えづらいので、箱にきました。
プロローグ,パン屋オットー,村人,はっはっは、僕が一人前になる頃には、もう売れてるかもしれないね。レジは明るいから、きっとみんなにモテモテだよね。
プロローグ,パン屋オットー,村人,■1.お店のお客さん次第で、不規則なんだけど、早ければ20時には参加、遅いと23:30から鳩参加になりそう。がんばるけどね。■2.出来るだけ遅いほうがいいけど、初日二日目あたりは回避時の混乱もあるだろうからある程度余裕があったほうがいいかな？(もちろん、占い師と霊能者が初日出てきている場合は別ね)
プロローグ,パン屋オットー,村人,■3.好きな事：人狼パン(闇パンとも)の中身を考えること。嫌いな事：コッペパンを使ったちゃんばらごっこ
プロローグ,パン屋オットー,村人,□4.結婚願望は無いけど、彼女は募集中です。私と付き合うと、毎日、私の創作パンが楽しめます。
プロローグ,パン屋オットー,村人,0時ごろ寝ようと思っていたのに、結局こんな時間まで起きてしまった。レジのRPにうまく答えられなくてごめんなさい。恋愛RPとか僕、無理です。このタイミングで無言は、一度失踪して、もう一度入りなおすのかな・・・。では、おやすみなさい。
プロローグ,神父ジムゾン,村人,age
プロローグ,神父ジムゾン,村人,■1.メインは夜明け前、日によっては昼飯を食べながらマッタリ議論です。■2.仮11:30/本0:00■3.好き嫌いはありません□4.レジーナはなぜ私のオットーに手を出しているのでしょうか、許せませんね
プロローグ,神父ジムゾン,村人,泥棒猫レジーナには懺悔室と拷問部屋と拷問部屋を用意しました、このなかから二つ自由に選んでください。ところでオットー？今夜は冷えますね、ふふふ。
プロローグ,神父ジムゾン,村人,神の声「もうねます、朝起きたら信者どもが増えていることを祈りながら寝ます。」チゲ鍋うまー 
プロローグ,パン屋オットー,村人,ウホッ、いい男…って、いやだー！そんな展開いやだー！涙なんだろう。このオットーに無茶ぶりする村の流れは…。喉人数分には足りないんだからねっ！水炊きうまー。
