プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,人狼,人狼なんているのか？いい質問ですね〜
プロローグ,シスターフリーデル,霊能者,狼さん…いてはるん？
プロローグ,負傷兵シモン,狩人,寒ぃ。
プロローグ,少女リーザ,村人,狼なんか怖くない♪怖くないったら怖くない♪
プロローグ,青年ヨアヒム,村人,ただの噂だろ、いるわけないって。
プロローグ,少女リーザ,村人,ごそごそ…へんなノート見つけたの！ええと、やど、ちょう？■1.コアタイム■2.仮、本決定時間の希望■3.好きな作戦、嫌いな事など、何かあればどうぞ□4.フリートーク
プロローグ,農夫ヤコブ,村人,人狼？　おらの手にかかれば骨抜きにならねぇわんこはいねぇっぺ。みんな安心すろ。平和が一番だで
プロローグ,村娘パメラ,人狼,今夜は狼鍋ね、腕によりをかけて作らなくっちゃ。
プロローグ,農夫ヤコブ,村人,■1.おらが牛の世話が終わるのは夜の八時ごろだべなぁ■2.仮2215、本2245ぐらいでいいんでねぇべか？■3.ぎすぎすせず、ながよぐやりたいべ。平和が一番だで。それと、投票COや遺言COについての意識は予め知っておきたいべ
プロローグ,農夫ヤコブ,村人,□4.おらとしてはだなぁ、人狼さんもおらの所で飼ってやりたいべ。よーしよしよしってしてやるだで。別に無理して凶悪に人間食う必要ねぇでねぇべか？平和が一番だで。リナんとこの羊でも食ってりゃいいべ？
プロローグ,村娘パメラ,人狼,■1.20:30～23:15くらい■2.仮22:15、本22:45（本は余裕を持って30分以上前がいいな）■3.好き嫌いはダメよ□4.アタシの名前はパメラ。心に傷を負った村娘。モテカワスリムで恋愛体質の愛されガール♪
プロローグ,旅人ニコラス,村人,今度はどこの村についたんだろう・・・
プロローグ,行商人アルビン,村人,・・・・・・・寒いところだな～こんなところで扇風機の行商なんてウチの社長絶対馬鹿だ、いくらお得意先の依頼だからって・・・（ぶつぶつえ～と、なになに？人狼？いるわけないでしょ～。
プロローグ,行商人アルビン,村人,１．適当、１６時～の場合、１８時～、２０時～、もっと早い場合いろいろありますね。そしてよく落ちてます。■２．仮：22:20、本:23:00までに決まればうれしいです。■３．特に言及するようなことはないですね。■４．南の島国から来た行商人アルビンです。お馬鹿な社長に押し付けられた扇風機を誰か買ってください。（懇願）
プロローグ,農夫ヤコブ,村人,案の定10人集結したべな。これで今夜からの開始は確定だべ。で、最近新規さんが増えとるそうだべな。それ自体は喜ばしいことだべが、新規さんはしっかり勉強してくんろ。具体的にはこの文献を参照にすればいいべ。【http://wolfbbs.jp/】↑このページの上の方にある「初心者の方は」の部分を読んでおけばとりあえずは大丈夫でねぇべか？　全部目を通しておいてくんろ。
プロローグ,農夫ヤコブ,村人,んで、更に最近終了した村のログも読んでおいてくれるとありがてぇ。殆どの村では「流れ」ちゅうもんがあるんだべが、それを知っておくとスムーズに発言できるべ。そうだべなぁ……↑で紹介した文献には【おすすめログ】の項があるべ。それらの中から、最近のログを読めばいいべ。F国だのC国だのあるべが、それらは読んでもしょうがない。G国のログを読んでくんろ。
プロローグ,村娘パメラ,人狼,農>>16･･･チガウ･･･今までの村人とはなにかが決定的に違う。スピリチュアルな感覚がなんたらかんたらで追従。□4.宣誓、村娘パメラは突然死せず、最後まで戦い抜くことを誓います！明日からチョー頑張るの。みょんみょん。 
プロローグ,農夫ヤコブ,村人,最後に、絶対やって欲しくないことと、特に重要な用語だけ言っておくべ。【初参加であると言ってはいけない。初心者だと名乗ってはならない】【毎日最低一回は「全体に向けて」発言すること】【占いや霊能や護衛や襲撃の結果をコピーペーストでぶっちゃけない】【自分が希望した役職について発言しない】【相手をけなすためだけに発言しない】
プロローグ,農夫ヤコブ,村人,【この村に関することをこの村の外で口外しない。人狼ゲームに参加してること自体言わない方がいい。】【村人なのに能力者を騙らない（初心者がやると確実に悪い方向に転がるべ）】【最後まで諦めない】重要用語集だべ。これらの意味ぐらいは把握しておいて欲しいべ【CO】【FO】【★、☆】【●、○】【▼、▽】【▲】【PP、RPP】【@】【GS】【SG】【LW】【GJ】【白、黒、灰】【パッション】
プロローグ,行商人アルビン,村人,おっと突然死しないことを誓っておくのを忘れていた
プロローグ,農夫ヤコブ,村人,後、各キャラクターの略称も知っといて欲しいべなぁ。自分の略称は「農」だべ。自身の発言を強調したい時はだなぁ、【】←このかぎかっこに挟んで発言するといいべ。んま、偉そうに言ったべが、新規さんは頑張ってくれればそれでいいべ。経験者さんは新規さんに優しくしようなぁ。みんなよろしくなぁ。平和なゲームが一番だべ、楽しい一週間にしようべなぁ
プロローグ,パン屋オットー,人狼,おや、みなさん集まっていますね。よろしくお願いします■1 学べるニュースショーの放映時間と同じ時間帯■2 1時間前と30分前でしょうか■3 いい質問ですね～！□4 えー池上彰といいます。えー最近テレビに顔を出すのを控えパン屋を営んでおりますヤコブさんいい仕事ですね～。労いに彰パンあげます～はい
プロローグ,負傷兵シモン,狩人,こんなさみぃのに、誰が扇風機買うんだ？せめて暖房器具とセット販売とかやりようがあるだろ…。■1.朝と夕方に少し。22:30〜24:00■2.仮22:15本22:45仮があんまり早いと反応は遅くなるかも。■3.俺は別に村人が役職騙っても気にしないぜー。やってみたい事は、がんがんやってみれば良いんじゃね？□4.さみぃ…。
プロローグ,農夫ヤコブ,村人,パメとアル、突然死しない宣言感謝するべ。自分も勿論突然死はしないんだべ。さて、@12だんべが、この喉数でどれだけふざけられるべかなぁ？★商>>15扇風機、いくらなんだべ？暖炉と併用すれば温風を早く広げるのに役立ちそうだべ。牛舎においておきたいところだべ
プロローグ,農夫ヤコブ,村人,屋>>23む、おらはテレビさ見ねぇんだが、有名人だべ？サインしてくんろ！きっと高く売れるべ！おらのべこにうまいエサさ食わせられるべ。彰パンも遠慮なくいただくべ。んぐんぐ……いい味ですねぇ！☆兵>>24んだなぁ。おらも村人騙りは全面的に辞めて欲しいとは思わんべ。ただ新規さんがやるのは流石に控えて欲しいかなぁ…と思うべ。村人騙りは虎よりも御し難し、ってなぁ。
プロローグ,負傷兵シモン,狩人,せっかく飛び込んできたんだから、やりたい事はなんでもやれば良い。そんかわり、自分で責任とるように努力する。突然死はすんな。努力したらその分エピが楽しいぜ。一緒に頑張ろう。後なんか言う事あったっけか。池上彰嘘くせぇ！くらいか…。あ、リズは議題サンキューな。ヤコブもあんがと。
プロローグ,行商人アルビン,村人,☆農>>25牛舎用の大型サイズですと・・・４９８０円ってところですね。でもヤコブさんは新規さんに対する呼びかけなどいい仕事をなさってるので割引しておきますよ。さぁ【買うなら今、今がお得！】
プロローグ,パン屋オットー,人狼,喉は夜明け1分前に10連投する予定なので大事に使いたいですね～。喉は貴重です、日本でとれる天然資源並に貴重ですよ～はい。アルさんは扇風機ありがとうございます、100台まとめ買いします～はい。ほら、私印税すごｉ(ryじゃあ私も突然死した人がいたら蘇らせることを宣言します、ええ。まあこうやってできもしないことを約束するのはまさに今の政z(ryはい～(ﾉ^^)ﾉ
プロローグ,行商人アルビン,村人,>>29お買い上げありがとうございます。計4980×0.9×100で¥448200になります。それと分割なら２４回までOKです。売上金の一部はユニ●フに寄付する予定です。
プロローグ,パン屋オットー,人狼,＞ヤコブさん全然構いませんよ～、ただサインを渡すにあたって金の譲渡が発生しますが(ﾉ^^)ﾉ世の中金...やなくて資本主義ですからね～ええ。＞シモンさん嘘くさく見えるなら300メートル離れて私を見てみましょう。すると見ようによっては池上さんじゃね？くらいにはなりますええ。
プロローグ,負傷兵シモン,狩人,少しだけ箱ゲット。用語の解説でもしとくか。CO（カミングアウト）自分の職業をみんなに知らせる。FO（フルオープン）役職が全員表に出る。占霊だけ表に出る場合も使う。★質問☆回答　●占い第一希望○第二希望　▼吊り第一希望▽第二希望　▲襲撃PP（パワープレイ）RPP（ランダムPP）（別名わおーん）狼狂が過半数とってて村が負けてる。@残り回数GS（グレースケール）村人をどう思ってるか順番に。俺
プロローグ,負傷兵シモン,狩人,俺は個人的に陣営一点予想の方が好み。SG（スケープゴート）生贄の山羊。村人が狼の代わりに吊られる事LW（ラストウルフ）最後の狼GJ（グッジョブ）狩人万歳！白い≒村人っぽい　黒い≒狼っぽい　灰＝わかんねパッション＝情熱。嘘。勘の別名。ヤコブこまけーｗ
プロローグ,パン屋オットー,人狼,あ、こりゃどうもありがとうございますアルさん。oO(くそ...予想以上に高ぇな、かっぱらってくのも視野だぜ）分割の必要はありません。私お金持ちなんで(ﾉ^^)ﾉ[...はブラックカードをすっとアルビンの前に差し出した]
プロローグ,村娘パメラ,人狼,GS（グレースケール）灰に対する白黒のまとめグラフ□兄＞弟＝妹＞姉≧母＞＞父■上記だとぉ、兄が一番白で、その下に弟と妹。さらにその下に姉がいて～、そんなに差は無いけど次にママン。パパは～超えられない壁でチョ～真っ黒系みたいな～。
プロローグ,負傷兵シモン,狩人,初心者じゃなくて、文化の違いって事もありえるんだし、分かんない時は進行中でも気軽に質問したら良いよ。適当に答えるし。あ、後半角でアンカが引ける。>>5狼なんかぶっとばせ♪ぶっとーばせー♪とか。よし！俺のターン終り！
プロローグ,村娘パメラ,人狼,と思ったら～すでに>>32で出ててごめんなさい～みたいな。
プロローグ,負傷兵シモン,狩人,……俺、エルナが来たら、服を買うんだ。（ｶｸｯ
プロローグ,パン屋オットー,人狼,[...はそのカードがカラ鉄の会員証であることに気付き急いでしまった]
プロローグ,負傷兵シモン,狩人,気にすんなパメラ。俺の説明よりずっと分かりやすい。被るのとか気にせずガンガン話せば良いんじゃね？細かい事気にして喋れなくなるより、ずっといーぜ。あ、因みに。寡黙（発言少ない人）中庸（中くらい）多弁（一杯喋る奴）も良く使われるかな。死んだふりやめて見回りと言う名の散歩でもしてこよ。またなー。
プロローグ,仕立て屋エルナ,村人,ん？　なんかボク呼ばれた？まぁいいや、ちょっと忙しいからまた後で来るねー。あー寒い寒い。そうそう、欲しい服の希望があれば注文票書いといてね～♪[...はスキップしながら登場しスキップしながら退出]
プロローグ,司書クララ,狂人,わたし、クララ。今、あなたの後ろにいるの。
プロローグ,パン屋オットー,人狼,エルナさんが来るまでシモンさんが何もしゃべれないよフラグ立ちました。>パメラさんシモンさんいい仕事ですね～。あなた達にも彰パンあげますね、しかも無料で(ﾉ^^)ﾉええちなみに今鳩なのでアンカ貼れませんええ。こういう状態のこと進行中にも多々有るかと思うので先に申しておきますはい。
プロローグ,司書クララ,狂人,ふふふ、わたしが突然死するなんてありえないわ。だって、わたし本当はお人ぎょ（ｒｙ。
