プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,人狼,ゲルトパパがいるから、僕なんにも怖くないよ！人狼なんているわけないよね。
プロローグ,少年ペーター,人狼,新年前に始めたいなぁ。みんな、ずさってくれるの待ってるよ！こーはくとかじょやのかね見ながらまったりやろーよ。あれ、パパもう寝ちゃうの？遊んでよぅ
プロローグ,神父ジムゾン,村人,もうすぐ今年が終わるな
プロローグ,羊飼いカタリナ,村人,そうだね。もうおせちの準備しちゃったよ。
プロローグ,パン屋オットー,村人,おせちと言えばやっぱりパンだよね。
プロローグ,羊飼いカタリナ,村人,オト>>6前に栗きんとんパンとかあなたが出した時は衝撃的だったけど、もう慣れたわ。今年は紅白なますパンとか出てくるのかしら？それとも伊達巻きロール？
プロローグ,パン屋オットー,村人,ん、僕はパンを焼かないパン屋だよ。出されたパンを食べる専門なんだ。
プロローグ,パン屋オットー,村人,パン食べ屋オットー略してパン屋オットーさ。
プロローグ,行商人アルビン,村人,正月休みなんてあるわけないじゃん。みんな大げさだなあ。…泣いてなんかないよ？
プロローグ,行商人アルビン,村人,というわけで年末年始も休まず営業中！おせちもパンも用意しましょう。飽きたらカレーもいいね！あとせっかくなんでこれ飾っとくよー。っ［門松］
プロローグ,羊飼いカタリナ,村人,オト>>8え？ならあのパンはいったい誰が…。あ、アルが持ってきたのね。道理で珍妙なパンだと思ったわ。それにしてもパンを焼かない『パン屋』…噂には聞いたことあるけど実在したのね。
プロローグ,負傷兵シモン,狩人,紅白歌合戦に出ます。白組です。
プロローグ,負傷兵シモン,狩人,戦場では、パンを焼かないパン屋は即吊れと言われていました(｀∇´ゞ
プロローグ,羊飼いカタリナ,村人,お、期待の若手歌手が来たね。…ヴィジュアル系だっけか？おっと、大晦日なのに回覧板回ってきたよ。■1.コアタイム■2.決定時間について■3.やりたいこと/やりたくないこと□4.自己紹介、2012年を振り返って。
プロローグ,羊飼いカタリナ,村人,■1.深夜、けど日によっては夜いないかも。■2.何時でも構わないよ。みんなに任せる。■3.のんびりやっていきたいね。流行病には気をつけて。□4.のんびりしてたらいつの間にか今年も終わりそうでござる。それじゃ、のんびりお蕎麦作ってくるね。
プロローグ,神父ジムゾン,村人,兵>>13おぉ。応援してるぜ兵>>14俺の教会でもそういう噂が流れてたが…実際はどうなんだろうな羊>>15回覧板ありがとう■1.適当。夜の12時以降はいないが、夜明け前には必ずいるようにするわ■2.いつでも■3.ギスギスな殴り合いはしたくないな□4.地球が終わるとかそんなことはなかった
プロローグ,行商人アルビン,村人,明日の準備が終わらんぞー☆>>12あれー栗きんとんパンいまいちだった？　モンブランっぽくてイケると評判だったんだけどなぁ。じゃあ他のラインナップも置いていくから適当にどぞー。[数の子パン][昆布巻きパン][焼エビパン][里芋まん]あとお蕎麦作るならこれも！　っ[そば打ちセット]>>13マジで、すげー！　出る時間教えてよ、その時間休憩で抜けてくるからさ。
プロローグ,旅人ニコラス,人狼,旅の途中でこの村に立ち寄ることになったニコラスだ、短い間だがよろしく頼むしかし人狼か、噂には聞いていたが実物は見たことがないな・・・そもそも実在するのだろうか？
プロローグ,旅人ニコラス,人狼,■1.遅くとも21:30位には箱につく予定だが日によって前後、あとは鳩からちょこちょこと■2.仮決定30分前/本決定15分前■3.楽しく追われるように/ギスギスと流行病だな□4.しがない旅人だ、1週間ほど世話になる、思えば短い1年だったな来年は色々私用で大変だが頑張りたいものだ
プロローグ,司書クララ,狂人,紅白歌合戦に出ます。紅組です。
プロローグ,少女リーザ,村人,年末年始…長期休暇！幸せのダイブッ…！！
プロローグ,司書クララ,狂人,■1.年末年始は不定期■2.仮22:15、本22:30■3.作戦→みんな楽しく□4.今年も人狼に襲われなくて良かった！
プロローグ,少女リーザ,村人,ろくに流れもよまず入ってしまったです。うん、、アル兄、なんかごめんです…リズ何か買うです！そば打ちセット買うです。それからリズは紅組なララ姉を応援するです！でも2人の出番は楽しみにしてるです。回覧板はおふろの後で、です。みなさまとりあえずよろしくなのです！
プロローグ,司書クララ,狂人,リーザちゃん、私もダイブッッッッッ！！休み楽しいぃぃぃぃぃぃぃぃぃぃぃぃ！！それではちょっとお出かけへ行ってくるね～
プロローグ,村娘パメラ,人狼,真実は人の数だけ有るのよ。
プロローグ,神父ジムゾン,村人,書>>21どっちを応援すればいいか分からん…ｯ！両チーム共頑張ってくれ！ 娘>>26…深そうな言葉だな…フルメンになるといいな
プロローグ,シスターフリーデル,村人,お兄さま方、お姉さま方、ごきげんようよい年末をお過ごしでしょうか
プロローグ,シスターフリーデル,村人,カタリナお姉さま回覧板ありがとうございます■1.夜不定期です。孤児院でのお勤めの合間に寄りますわ■2.仮22:15、本22:30前後で■3.思いやりのある姿勢を心がけたいです□4.ごきげんよう。フリーデルです。2012年はおちこんだりもしたけれど、私はげんきですあらジムゾンお兄さま、もういらっしゃったのですね年末のお仕事、ちゃんと終わりましたか？だめですよ。新年に後回しするのは
プロローグ,シスターフリーデル,村人,あら！ここには歌手の方が二人もいらっしゃるのですねマリア様…私はどちらを応援するべきでしょうか…アルビンお兄さまの［焼エビパン］をいただきつつ、私も年越しお蕎麦の準備をしてきますねでは皆様、ごきげんよう**
プロローグ,少年ペーター,人狼,わぁい。人がいっぱい！やったね、ゲルトパパ。
プロローグ,羊飼いカタリナ,村人,お蕎麦打ってたら人がいっぱいいたでござる。フルメンにならないかなぁ(ﾁﾗｯ更新前にまた顔出します。回覧板まだの人はちゃんと書いてくださいね。…アル君。多分[数の子パン]と[昆布巻きパン]はダメだよ。私じゃなかったら食べた瞬間卒倒ものだよ。
プロローグ,少年ペーター,人狼,パンを焼かないパン屋は狼だって聞いたことあるけどどういう意味なのかなぁ？僕もお歌好きなんだよ！まるまるもりりんだよ。■1.22時～24時■2.いつでも■3.面白いログを作りたいです！強要はしないけど、みんなRPを頑張って欲しいなぁ（チラッ読み返して楽しいログをみんなで作りたいです。灰ログも使い切る勢いで。□4.ゲルトパパと一緒に、来年も遊ぶんだ！
プロローグ,少年ペーター,人狼,クリスマスにはかめんらいだーうぃざーどのベルト貰いました！紅白はキャリークラクララのブックモンスターが楽しみです。シモにーの女々しくてうざいも楽しみです。
プロローグ,負傷兵シモン,狩人,浜ちゃんが歌ってるー
プロローグ,神父ジムゾン,村人,修>>29やぁリデル…。掃除か…何のことだろう…(目そらし 年>>33来年もゲルトと沢山遊べるといいな
プロローグ,パン屋オットー,村人,>>ペタパンを焼かないオットーは狼で、パンを焼くオットーはよく訓練された狼なんだ。僕は訓練されていない分良心的なんだよ。
プロローグ,少女リーザ,村人,ふーおなかいっぱいです。おふろとごはんの間に人ふえてるですね。パメ姉、りでるん、こんばんはです。リナ姉回覧板ありがとです。■1不定期ヨルメイン■2おまかせするです。■3楽しいこと。1日1ネタ議題とかとか。ネタは誰かが考えてくれるはずです！ネタ大募集です／のーもあぎすぎす。のーもあ突然死っ。□4リーザです。少女は卒業したです。
プロローグ,少女リーザ,村人,>>オト兄そ、それはオト兄は訓練されていない良心的な狼さんとゆうことでよかったです？！リズ明後日うんうん悩まなくてすみそうです！
プロローグ,仕立て屋エルナ,占い師,年末は忙しないねえ。買い出しついでにちょっとお邪魔するよ！
プロローグ,少女リーザ,村人,リズは今ネタ議題をうんうん悩みながら探してるです。リナ姉の羊さんとふこふこしつつ考えるです。ふこふこ。。あっエル姉こんばんはーです。
プロローグ,パン屋オットー,村人,>>リズその通りだよ。僕は良心的な狼さんだ。でも、君も狼だから最初から悩まなくていいんだよ。
プロローグ,仕立て屋エルナ,占い師,リナ、回覧ありがと。使わせてもらうよ。■1.日中以外、かな。日中は鳩でのぞいてる■2.仮22:00、本22:30■3.楽しくたくさんおしゃべりできれば/暴言は論外ってね。あと、流行病もノーサンキュー！□4.大体健康に過ごせたから、来年も商売繁盛をめざしたいね
