プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,村人,一番乗りィ
プロローグ,少女リーザ,霊能者,二番なのだー！
プロローグ,少女リーザ,霊能者,む、断崖の村…という事は紐なしバンジーをすればみんな幸せになれそうなのだよ？……あい、きゃーん、ふらーい？おー、まいごっと！■1.コアタイムまちまちなのだー！■2.仮/本決定 時間希望21時仮決定だとウルトラハッピーなの。■3.やりたいこと/やりたくないことみんなで仲良く狼さんをやっつけるのだ！□4.自己紹介リーザなのだよ！リーって読んで欲しいの！
プロローグ,少女リーザ,霊能者,リーのお母さんがみんなに書いた、よーごしゅう？なのだ！わからない事があれば此処を見るといい、ってエロい人もいってたのだよー？【】重要事項を強調する為に使用。ＣＯとか。■議題　＠残り喉（＝発言数） ●占い希望　○占い第二希望▼吊り希望　▽吊り第二希望★質問　☆質問返答　▲襲撃
プロローグ,農夫ヤコブ,村人,おちおち畑も耕せないなあ…… 
プロローグ,少女リーザ,霊能者,CO:ｶﾐﾝｸﾞｱｳﾄ 自分が能力者である等の発言FO:ﾌﾙｵｰﾌﾟﾝ 占霊初日COLW:ﾗｽﾄｳﾙﾌ 最後の狼GS:ｸﾞﾚｰｽｹｰﾙ 白（村）っぽい人～黒（狼）っぽい人を順に並べた表SG:ｽｹｰﾌﾟｺﾞｰﾄ 狼が自分の身代わりに吊らせる村人まとめサイト http://wolfbbs.jp/便利ツール http://wolfbbs.jp/%A5%C4%A1%BC%A5%EB.html
プロローグ,少女リーザ,霊能者,ヤコブさん、ヤコブさん！バンジージャンプなのだ！[…は、崖の先を指している。]
プロローグ,少女リーザ,霊能者,なんて話をしてたらリーはもうねむねむさんなのだよ…ふみゅう…おやすみなさい、なのだ！
プロローグ,農夫ヤコブ,村人,やあ、霧が濃いからね。少しのあいだ休ませてもらうね■1.コアタイム夕方にはこれると思うのだけれど……■2.仮/本決定 時間希望みんなに合わせるよ■3.やりたいこと/やりたくないこと楽しくやりたいなあ。流行り病には気を付けるんだよ？□4.自己紹介ヤコブさ。普段は美味しいお野菜を作っているんだよ
プロローグ,農夫ヤコブ,村人,妙>>8　こ、この村はそんなことが流行っているのかい？僕は村の外れに一人で住んでいるからね……おや、もうおねむかい。おやすみ、良い夢を見るんだよ
プロローグ,旅人ニコラス,村人,■1.多少ブレはあるけど21時から0時くらいかな。■2.21:00/21:30で。■3.子供を護る■4.可愛い子がいる匂いがしたので訪れてみました。
プロローグ,旅人ニコラス,村人,それと、さっきの地震の直撃食らって箱が故障してね・・・明日明後日までは鳩しか使えないかもしれない。もし質問など見逃してたら指摘してくれると嬉しいよ。
プロローグ,シスターフリーデル,人狼,バンジーは紐無し派ですわ
プロローグ,農夫ヤコブ,村人,旅>>13　大丈夫かい？さっきの揺れは大きかったらしいね。村の外れまでは届かなかったのだけれど……。サポートなら任せてくれよ？出来る限りのことはするつもりだよ
プロローグ,農夫ヤコブ,村人,おや！いらっしゃいシスター。外は危ないからね
プロローグ,シスターフリーデル,人狼,お迎えありがとうございますヤコブさん。ニコラスさんは心配ですわね…先程の地震は長かったですものね、私も及ばずながらサポートにまわりますわ
プロローグ,シスターフリーデル,人狼,■.1夕方から夜にかけてかと思われますわ■.2お任せします■.3皆さまが楽しく出来ることが何よりだと思いますの□.4この村にはスリルを求めてきましたの。退屈な日々にグッバイ、ですわ
プロローグ,旅人ニコラス,村人,二人ともありがとう、本当に助かるよ。とりあえず朝になったら箱の修理を試みてみるさ。さて、そろそろ休ませてもらおうか。また明日、いや今日。
プロローグ,農夫ヤコブ,村人,外は人狼がいるんだってね？怖いなあ……。村の人、宿に集まってくれると安全だろうねふああ……。僕ももう寝るよ。おやすみなさい。みんなも、いい夢をね
プロローグ,村長ヴァルター,村人,村長だ。……ふーっ、煙草が上手い。
プロローグ,村長ヴァルター,村人,■１．１９～２３時＋鳩■２．60min前/30min前　合わせるぜ。■３．楽しいのが一番だ。流行り病と体調には気をつけて。■４．煙草が煙かったら言ってくれ。どうにも止められなくてな。(　ﾟДﾟ)y━・~~＜……ふぅ。
プロローグ,村長ヴァルター,村人,ニコラスさんは平気かね。直るといいな。
プロローグ,司書クララ,狩人,図書館の番人、クララですわ。
プロローグ,青年ヨアヒム,村人,やあ。おはよう、みんな。
プロローグ,青年ヨアヒム,村人,■１．0時から5時くらいは寝ているけど、その他は顔を出すくらいならいつでもできるんじゃないかな。■２．と言うわけで、決定時間は合わせられると思う。■３．恐らくだけど、バンジーは紐が無いとちょっと危ないと思うんだ。できれば紐つきでやりたいな。■４．人狼騒動なんて久しぶりに耳にしたから、みんなについていけるか若干不安だね。がんばるよ。
プロローグ,青年ヨアヒム,村人,うーん…あとは肺考察をすればいいのかな？でも最黒は村長だと思うんだけどね。吸い過ぎは注意だよ。他は…あんまり黒そうな人がいないね。特にリーザはまだ煙草はダメだよ。大きくなれないからね。
プロローグ,司書クララ,狩人,■⒈19時〜24時■⒉おまかせ■⒊流行病には注意なのですわ■⒋読みたい本がある方は本をお貸ししますわ
プロローグ,少女リーザ,霊能者,おはようなのだよ！起きたら新しい人がいっぱいでうれしいのだ！この村は悪い人を吊る、のは可哀想だから崖から突き落とす…っていうのだ！…そっちの方が痛い？知らない知らない！
プロローグ,少女リーザ,霊能者,それにしても、なにやらもくもくしてるのだよ…！けほっ、けほっ！うー、目がいたいいたいなのだ…
プロローグ,シスターフリーデル,人狼,村長さんあれほど煙草はお止めくださいと言っておりますのに…リー大丈夫ですか？よしよし崖から突き落とすのは賛成ですわ。その方が楽しそry
プロローグ,農夫ヤコブ,村人,おや、人が増えているね。おはよう！みんな人狼が本当にいるかは分からないけれど……。いるとしたら僕も戦わなければね。クワでこう……グサッと！妙>>29　先人はなぜこんなところに村を作ったんだろうか……ひ、紐なしバンジーってやつかい？なんだか人狼が可哀想に思えてきたよ……。あ、シスター以外だね長>>22　こらッ！子どももいるのに煙草は駄目だよ！吸うなら外に出て吸ってね
プロローグ,旅人ニコラス,村人,こーのー大空ーにー翼をーひろーげーとんでー・・・行けるかっ！
プロローグ,村長ヴァルター,村人,愛煙家は肩身が狭い。一芸やるから見逃してほしいぜ。ほれ、輪っか輪っか。　　　　　　　○　　　　　　ｏ( ﾟДﾟ)y━・ﾟ  ﾌﾟｶｰｯ
プロローグ,村長ヴァルター,村人,これでも駄目ならバンジーにチャレンジだあああ あ　　あ　　　　あ　　　　　ぁ　　　　　 ぁ　　　　　　・　　　　　　 ：
プロローグ,少女リーザ,霊能者,修>>31 だ、大丈夫なのだ！リーは強い子！農>>32  さぁ、リーが生まれたときにはもう立派な崖さんだったのだよ？おせ、おせ…！長>>35[次の日の朝、村長 ヴァルター が無残な姿で発見された。]嫌な事件だったのだよ…
プロローグ,農夫ヤコブ,村人,妙>>36　へえ、そうなのかい？僕もこの村ができたわけは知らないんだけれど……。この断崖の村は、その昔バンジージャンプの魅力にとりつかれた人狼が作ったのかもしれないよ？人狼は人知れずバンジージャンプの魅力を広めたくて、村を作り、崖でバンジーをし続けた……なんてね
プロローグ,旅人ニコラス,村人,犯人を断崖絶壁に追い詰めるのってロマンだよね
プロローグ,羊飼いカタリナ,村人,早まるのはよせーっ。
プロローグ,羊飼いカタリナ,村人,あ、議題は夜に答えにくるよー。
プロローグ,農夫ヤコブ,村人,カタリナさん、いらっしゃい。羊は狼に食べられるといけないから、宿の一室に入れておこうね
プロローグ,羊飼いカタリナ,村人,思いのほか早くできたからおいてくー。■1.まちまちだけど日付けが変わる前にはおやすみだよー。昼間は鳩さんからちらっ。■2.おまかせー。■3.楽しく楽しくー。健康大切ーっ。□4.カタリナだよー、羊さんもふもふ。
プロローグ,羊飼いカタリナ,村人,農>>41 おー、羊さんを部屋に押し込むぞー。でも人狼さん、羊さん食べてお腹一杯になって帰らないかなー、なんてっ。
プロローグ,農夫ヤコブ,村人,羊>>43　こら！羊が可哀想だろう？でもそうだねえ、僕は狼じゃあないけれど、少し美味しそうだね……ハッ！？駄目だよ！？確かに美味しそうだけれども、羊はしまっておこう！
プロローグ,シスターフリーデル,人狼,あら、ラム肉ですか？美味しそうですわね(にっこり)
プロローグ,農夫ヤコブ,村人,この村のシスターはずいぶん活発だなあ…… 
プロローグ,旅人ニコラス,村人,リーザちゃんかわいいなあ
