プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,狂人,わたくしはフリーデルと申します。お見知りおき下さいませ。
プロローグ,シスターフリーデル,狂人,議題は合理化しませんか。★集まれる予定について。
プロローグ,シスターフリーデル,狂人,☆わたくしは概ね夜はおります。また後ほど。
プロローグ,司書クララ,人狼,…植物の様に平穏に生きたい。人間は嫌い。狼はもっと嫌い。…怖いから。
プロローグ,司書クララ,人狼,…話のネタが必要だから議題が挙げられるのじゃないのかな。ということで■１．主に宿にいられる時間■２．希望する仮決定、本決定の時間■３．提案したいことなど□４．自己紹介□５．「突然死はしません」って誓って欲しいな。あなたがいなくなると困る人たちがいるの、忘れないで…。
プロローグ,司書クララ,人狼,■１．夜８時～深夜１時ぐらいかな。■２．[仮決定]夜１０時４５分、[本決定]夜１１時１５分■３．誰かに毎日御飯を用意して欲しいの…。□４．図書館で日々本に埋もれて過ごしてます。一人で本を読んでるのが好き。できれば人に会いたくない…。暗いとかよく言われますが自分でもそう思う。生きててもいいですか…。□５．突然死はしません。植物だって突然枯れると困るよね…。
プロローグ,負傷兵シモン,村人,やっと着いたっす。遠かった…
プロローグ,負傷兵シモン,村人,自分は帝国軍のソルジャー シモンであります。階段から転げ落ちたせいで療養に帰ってきたとかないから、ホント違うっすよ？そうそう、先輩に故郷に帰ったら伝えろといわれていたことを言っておくっす。
プロローグ,負傷兵シモン,村人,初めての人は、ここをよく読んでから参加して欲しいのであります。http://wolfbbs.jp/特によく読んでおいて欲しい事(禁止行為）http://wolfbbs.jp/%B6%D8%BB%DF%B9%D4%B0%D9.html(マナー）http://wolfbbs.jp/%A5%DE%A5%CA%A1%BC.html
プロローグ,負傷兵シモン,村人,（記号の説明）●／○：占い第一／第二希望▼／▽：吊り第一／第二希望■／□：議題／ネタ議題★／☆：質問／回答【】：強調する時に使うカッコ。例えば【占師CO】のように使う。>>：アンカー。これの後に発言番号を入れたら、その発言を見ることができる。（例えば>>1だと、1番目の発言が見れる）＠：残り発言数。（＠１０なら残り１０発言） 
プロローグ,負傷兵シモン,村人,（略語の説明）白：村側の人（狂人を含めて人間という意味で使う事もある）黒：人狼灰：人間か人狼か分からない人物箱：パソコン鳩：携帯電話などの主に外出先からの参加手段（伝書鳩が語源）議事録：ログ喉：発言数（使用例：「喉が痛いので一旦黙る」は、発言数が残り少ないので一旦発言を控えるという意味）CO：カミングアウト　能力者が、自分が～の能力を持っていると発表すること。
プロローグ,負傷兵シモン,村人,FO：フルオープン　占霊が両方ともCOすること。GJ：グッドジョブ　誰かの行動を称える言葉。狩人の護衛が成功した時などによく使われるぜ。GS：グレースケール　COしてない人(灰)について、狼っぽいと思う人から順に並べる事。（例えばこんな感じ　白：年>娘>屋>書>兵：黒（黒が狼、白が村側）LW：ラストウルフ　灰に潜んでいる人狼の事 SG：スケープゴート　狼の代わりに疑われたり吊られたりする
プロローグ,負傷兵シモン,村人,その他分からなかったら【　http://wolfbbs.jp/%CD%D1%B8%EC%BD%B8.html　】参照。
プロローグ,負傷兵シモン,村人,ここは読みたい人だけ読んで欲しいっす。(人狼の探し方）初めはどうやって人狼を探せばよいのか分からずに困るかもしれません。ですが、基本は簡単です。村人と人狼では何が違うのかを考えればいいのです。１、勝利条件が違う村側は人数が多く、人狼側は少ない。人狼は少ない人数の中で、誰か一人でも生き残らないと勝利はありません。その事を踏まえて、人狼はどういう行動をするか考えてみるといいかもっす。
プロローグ,負傷兵シモン,村人,２、人狼は（狂人以外は）誰が村側で誰が人狼か知っている。人狼は元々知ってる情報を、さも知らないかのように振舞わなければなりません。つまりウソを付いているわけですから、前後の発言や行動に矛盾が生じたりします。その他にも、村人より多い情報量がどう影響するか考えてみるのであります。
プロローグ,負傷兵シモン,村人,３、人狼には狼の囁き(赤ログ)と呼ばれる人狼同士だけで話せる能力がある。人狼同士だけで会話が出来る事がどう影響するか考えてみるのであります。
プロローグ,負傷兵シモン,村人,最後に、このゲームでは疑われたり、自分の話してることを信じて貰えないことが多々あります。だって相手は騙されまいと疑心暗鬼になっている村人と、騙してやろうと狙っている人狼なのだから。だから、落ち込む必要も腹を立てる必要もありません。相手は憎くて疑ってるわけではなく、自陣営を勝利させようと発言してるだけなんです。もし、追い込まれる事があったら、一度全身の（特に頭の）力を抜いてフニャフニャになろう！フ
プロローグ,負傷兵シモン,村人,フニャフニャ頭は正義です。どんな状況でも楽しむ事を忘れてはいけないのであります。まあ、色々言ったけど、ルールを守り、他の参加者を思いやり、自陣営勝利目指して真剣に楽しく遊ぶことが大事だと、どこかの偉い人が言ってたような気がするかもしれない。うん。[...は難しいことを言い過ぎその場で気絶した]
プロローグ,負傷兵シモン,村人,[...は難しいことを言い過ぎその場で気絶した][...の背中に紙が貼られている]■１．２１時から夜明けくらいっす。■２．仮：２２時４５分　本：２３時１５分■３．特にないっす□４．シモンっす。今日帰ってきたばかりっす。□５．誇りに誓って突然死はしないのであります！
プロローグ,少女リーザ,村人,おは～、リザだよ☆彡みんな、よろしく☆彡>>6ララちゃんアンケありがと。あとでお返事するね。>>11->>20シモさんガイドありがと。あとでちゃんと読むね。……お昼までにまた来るよノシ☆彡
プロローグ,パン屋オットー,人狼,まいどおなじみオットーベーカリーでーす。よろしくね～
プロローグ,パン屋オットー,人狼,■１．２１～２４ぐらいがコアタイム■２．仮決定２３：００、本決定２３：３０■３．奇策はどうするか（ロケット・村人騙り）突然死だけは何としてでも回避するよ。シモン注意事項やまとめ、クララ議題ありがとう
プロローグ,パン屋オットー,人狼,ほいおー。（・∀・）ゞが流行った村もあったようなので（・∀・）ノオイッス。といっておく(*´ω`*)コレハハヤル
プロローグ,少女リーザ,村人,■１．22時から25時くらい。鳩さんだから、他もときどき来れるよ。■２．仮22時半くらい、本23時くらいなら何とか。迷惑かけないようになるべく早めにお返事するね。□４．パパとママをさがして旅してます。雨やどりしにここへ来たよ。いつもは「ゲルトの家」のお世話になってます。□５．【リザは流行病で死にたくないです】鳩さんが飛ばせる限り絶対に来ます。最後までみんなでお話出来たらいいなと思います。
プロローグ,少女リーザ,村人,■３．【みんなでやさしくお話出来たらいいな】出来るだけ信じあってお話したい方がいいと思う。「狼よりも疑心暗鬼に食べられる方がこわい」ってパパがいってた。狼さんは「味方を守るためにひとを食べて、隠しごとしていくしかないだけだよ」もパパがいってた。だから、悪人さんじゃなさそう。村騙りさんやロケットさんは村に有利になるように考えてしてるんだよね？ だから、いじめたらかわいそうってリザは思う。
プロローグ,宿屋の女主人レジーナ,人狼,（・∀・）ノオイッス。流行りには乗る派！ナウなヤングのレジーナさんだぜ～。喰らいたくばくらえ！［パセリ山盛りサラダ］［カロリーメイトメイプル味］［レジーナさん手作りクッキーハート型］
プロローグ,宿屋の女主人レジーナ,人狼,クララ、議題ありがとうな～！うん、シモンの言ってる事は本当に大事だぜ～！まとめてくれてありがとうな。さすがはソルジャー。リーザは良い子だな～。まったくその通りだと思う。攻撃的になりすぎず、楽しく激論交わそうな！■１．22時～25時がコア■２．22時45分仮決定、23時15分本決定かな
プロローグ,宿屋の女主人レジーナ,人狼,■３．私からは特に無いな。□４．宿屋のお気楽女将、レジーナさんだよ。みんなで楽しくやれたら良いと思ってるぜ～。□５．箱と鳩に誓って「突然死はしません」！ありゃあとんでもなく迷惑になるからな～。
プロローグ,村娘パメラ,狩人,（・∀・）ノオイッス。くしゃみが止まらないんだけど、だれか私の噂してないー？・・・くしゅん！はくしゅん！へくしゅん！
