プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,狂人,羊を食べる種の生き物はこの手で食べてやるわ！
プロローグ,少女リーザ,村人,♪
プロローグ,負傷兵シモン,人狼,人狼なんているわけないじゃない、大げさねぇ
プロローグ,負傷兵シモン,人狼,みんなおはよう。楽しい女子会になるといわね♪
プロローグ,木こりトーマス,人狼,女子会ですって、私も私も！
プロローグ,木こりトーマス,人狼,女子会の幹事さんのために、こんな議題カードを拾ってきたわ。お茶でもしながらぺちゃくちゃしましょ！■1・コアタイム■2.仮/本決定■3.やりたいこととやりたくないこと□4.自己紹介□5.初恋の思い出
プロローグ,木こりトーマス,人狼,■1・ほんとに日によって違うのよね（不定期）。ただ、基本的に早寝早起きだから、更新後はすぐに寝ちゃうわ。夜更かしは美容にのくないっていうでしょ？■2.60分前/30分前でどうかしら。■3.ぎすぎすした雰囲気や投了、投げやりはメッ、なの。
プロローグ,木こりトーマス,人狼,□4 木こりのトーマス、よ。みんなで座るこのテーブルと丸太椅子、私が切ってきたの！ちょっとした力作でしょ？□5.…もじもじ。
プロローグ,木こりトーマス,人狼,あ、朝の木こりミーティングが始まるわ。じゃあみんな。また後でね**
プロローグ,シスターフリーデル,村人,お酒は出るのかしら？
プロローグ,シスターフリーデル,村人,■1・更新前後はいられるようにいたします。早寝ですので、あまり遅くまではいられませんわ。■2.60分前/30分前　おまかせします。■3.楽しくできればいいですわね！□4.お酒がだいすきですの。□5.飲んでみたいわー
プロローグ,シスターフリーデル,村人,トマちゃんの初恋、気になりますわね。さて、お祈りのお時間ですわ**
プロローグ,負傷兵シモン,人狼,あら、この素敵なテーブルセットはトマちゃんのだったのね♪リデルちゃんもいらっしゃい♪
プロローグ,負傷兵シモン,人狼,■1.不定期よ。昼頃に鳩で〜もあるし…更新前後にはいるようにするわ(^^♪■2.22:45、23:15■3.流行り病はいやよ！リアル大事にしましょ□4.こないだ手術しちゃったの///□5.幼馴染のオトコノコがくれたレモンティーの味が忘れられないの！
プロローグ,負傷兵シモン,人狼,リデルちゃん用にお酒用意してでかけるわね♪［ぴちぴち桃サワー］［ぷるぷるオレンジサワー］［きゅんきゅん苺サワー］
プロローグ,農夫ヤコブ,村人,よろしくっすとりあえず席取りだけっす
プロローグ,老人モーリッツ,村人,ふぉふぉふぉ僻地の村にもこんなに人がいたんじゃなわしは78歳じゃ
プロローグ,老人モーリッツ,村人,■1・22時～25時■2.本30分前　仮1時間前でいいんじゃないのかの■3.灰や赤で悪口は勘弁じゃ□4.わしはじじいじゃが頭はキレキレじゃぞ□5.初恋なんぞ忘れたわい
プロローグ,羊飼いカタリナ,狂人,■1・更新前後にはきますね■2.おまかせします■3.楽しくいきましょうね！□4.私のこの羊たちは羊毛用です□5.あれは197番目に生まれた…そう…とても小さくてかっこいい羊でした…
プロローグ,羊飼いカタリナ,狂人,シモンさん私にもお酒いただけますか？
プロローグ,村娘パメラ,占い師,女子会にクリーチャー混ざってるわ。これは本物かどうか見極める必要があるわ。
プロローグ,村娘パメラ,占い師,村娘のドキドキ女の子チェック！○1 おしぼりで顔を拭いたことがある。○2 携帯だと思ったらリモコンだったことがある。○3 筋肉痛が２日後にくる。○4 「どっこしょ」「よいしょ」が自然に口から溢れ出る。○5 初対面の人間に政治の話をふっかける。このチェックにひとつでも引っかかったら女子会への参加権利剥奪よ！
プロローグ,青年ヨアヒム,霊能者,遅れてごめーん！女子会の会場はここだったよね？
プロローグ,村娘パメラ,占い師,■1・不定期■2.あわせるわ■3.とくになし□4.この村で女子会が開催されるときいて女子奉行所から派遣されてきたわ□5.味って感覚でたとえるのがちょっと難しいわね。ドキドキして苦しかったのは覚えてるわ。 顔を合わせるたびにうれしくなるのよねー
プロローグ,青年ヨアヒム,霊能者,■1.不定期～。ちなみに、今日は帰宅が遅くなりそう。夜明けに間に合わなかったらごめんね。■2.22:45、23:15■3.流行り病に注意、リアル大事に。□4.自宅警備はまかせろー□5.幼いころにおいしいチョココロネをくれたパン屋の男の子かなっ
プロローグ,青年ヨアヒム,霊能者,パメラとすれ違い( ´∀｀)人(´∀｀ )それじゃ、またあとでねー
プロローグ,ならず者ディーター,狩人,女子会って事は狼もいるけど女もいっぱいいる！？と思ったらそうでもなかったぜ！
プロローグ,村娘パメラ,占い師,ちょっとだけ気になったんだけどトマの議題１のドットだけ全角よね。こういうのに気がついて自然に直すヨアは女子力ポイント高そうよね。それじゃまた夜にくるわ。
プロローグ,ならず者ディーター,狩人,でも来ちまったぜ！■1.不定期だけど22時半過ぎは大体居られるはずだ。■2.本決定23時15分　仮1時間前ぐらいか？まかす。■3.まあ楽しくやろうや□4.強くてかっこいいディーターだ。□5.んなもんねえ！
プロローグ,ならず者ディーター,狩人,おいなんてタイミングで来るんだよパメラ。これじゃ俺が女子力高いみてーじゃねーか。じゃ、また夜なー。
プロローグ,司書クララ,村人,今宵、私も女子会とやらに参加させて頂きます！　お世話になります！(深々とお辞儀)
プロローグ,司書クララ,村人,■1.不定期です。規則正しい生活を心がけているのですが、自治委員なんかの仕事が忙しくて。■2.30分は余裕が欲しいですね。■3.ギスギスはいやですね。□4.女子校生活4年目で、中学では生徒会長も務めました。今はクラスの自治委員です。今日はシモンさんのお母様に呼ばれて仕方なく……(私がいると安心だとか)　というわけで、不本意ながらも！　□5.恋愛？　20年早い！！
プロローグ,司書クララ,村人,ところで女子会って何をして過ごすんでしょう？　勉強でもしましょうか(英語のテキストを取り出す)
プロローグ,仕立て屋エルナ,村人,女子会参加するわよー！って男子がいるわね。心は女の子パターン？>>26初恋が男の子だと…？本当に心は女の子ぱてぃーん…？
プロローグ,羊飼いカタリナ,狂人,女子会…おめかししてきます
プロローグ,仕立て屋エルナ,村人,■1.不定期■2.お任せ■3.特にないわ□4.お洋服作るよ〜□5.初恋の相手は福沢諭◯よ
プロローグ,旅人ニコラス,村人,旅のものだしばらくの間ここに居させてもらおう女子会、というのは近々この村で開かれるカーニバルのことかな？私も参加させてもらえるのだろうか
プロローグ,羊飼いカタリナ,狂人,女子会にぎやかになってきましたね！
プロローグ,旅人ニコラス,村人,議題があったのか。忘れていた■1.22時～25時■2.仮:22時45分/本:23時15分あたりがいいかと思う■3.寡黙にならないように頑張ろう□4.人呼んでフーテンのニコラスと発します□5.はじめて行った村で修道女さんと恋仲になったな。いい人だった。
プロローグ,行商人アルビン,村人,入らせてもらうよ
プロローグ,少年ペーター,人狼,ずざー　みんなやっほ～　ペーターだよっ人狼なんていないさ！
プロローグ,少年ペーター,人狼,■1.夕方から夜がメインかなー　昼のたまに来るよー■2.仮22時45分、本:23時15分くらいでどうかな？■3.頑張って発言するよー□4.お外でおにごっこが大好きだよっ□5.初恋は現在進行形だよっ❤　ｷｬ、ﾊｽﾞｶｼｲ･･･
プロローグ,行商人アルビン,村人,■1.基本夕方から夜だが、二日目は更新時間にいないかもしれないね。■2.順当に三十分間隔でどうだろうか。■3.女子会なら浮かないようにしたいな。
プロローグ,木こりトーマス,人狼,きゃー、ちょっと木を切ってる間にたくさん人が来てくれて嬉しいわ。あの人は来てるかしら… きゃっ。
プロローグ,木こりトーマス,人狼,>>29パメちゃんきゃ、私ったらズボラなところを見せちゃったわ。シモちゃんもヨアちゃんも、ほんと、隅々まで行き届いてて羨ましいわ。私も見習わないと…
プロローグ,羊飼いカタリナ,狂人,>>43ペーター君いいね！男の子はぐいぐいいっちゃいなさい！
プロローグ,仕立て屋エルナ,村人,(…この村性別が見た目で判断できないッッッ！
プロローグ,老人モーリッツ,村人,ふぉっふぉっ儂も実は生物学上女なのじゃ。女子会とやらにいれてもらえるかの。年を取ると性差が無くなってくるのじゃ
プロローグ,木こりトーマス,人狼,>>47そういうリナちゃんは、その、197番目の羊に告白できたのかしら？
